,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8509407854,3218378.501737579,3218378.270429643,3218374.5626546065,3218378.9713403755,3218374.5185212647,3218374.729230855,3218379.933810371,3218376.9676458277,3218373.9567056745
1,3857126.3377098967,2413748.599000576,2413746.3830807596,2413744.3971005357,2413747.64557195,2413744.9315048065,2413744.928359369,2413747.635801026,2413746.8894874747,2413744.239656942
2,3768723.2356229844,1607507.7464383442,1607503.8111765853,1607504.0027020823,1607505.5883824076,1607505.0842087346,1607505.0100393577,1607504.4739186463,1607506.2730554543,1607504.2126404804
3,3675878.2077965583,1258918.0033286095,1258918.041469822,1258918.001506505,1258918.021026263,1258917.9899844695,1258917.9708506574,1258918.0424630076,1258917.9926652873,1258918.0014707502
4,3578366.837986069,1280868.7414527994,1280868.7290054567,1280868.729173117,1280868.83562304,1280868.7367229194,1280868.8114816814,1280868.7494322814,1280868.713861298,1280868.756993359
5,3475953.4437947692,1314875.1341763681,1314875.1111841598,1314875.0834283866,1314875.1112347438,1314875.0802989,1314875.1277862943,1314875.07140131,1314875.1364205133,1314875.0892375098
6,3368390.127358656,1356001.5445131573,1356001.5431666079,1356001.519435066,1356001.540549967,1356001.5352274594,1356001.5459892647,1356001.5361305948,1356001.5541075205,1356001.5462829508
7,3255416.4422851764,1401969.8553402505,1401969.8082900292,1401969.7551725835,1401969.798426849,1401969.8140890691,1401969.8523554283,1401969.7757530643,1401969.8037036802,1401969.825133611
8,3136758.582405884,1451334.2434654285,1451334.3733971682,1451334.277101609,1451334.2698902108,1451334.3652886127,1451334.3839556691,1451334.332970337,1451334.2983156776,1451334.3590533359
9,3012128.7419515653,1503321.108380333,1503321.0812880832,1503321.1069999135,1503321.0517223226,1503321.128870366,1503321.0645826915,1503321.0516626535,1503321.0853906865,1503321.1060221624
10,2881224.3152751797,1557283.72514984,1557283.7298325137,1557283.719404089,1557283.8937526955,1557283.8581957517,1557283.8077942778,1557283.7821122117,1557283.7717869787,1557283.8590364798
11,2743727.2202491164,1613001.3232716734,1613001.3264469092,1613001.289773291,1613001.3172593976,1613001.28122296,1613001.2695042973,1613001.3135687774,1613001.3034936928,1613001.309663622
12,2599303.045497222,1670026.727113873,1670026.7560090425,1670026.7711222058,1670026.7036506827,1670026.759371436,1670026.739368467,1670026.7252945588,1670026.7334154586,1670026.7156843392
13,2447600.134096554,1728149.1692483767,1728149.1708144108,1728149.1618729455,1728149.1776765483,1728149.1726374622,1728149.163869235,1728149.1684588294,1728149.157971248,1728149.1738668866
14,2288248.6347634983,1787378.7663124194,1787378.7668303843,1787378.7523926608,1787378.775745675,1787378.7670705887,1787378.7596939632,1787378.766128845,1787378.7552914391,1787378.7692379677
15,2120859.80000418,1847474.6989088575,1847474.7161299682,1847474.6255546368,1847474.7110651918,1847474.702863799,1847474.712797392,1847474.7338642809,1847474.7657007352,1847474.6001722196
16,1945024.4951010945,1908196.906098945,1908196.9064720892,1908196.938232414,1908196.9034078026,1908196.8822320877,1908196.903631095,1908196.892534693,1908196.8699130518,1908196.9512872135
17,1760312.501331729,1969729.2149584228,1969729.2151716854,1969729.2464116295,1969729.2128059773,1969729.1919693085,1969729.211927495,1969729.2010837465,1969729.1776457673,1969729.2606230304
18,1566271.103769854,2031824.751584851,2031824.762821461,2031824.7419131065,2031824.7815759233,2031824.7766260996,2031824.7371365775,2031824.7499300905,2031824.7208687395,2031824.7966426366
19,1362424.221506748,2094514.744362392,2094514.754218391,2094514.734101085,2094514.772940882,2094514.7682946273,2094514.7297475797,2094514.7421315848,2094514.713942751,2094514.7878376206
20,1256285.0999063607,2157666.021356977,2157665.9881485878,2157666.0170260966,2157665.9956105226,2157665.9950357266,2157666.0072839707,2157666.004042436,2157666.0024062735,2157666.0043898164
21,1257612.6610401168,2221448.7420456503,2221448.710054915,2221448.73804464,2221448.717353388,2221448.7167904144,2221448.7285830756,2221448.7251696936,2221448.7236344027,2221448.725953343
22,1261261.3401591724,2285459.3644724856,2285459.3335770215,2285459.3607557374,2285459.3406492653,2285459.3401359622,2285459.286305621,2285459.3479462117,2285459.3465788024,2285459.3491433575
23,1266944.5077236223,2350154.976922677,2350154.9792343853,2350154.9810811467,2350154.978024681,2350154.977636059,2350154.8099930994,2350154.9745779457,2350154.974586258,2350154.9868289744
24,1274676.4891279943,2415197.655568722,2415197.6579679493,2415197.659722042,2415197.656764997,2415197.6564442343,2415197.393972412,2415197.6531782965,2415197.653352164,2415197.665297212
25,1284198.3645148387,2480473.55820723,2480473.560658014,2480473.562341567,2480473.55947322,2480473.5592193874,2480473.2024168684,2480473.555749151,2480473.556091825,2480473.5677219047
26,1295593.22485492,2546273.9498118847,2546273.9516569083,2546273.9522340097,2546273.9509656066,2546273.9510850697,2546273.4972109464,2546273.94824073,2546273.949029211,2546273.954610678
27,1308704.642843334,2612519.751216914,2612519.753174542,2612519.753650785,2612519.7524831374,2612519.7526741214,2612519.205271744,2612519.749584188,2612519.750562987,2612519.7558874534
28,1323675.3634955185,2679004.096213419,2679004.098291376,2679004.0986617375,2679004.097595673,2679004.0978651564,2679003.457486682,2679004.094518113,2679004.0956936637,2679004.1007534564
29,1340470.2778518742,2745728.109783498,2745728.1119748643,2745728.1122476207,2745728.111287108,2745728.1116329366,2745727.378852295,2745728.1080121193,2745728.1094126143,2745728.114199266
30,1359071.2073166284,2812864.2639343226,2812864.2658810094,2812864.2654073946,2812864.265469911,2812864.266028198,2812863.432925487,2812864.2625064314,2812864.2643650533,2812864.265851727
31,1379522.8386932765,2880497.858313896,2880497.860405991,2880497.8598096273,2880497.859974002,2880497.8606369044,2880496.9363607573,2880497.8568021916,2880497.8589006406,2880497.8601063997
32,1401872.6575738282,2948376.5186949526,2948376.5209404766,2948376.520213226,2948376.5204830742,2948376.52126194,2948375.5064279814,2948376.517091172,2948376.519450622,2948376.5203598253
33,1426170.7298197253,3016501.6174822445,3016501.619889645,3016501.6190249925,3016501.619402701,3016501.6203106237,3016500.5155515843,3016501.615777131,3016501.618423622,3016501.6190196774
34,1452469.3172699637,3084874.5905501717,3084874.593129269,3084874.5921193077,3084874.592606929,3084874.593659439,3084873.3996246806,3084874.5887327283,3084874.5916964537,3084874.5919614364
35,1480824.490947907,3153496.9412422474,3153496.944030913,3153496.9428039347,3153496.943413946,3153496.944644033,3153495.661983489,3153496.9392777104,3153496.942588561,3153496.9424861115
36,1511331.3354617585,3222595.2237781542,3222595.226606325,3222595.224882055,3222595.226009754,3222595.227547162,3222593.8523238674,3222595.221896453,3222595.225710785,3222595.2236198764
37,1544183.1276237473,3292070.564747822,3292070.567787282,3292070.565888338,3292070.5671225493,3292070.56886728,3292069.1064464226,3292070.5627068765,3292070.5669536777,3292070.564484074
38,1579322.7857013147,3361800.9287262284,3361800.9319940996,3361800.9299002653,3361800.931242424,3361800.9332214706,3361799.3843188346,3361800.9265050315,3361800.9312298405,3361800.9283610326
39,1616818.5659340147,3431788.040798152,3431788.044311759,3431788.0420056996,3431788.0434538433,3431788.0456964383,3431786.411045496,3431788.038373757,3431788.043627703,3431788.040340501
40,1656798.4739610893,3502033.6867673704,3502033.69054491,3502033.688009199,3502033.6895594,3502033.6920971195,3502031.972448591,3502033.68411434,3502033.689952943,3502033.6862297766
41,1699594.743218913,3572539.713588458,3572539.7176494924,3572539.7148662424,3572539.716512197,3572539.7193792663,3572537.9155006707,3572539.710678826,3572539.717161666,3572539.7129870234
42,1745028.6617415238,3643308.0297766984,3643308.0341426837,3643308.031095778,3643308.032826153,3643308.0360602,3643306.148735266,3643308.026580339,3643308.033771684,3643308.0291325953
