,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8513178094,3218378.084493431,3218375.2323714504,3218378.1136369426,3218377.7329532783,3218378.039534682,3218378.6000666902,3218378.3074870906,3218379.6426416608,3218379.152187026
1,3857126.3386735115,2413747.1876213998,2413745.056350558,2413745.6454471294,2413747.150593416,2413748.0176820518,2413748.355692246,2413748.2029040516,2413749.900679772,2413745.3552013673
2,3768723.2372665447,1607505.583603894,1607504.5577692864,1607502.5946640705,1607505.937682833,1607507.4353098646,1607507.3145791432,1607507.4135946264,1607509.227464047,1607501.8632933018
3,3675878.21049526,1258918.0120254788,1258917.9961043517,1258918.047551384,1258918.0033457335,1258917.9723575008,1258917.995287038,1258917.9870142099,1258917.975368234,1258918.079631498
4,3578366.842095608,1280868.8091164648,1280868.7249541187,1280868.746092596,1280868.7543020367,1280868.806950154,1280868.7310239824,1280868.8098732617,1280868.7499825915,1280868.7484802464
5,3475953.4499906283,1314875.116023291,1314875.0981443957,1314875.110710721,1314875.1166738232,1314875.1465508176,1314875.0774716462,1314875.1014013921,1314875.1101756815,1314875.094390263
6,3368390.136271275,1356001.5361426019,1356001.5526131226,1356001.5271718279,1356001.5169570697,1356001.533023974,1356001.5327145425,1356001.5282810254,1356001.5255653262,1356001.543014131
7,3255416.4549142057,1401969.8729141445,1401969.8799068627,1401969.7821497205,1401969.8096393556,1401969.8215203334,1401969.7089558484,1401969.8374443958,1401969.7554475388,1401969.8414558708
8,3136758.599863726,1451334.4069567157,1451334.3783194276,1451334.37455438,1451334.3794288049,1451334.3037658064,1451334.3897030973,1451334.4664509133,1451334.313624606,1451334.38190723
9,3012128.766181162,1503321.127203914,1503321.0834990658,1503321.0989223376,1503321.061494719,1503321.142418598,1503321.0378680755,1503321.0697079904,1503321.0665884733,1503321.1257196153
10,2881224.348095724,1557283.7840331667,1557283.8245349666,1557283.7528137981,1557283.7493657467,1557283.934128866,1557283.8556280085,1557283.8602065116,1557283.7326510472,1557283.8523340665
11,2743727.2637138907,1613001.2815163569,1613001.2795782934,1613001.2945195541,1613001.2992291232,1613001.275018553,1613001.2686643223,1613001.2928708573,1613001.3239359125,1613001.2778363088
12,2599303.1022712276,1670026.7406723122,1670026.7027008396,1670026.7471324515,1670026.761437214,1670026.7499428396,1670026.7630890307,1670026.750417022,1670026.7287376006,1670026.7734669915
13,2447600.2067360897,1728149.1651221728,1728149.1773304543,1728149.1665957586,1728149.1676394779,1728149.1685696514,1728149.157435924,1728149.1683257066,1728149.1784775965,1728149.174657913
14,2288248.7223216696,1787378.7631455152,1787378.7750838734,1787378.761520223,1787378.762550651,1787378.76263679,1787378.7493075177,1787378.7652414283,1787378.774647013,1787378.7678003064
15,2120859.9037985024,1847474.8195208474,1847474.7334868452,1847474.6910247004,1847474.730146548,1847474.6982896272,1847474.6702005803,1847474.7918464008,1847474.6495044155,1847474.6941540535
16,1945024.6107611207,1908196.8177916321,1908196.8677582778,1908196.8878354118,1908196.8857219466,1908196.8703682898,1908196.8944551637,1908196.8322078362,1908196.9097493528,1908196.9093985686
17,1760312.6286507305,1969729.1258032266,1969729.1772542957,1969729.197680025,1969729.1941347115,1969729.1800988694,1969729.2041111323,1969729.1410778244,1969729.2202019065,1969729.217054084
18,1566271.2359640908,2031824.7437501904,2031824.7563260754,2031824.7786327526,2031824.7376448137,2031824.759205934,2031824.7758073977,2031824.7630251355,2031824.8067749797,2031824.7097310484
19,1362424.3495177107,2094514.7364069028,2094514.7491847947,2094514.770616148,2094514.730435661,2094514.7520164459,2094514.7676811626,2094514.7548771102,2094514.798137234,2094514.7032489746
20,1256284.971019238,2157665.986956567,2157666.014133169,2157666.005615935,2157666.0074659395,2157666.0123017263,2157666.005970055,2157665.9785370184,2157666.0030226046,2157666.016516148
21,1257612.6604593068,2221448.7084649387,2221448.735068249,2221448.726802758,2221448.728642842,2221448.7332556834,2221448.727142485,2221448.700427996,2221448.7246706965,2221448.737446055
22,1261261.3476117044,2285459.3315601083,2285459.357681282,2285459.349644098,2285459.351528694,2285459.355941069,2285459.3499348653,2285459.3238474093,2285459.347885971,2285459.360180959
23,1266944.4825447472,2350154.968098235,2350154.9757080134,2350154.977279746,2350154.976001177,2350154.9787252955,2350154.9755168557,2350154.971466028,2350154.982703164,2350154.983338608
24,1274676.5571666802,2415197.6468260163,2415197.654392278,2415197.655855097,2415197.654790808,2415197.6572852,2415197.654136697,2415197.650111712,2415197.6613372657,2415197.661880785
25,1284198.3989423348,2480473.5495212395,2480473.557060455,2480473.5583964693,2480473.557556,2480473.5598147544,2480473.5567279034,2480473.5527147194,2480473.5639342424,2480473.5643827533
26,1295593.3353052167,2546273.945097829,2546273.949345981,2546273.949578607,2546273.9500471805,2546273.9502781634,2546273.948861663,2546273.946625786,2546273.9530894333,2546273.9529405455
27,1308704.507422737,2612519.746550043,2612519.7507789815,2612519.750921227,2612519.7516044485,2612519.751614265,2612519.750228539,2612519.7480125236,2612519.75451786,2612519.754282512
28,1323675.395729871,2679004.0915958737,2679004.0958072953,2679004.095852206,2679004.096759466,2679004.0965367504,2679004.095187433,2679004.092989522,2679004.099540003,2679004.0992119554
29,1340470.2652283309,2745728.1052041524,2745728.1094005923,2745728.109357313,2745728.1104919068,2745728.1100502885,2745728.108707051,2745728.106528882,2745728.1131403493,2745728.112736068
30,1359071.2094732744,2812864.2613968863,2812864.263783855,2812864.2633174853,2812864.2651922153,2812864.2636275054,2812864.2630028613,2812864.2618834632,2812864.266049423,2812864.2653322043
31,1379522.838533564,2880497.8558068955,2880497.858192049,2880497.857614652,2880497.859747258,2880497.8579199663,2880497.8573251734,2880497.8562195525,2880497.86046515,2880497.859648182
32,1401872.6519249878,2948376.516217505,2948376.518601012,2948376.5179064586,2948376.5203129184,2948376.518209258,2948376.5176419606,2948376.516551331,2948376.520883243,2948376.5199633585
33,1426170.735655722,3016501.615034159,3016501.6174167516,3016501.616597883,3016501.6192958695,3016501.6169038904,3016501.6163592245,3016501.615283092,3016501.6197104645,3016501.618684843
34,1452469.315968478,3084874.588131004,3084874.590512935,3084874.5895618293,3084874.5925715226,3084874.589878184,3084874.589350067,3084874.588288271,3084874.5928215315,3084874.591687393
35,1480824.4914506157,3153496.9388201223,3153496.941187223,3153496.940102849,3153496.943460719,3153496.9404104063,3153496.939897159,3153496.938892386,3153496.9435262284,3153496.942280299
36,1511331.3360347385,3222595.22242156,3222595.2238806533,3222595.222401007,3222595.226414023,3222595.222533155,3222595.2224411867,3222595.221962339,3222595.22543593,3222595.223916691
37,1544183.1346854565,3292070.563409243,3292070.564871428,3292070.5632308344,3292070.567630904,3292070.563407684,3292070.5633039074,3292070.5628363215,3292070.566464687,3292070.56482716
38,1579322.7336829659,3361800.9274017536,3361800.928861073,3361800.9270503577,3361800.931869825,3361800.927280534,3361800.9271568907,3361800.926707092,3361800.93050337,3361800.92874287
39,1616818.6174649026,3431788.039484354,3431788.0409344267,3431788.038943688,3431788.0442168484,3431788.0392404776,3431788.0390861337,3431788.0386589994,3431788.0426396653,3431788.040750926
40,1656798.5256278603,3502033.685460526,3502033.6868929733,3502033.684712973,3502033.6904762983,3502033.685091285,3502033.6848941064,3502033.684495361,3502033.6886788486,3502033.686655728
41,1699594.7596376033,3572539.71228449,3572539.713688551,3572539.7113110223,3572539.717603114,3572539.7117866706,3572539.711533748,3572539.7111704587,3572539.715577246,3572539.713412443
42,1745028.6164221372,3643308.0284717237,3643308.02983528,3643308.027251763,3643308.0341131855,3643308.027843374,3643308.0275206096,3643308.0271994686,3643308.0318538453,3643308.029538569
43,1793312.924493246,3714340.60493777,3714340.606260612,3714340.603450525,3714340.6109223003,3714340.6041996307,3714340.60378524,3714340.6034938353,3714340.608438015,3714340.6059619905
44,1844781.0534019575,3785639.4705529655,3785639.4717812375,3785639.4688176913,3785639.476913325,3785639.469667619,3785639.469154761,3785639.468942407,3785639.4741586363,3785639.4715208975
45,1899211.3674909892,3857418.601997784,3857418.6028066115,3857418.5993404137,3857418.608289947,3857418.600491444,3857418.6000189492,3857418.5999232014,3857418.604988861,3857418.602070669
46,1957217.465060777,3929516.801120366,3929516.801876412,3929516.798125458,3929516.8078181804,3929516.7995634666,3929516.798933494,3929516.7988309623,3929516.8043481964,3929516.801222999
47,2018530.272291284,4001887.1853571143,4001887.186038913,4001887.181996886,4001887.1924797087,4001887.1837474788,4001887.1829447714,4001887.1828448693,4001887.188859534,4001887.1855067494
48,2081169.4225936786,4074531.9372822302,4074531.937862059,4074531.933529819,4074531.9448489724,4074531.93561046,4074531.934621895,4074531.9345418205,4074531.941098902,4074531.9374953075
49,2144133.6651780824,4147453.2876209407,4147453.2880670624,4147453.28344959,4147453.295650735,4147453.2858731016,4147453.2846870907,4147453.2846487807,4147453.2917951336,4147453.2879145066
50,2207864.597874823,4220653.513669027,4220653.5139476005,4220653.5090514105,4220653.522179751,4220653.511828737,4220653.510434739,4220653.510462468,4220653.518248927,4220653.51406184
51,2271823.2077381546,4294134.937144945,4294134.937197759,4294134.93205054,4294134.946152284,4294134.9351583505,4294134.933557857,4294134.933711576,4294134.942166047,4294134.937639934
52,2336346.9794251183,4367899.924095498,4367899.923897141,4367899.918494712,4367899.933614088,4367899.921958257,4367899.9201377025,4367899.92042891,4367899.929624548,4367899.9247233
53,2401336.720652896,4441950.881423815,4441950.880948132,4441950.875286332,4441950.891466878,4441950.879129098,4441950.877075739,4441950.877517788,4441950.887532016,4441950.882216819
54,2466559.4971823907,4516290.255719165,4516290.254939837,4516290.24901345,4516290.2662982475,4516290.253257963,4516290.250959671,4516290.251567146,4516290.262481857,4516290.256711606
55,2532203.22763202,4590920.531511724,4590920.530402593,4590920.524204554,4590920.542636552,4590920.528872864,4590920.526317943,4590920.52710638,4590920.539007817,4590920.532739632
56,2598395.0523599098,4665844.2295541335,4665844.228089252,4665844.221610099,4665844.241232547,4665844.2267240845,4665844.223901134,4665844.224886964,4665844.237865395,4665844.231055267
57,2664825.1936311163,4741063.905149873,4741063.903303415,4741063.896530901,4741063.917387803,4741063.902112479,4741063.89901023,4741063.900210876,4741063.914360132,4741063.906963696
58,2731494.7632231084,4816582.146756764,4816582.14450234,4816582.137420342,4816582.159557296,4816582.14349234,4816582.140099831,4816582.1415345,4816582.156950753,4816582.148924126
59,2798489.4216016764,4892401.574058159,4892401.571367958,4892401.563944924,4892401.587414918,4892401.570542486,4892401.56684995,4892401.56854091,4892401.585320558,4892401.5766201075
60,2866067.784000355,4968524.836401103,4968524.833250234,4968524.825408792,4968524.850285175,4968524.83260901,4968524.828608497,4968524.830577021,4968524.848820522,4968524.839400347
61,2933890.938292602,5044954.611767032,5044954.608139912,5044954.599721509,5044954.626112324,5044954.6076775715,5044954.603363401,5044954.60562375,5044954.625441841,5044954.615250819
62,3001960.2452130616,5121693.605810402,5121693.601705456,5121693.592445879,5121693.620503352,5121693.601410408,5121693.596779359,5121693.599334666,5121693.620852698,5121693.609833107
63,3070277.1283969027,5198744.55098259,5198744.546413059,5198744.535943383,5198744.56586285,5198744.546266819,5198744.5413177125,5198744.54415992,5198744.56751801,5198744.5556072295
64,3138843.078474951,5276213.252158132,5276213.246991996,5276213.236007356,5276213.267584811,5276213.2468742635,5276213.24159955,5276213.2447416615,5276213.269948842,5276213.257136787
65,3207815.3586360454,5354012.247034767,5354012.241434224,5354012.229326394,5354012.262804392,5354012.241434769,5354012.235769872,5354012.239164601,5354012.266544109,5354012.252819323
66,3277233.5733820177,5432127.705510354,5432127.699449738,5432127.686196772,5432127.721626681,5432127.699541767,5432127.693469147,5432127.697158454,5432127.726809487,5432127.712177398
67,3346906.4720305237,5510562.259933581,5510562.253393289,5510562.23895772,5510562.276396091,5510562.253541576,5510562.247043092,5510562.251069547,5510562.283092389,5510562.267568085
68,3416835.7683401033,5589318.551784035,5589318.544750638,5589318.529079546,5589318.568587563,5589318.544910913,5589318.537968175,5589318.542375309,5589318.576870248,5589318.560479255
69,3487023.23667689,5668399.229690676,5668399.222156577,5668399.205181892,5668399.246824889,5668399.222275315,5668399.21487006,5668399.219702642,5668399.256768869,5668399.239547735
70,3557470.712455595,5747806.947276905,5747806.9392394805,5747806.920878596,5747806.964725564,5747806.939254112,5747806.931368726,5747806.936672765,5747806.976407426,5747806.958404113
71,3628180.092543447,5827544.36076371,5827544.352224018,5827544.3323805705,5827544.3785038125,5827544.352063589,5827544.343681728,5827544.349504077,5827544.392001577,5827544.373275711
72,3699153.3361506914,5907614.126245776,5907614.117206918,5907614.09577173,5907614.144246564,5907614.116792989,5907614.107900431,5907614.114287969,5907614.15963952,5907614.1402625535
73,3770392.4614468385,5988018.89653519,5988018.887000482,5988018.863852528,5988018.91475712,5988018.886248261,5988018.876833991,5988018.883832291,5988018.932125819,5988018.912180932
74,3842062.491655951,6068761.317441223,6068761.307412539,6068761.282419916,6068761.335835128,6068761.306232014,6068761.296289588,6068761.303941127,6068761.355261489,6068761.334843131
75,3914100.3401309215,6149844.02332429,6149844.012800904,6149843.985821656,6149844.041830958,6149844.011097969,6149844.000627002,6149844.008968999,6149844.063398569,6149844.042611389
76,3986409.9503141763,6231269.631722582,6231269.620700589,6231269.59158333,6231269.650272709,6231269.618378063,6231269.607385574,6231269.616447775,6231269.674067326,6231269.653024614
77,4058993.495501218,6313040.736798741,6313040.7252709875,6313040.693855145,6313040.755313063,6313040.722229515,6313040.710730656,6313040.720533549,6313040.781423253,6313040.760245143
78,4131853.1973958104,6395159.901296151,6395159.889252581,6395159.855368233,6395159.919685579,6395159.885391266,6395159.873409295,6395159.883963032,6395159.948203473,6395159.927015176
79,4204991.324545031,6477629.646605576,6477629.634034282,6477629.597501527,6477629.664771563,6477629.62925084,6477629.616816585,6477629.628120445,6477629.695793693,6477629.674723843
80,4278410.190164644,6560452.440446363,6560452.427335436,6560452.387963376,6560452.458281719,6560452.421525712,6560452.408676841,6560452.4207190685,6560452.491909793,6560452.471088867
81,4352112.152173541,6643630.681538878,6643630.66787883,6643630.625464461,6643630.698928965,6643630.660935983,6643630.647716187,6643630.660473869,6643630.735270461,6643630.714829215
82,4426099.609610654,6727166.6804324435,6727166.666218649,6727166.620545865,6727166.697256547,6727166.65803257,6727166.644490377,6727166.657929461,6727166.736424825,6727166.716492735
83,4500375.001503104,6811062.6354717845,6811062.620706735,6811062.571545718,6811062.651604528,6811062.611163924,6811062.59735106,6811062.611426576,6811062.693718506,6811062.674422195
84,4574940.805120004,6895320.602527135,6895320.587223039,6895320.534329866,6895320.617839662,6895320.576206483,6895320.5621760255,6895320.576832225,6895320.663023567,6895320.644485306
85,4649799.534249965,6979942.456581509,6979942.440763651,6979942.383880077,6979942.470942359,6979942.4281521635,6979942.4139568,6979942.429127145,6979942.519325957,6979942.501662163
86,4724953.737522121,7064929.842895706,7064929.826606162,7064929.76545956,7064929.856171666,7064929.81227369,7064929.797964094,7064929.813570988,7064929.907890614,7064929.891210197
87,4800405.996951025,7150284.114265775,7150284.09756608,7150284.031869906,7150284.126323738,7150284.081382605,7150284.067005944,7150284.082960347,7150284.181519282,7150284.165921338
88,4876158.926160649,7236021.416600262,7236021.399630621,7236021.328313586,7236021.426888847,7236021.381207522,7236021.366881708,7236021.383051477,7236021.48617552,7236021.471938299
89,4952215.168621924,7322146.968668132,7322146.95150317,7322146.874379406,7322146.977098415,7322146.930648008,7322146.91641763,7322146.932725951,7322147.040537758,7322147.027819971
90,5028577.396611713,7408663.128661016,7408663.111360253,7408663.028338069,7408663.135179234,7408663.087875824,7408663.073781409,7408663.090179736,7408663.202767925,7408663.191741183
91,5105248.310253301,7495572.041427459,7495572.024026394,7495571.935120711,7495572.046014571,7495571.997713719,7495571.983792518,7495572.000271149,7495572.117678668,7495572.108525465
92,5182230.636653819,7582875.567347889,7582875.549849087,7582875.455182482,7582875.570012842,7582875.520512306,7582875.506799062,7582875.523394185,7582875.645610296,7582875.638518565
93,5259614.837907563,7670575.185287584,7670575.167653489,7670575.067438333,7670575.186053838,7670575.135109454,7670575.121635067,7670575.138428181,7670575.265388004,7670575.260542544
94,5337345.1519267075,7758671.857359608,7758671.839514299,7758671.734012945,7758671.856249704,7758671.803605558,7758671.7903929,7758671.807498587,7758671.939094899,7758671.9366642935
95,5415391.420879757,7847165.8405030565,7847165.822350192,7847165.71182196,7847165.837530521,7847165.782957441,7847165.770016551,7847165.787557575,7847165.923666622,7847165.9237825265
96,5493756.275156904,7936056.41713539,7936056.398588516,7936056.283246981,7936056.412312902,7936056.355645386,7936056.342969086,7936056.361045169,7936056.50155714,7936056.504287528
97,5572442.354681533,8025341.4975210475,8025341.478529501,8025341.358540507,8025341.490886205,8025341.432045226,8025341.419606165,8025341.43827153,8025341.583101487,8025341.588428727
98,5651452.306966314,8115017.030646087,8115017.011194655,8115016.886740447,8115017.022297441,8115016.961285244,8115016.94904106,8115016.968309637,8115017.117359039,8115017.125173294
99,5730788.785009298,8205076.108867885,8205076.088950146,8205075.960352829,8205076.099010807,8205076.035880607,8205076.023794265,8205076.043668861,8205076.196741376,8205076.206830801
100,5810454.44496488,8295507.575584769,8295507.555225549,8295507.423045533,8295507.564620261,8295507.499521223,8295507.487545119,8295507.507977073,8295507.664763061,8295507.676768344
101,5890451.943508328,8386293.8909840295,8386293.870230835,8386293.735452428,8386293.879668888,8386293.812863213,8386293.800912258,8386293.821780365,8386293.981823885,8386293.995142394
102,5970783.934793496,8477456.24503479,8477456.223517012,8477456.082684228,8477456.230529943,8477456.160575978,8477456.149034826,8477456.171181517,8477456.33604147,8477456.35296017
103,6051453.066878577,8569046.419824556,8569046.397520546,8569046.251023935,8569046.402404675,8569046.329291828,8569046.318108577,8569046.341592029,8569046.511082916,8569046.531376274
104,6132461.977465158,8661053.038626445,8661053.01574545,8661052.864010165,8661053.018796865,8661052.943064367,8661052.93207659,8661052.95648638,8661053.130533854,8661053.153741583
105,6213813.288758821,8753457.14509798,8753457.121810062,8753456.965813631,8753457.12379491,8753457.046006288,8753457.035059119,8753457.059974253,8753457.238258692,8753457.263595276
106,6295509.601209848,8846228.533852356,8846228.510253087,8846228.351853028,8846228.51270812,8846228.43326035,8846228.42226778,8846228.447388614,8846228.629217891,8846228.655453056
107,6377553.485838618,8939319.632936249,8939319.609326463,8939319.45116796,8939319.614463506,8939319.53393809,8939319.523066632,8939319.54790322,8939319.732130485,8939319.757567074
108,6459947.474769065,9032763.921956372,9032763.897461388,9032763.732408378,9032763.899557933,9032763.81630109,9032763.805283219,9032763.83136595,9032764.020816414,9032764.04973807
109,6542694.04949528,9126639.200998109,9126639.175812064,9126639.005145634,9126639.17591813,9126639.090179093,9126639.079062477,9126639.106082115,9126639.300325,9126639.331900474
110,6625795.626294615,9220910.235249726,9220910.209673777,9220910.035657113,9220910.209686387,9220910.121775722,9220910.110775158,9220910.138080651,9220910.336414818,9220910.369205067
