,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.851048277,3218378.9028368546,3218378.531279841,3218380.846325267,3218380.3198317317,3218377.155235841,3218378.940964994,3218375.9632937317,3218378.819233491,3218373.4270316064
1,3857126.338003173,2413748.2400798756,2413748.2397530833,2413750.34726615,2413751.1282645725,2413747.463696052,2413749.3814796475,2413745.1231055213,2413747.2630032,2413745.73895244
2,3768723.236223916,1607506.898342128,1607507.2622640664,1607508.9056951883,1607510.8308735015,1607507.2001839743,1607509.102884592,1607503.952762909,1607505.0511313074,1607505.951449753
3,3675878.208888328,1258917.9890906669,1258917.9817085145,1258917.977062678,1258917.9681985353,1258917.9829965597,1258917.9628281486,1258918.0071418786,1258918.0104334347,1258917.9752879965
4,3578366.839803186,1280868.7242324627,1280868.7259985209,1280868.8219282175,1280868.7495003059,1280868.8276773824,1280868.727723061,1280868.7278109053,1280868.8119449983,1280868.727156438
5,3475953.4466939606,1314875.1085468384,1314875.1379676238,1314875.150259248,1314875.126156921,1314875.1387698285,1314875.0610335015,1314875.0583443774,1314875.0914935556,1314875.145916201
6,3368390.1317348504,1356001.5359898545,1356001.5348711715,1356001.5519853758,1356001.5342848324,1356001.5349405867,1356001.5309410072,1356001.5299711323,1356001.5377536805,1356001.5563068073
7,3255416.4486975884,1401969.752430357,1401969.8357997125,1401969.737127778,1401969.8313435242,1401969.7586024376,1401969.8097091725,1401969.646383765,1401969.837569409,1401969.8093280918
8,3136758.5914873104,1451334.3436401922,1451334.393694772,1451334.3602286323,1451334.417048289,1451334.3041730227,1451334.3821118334,1451334.3078100902,1451334.301533967,1451334.329369648
9,3012128.754702616,1503321.1055461257,1503321.1007608187,1503321.0595768099,1503321.1476568538,1503321.0696792686,1503321.0881074371,1503321.079240054,1503321.1412812357,1503321.1498884785
10,2881224.3326825798,1557283.8634203433,1557283.8403862743,1557283.8382555488,1557283.7490749543,1557283.8185234624,1557283.7598555908,1557283.8289294513,1557283.855909693,1557283.9421018064
11,2743727.2434227145,1613001.3081601937,1613001.2923756167,1613001.2917859906,1613001.33865547,1613001.2662097039,1613001.3040219147,1613001.297044655,1613001.2646437131,1613001.2942662074
12,2599303.0758025474,1670026.7568851449,1670026.744356816,1670026.7278048368,1670026.7472211113,1670026.7467434197,1670026.7374453642,1670026.709994586,1670026.7635412707,1670026.767102793
13,2447600.172793598,1728149.1720199892,1728149.1583097354,1728149.1764031472,1728149.1792873943,1728149.1711251072,1728149.167855764,1728149.1782279862,1728149.159560794,1728149.172674843
14,2288248.6814907817,1787378.7670981,1787378.7541517655,1787378.773765011,1787378.7769402305,1787378.7654715443,1787378.764061218,1787378.7758255997,1787378.7528110924,1787378.7660830999
15,2120859.8550474793,1847474.7338474775,1847474.7552739354,1847474.7442456032,1847474.7935852478,1847474.6531689768,1847474.7126709884,1847474.7282694122,1847474.7086265413,1847474.7289455086
16,1945024.5560392342,1908196.8553422156,1908196.8550479994,1908196.8544938788,1908196.807037691,1908196.914250948,1908196.8825800312,1908196.8566623451,1908196.8818862243,1908196.8267082325
17,1760312.5664997057,1969729.1651362155,1969729.163692134,1969729.1647043726,1969729.1171354814,1969729.2240385995,1969729.192112078,1969729.1670534012,1969729.1910499681,1969729.1375864977
18,1566271.168457076,2031824.7793547153,2031824.7306115767,2031824.7780168082,2031824.768579933,2031824.7833778982,2031824.7699226867,2031824.7730049533,2031824.7597673603,2031824.7829860293
