,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49,Trial50,Trial51,Trial52,Trial53,Trial54,Trial55,Trial56,Trial57,Trial58,Trial59,Trial60,Trial61,Trial62,Trial63,Trial64,Trial65,Trial66,Trial67,Trial68,Trial69,Trial70,Trial71,Trial72,Trial73,Trial74,Trial75,Trial76,Trial77,Trial78,Trial79,Trial80,Trial81,Trial82,Trial83,Trial84,Trial85,Trial86,Trial87,Trial88,Trial89,Trial90,Trial91,Trial92,Trial93,Trial94,Trial95,Trial96,Trial97,Trial98,Trial99
0,3941983.7578619355,3207955.0495066857,3211282.2693630974,3222154.988292032,3210403.5197708397,3213848.752225932,3210736.5610305197,3208064.2060599364,3623124.6038569603,3619050.8782460415,3207991.686839683,3217984.429247095,3216646.928330345,3824482.597690728,3222478.416551973,3823268.6332656466,3213992.280443295,3622238.589673674,3221649.1734436797,3620182.4105340503,3821028.141160088,3625141.026580982,3619340.040126235,3228961.1310860217,3219105.1570271635,3220894.3033541227,3825065.1386484266,3219584.187469487,3623925.3211803148,3204327.786615477,3215318.7815796966,3622064.378917413,3218544.546229672,3214735.6543017305,3217633.8362339246,3218670.849339753,3217229.211818912,3214524.121461542,3619373.4050668054,3211930.3884220105,3621765.374730888,3823191.2866842826,3625420.6553960987,3217955.623151896,3210930.861548535,3217900.0206559827,3217932.859918151,3214104.2815534608,3214580.252799541,3222205.25147049,3624889.5391110783,3221145.7791736843,3825345.983294232,3822114.2470973562,3209007.7060174295,3624881.7325034784,3216343.468621809,3219773.020335544,3624829.548048324,3214516.707383909,3215864.7862934154,3627235.261353332,3823794.431287937,3208212.895343399,3215272.5113684633,3219148.047647861,3214793.6310791033,3219557.678975507,3821081.438701195,3201185.2813710542,3213523.8942802837,3226508.918467158,3219050.386232095,3207977.103929158,3628383.314943155,3224354.8979284284,3822766.7243071897,3225494.1254154537,3225721.116319558,3211788.1102922102,3214612.2745574643,3622932.8557546004,3216623.5517210984,3220064.688903612,3217584.312951794,3622263.243383542,3209184.0705691352,3627526.606878124,3212926.9851806504,3207278.4525265554,3224831.9768924555,3621182.235738015,3215492.6823046636,3211026.6506684246,3620983.2371481047,3216042.8340178546,3623150.7830275665,3622456.6018775078,3218068.0652510636,3208402.1997107584
1,3858521.885781595,2392913.3292264836,2399502.519255492,2421231.9080811935,2397800.895689617,2404773.269922005,2398572.763063283,2393077.9926540516,3204481.7019033697,3195906.2217666227,2392983.087368142,2412772.994864364,2410328.8960554088,3617510.270380152,2421885.0769196562,3615016.296415988,2405007.182777472,3202595.3006545226,2420284.572072988,3198374.527028797,3610434.072888794,3208624.277834422,3196590.068333234,2434669.401849361,2415144.0405545486,2418568.640580211,3618670.3496299037,2818220.106339154,3206050.620394483,2385646.7527246457,2407563.7963635153,3412263.591490195,2413978.008697755,2406392.324535186,2412232.0291788564,2414242.8911738456,2411330.308506061,2405910.098249499,3196735.8344128383,2400784.1471709716,3411807.951150112,3614854.535945585,3417359.2712855474,2412836.565379315,2398833.5775215984,2412695.799434194,2412861.5350100156,2405149.1826354847,2406173.05334067,2421389.0063323514,3208030.614741882,2419255.9571371535,3619241.348638688,3612655.107197622,2394941.0404995526,3416511.960341042,2813334.8107402176,2416688.0018092147,3207895.0570699777,2406165.7557352064,2408720.842832514,3420074.5392419742,3616065.209302599,2393496.623375729,2407536.5062400806,2415352.2938189255,2406669.7498206655,2415987.7378987833,3610539.2020337144,2379298.376482299,2404054.3624262973,2429728.8018020396,2415018.675581322,2393034.7532907585,3421857.5659693903,2425711.103949843,3613987.1491643484,2427813.683434583,2428360.850091135,2400447.0435242797,2406322.7636580537,3204017.009264352,2410251.218377209,2417123.8509586533,2412135.0918635624,3412528.2326443694,2395443.8768107905,3420616.655930303,2402831.12068987,2391461.633028912,2426596.333510987,3200531.497506509,2407813.685059186,2398974.062582247,3200031.5378000094,2409160.4019455286,3204466.363829298,3202964.4050476174,2413178.2450031154,2393751.850042967
2,3770864.133989188,1576308.7652803496,1586168.740529696,1618764.0308003542,1583625.6981165595,1594022.3481553616,1584766.069579009,1576485.5977269553,2764399.465693632,2973588.3377446043,1576459.4310799376,1606020.7457310248,1602414.6303708497,3400018.7993418295,1619750.1815339834,3396172.675654154,1594413.060087585,2761459.3782202867,1617395.2434083766,2754960.6146086287,3389145.0916969455,2770739.7116392627,2752368.766389292,1638857.321929753,1609659.884253582,1614693.6934378247,3401775.0631346237,2396316.7857523174,2766767.122375141,1565411.903954568,1598224.748056383,3191848.40510016,1607846.7730832552,1596461.2242356013,1605261.4695027985,1608301.2708751496,1603846.0804100966,1595730.8527606132,2752462.6555220047,1588063.2802984267,3191183.3378962716,3395917.7147044106,3198721.6420448017,1606141.9522639818,1585188.2580033974,1605962.3057003904,1606269.4834058604,1594660.344100873,1596212.5660390232,1618952.4362729632,2769817.7859754246,1615876.2905500114,3402617.2730259686,3392556.215885311,1579308.811331542,3197545.800993545,2389704.6198066687,1611960.6582267196,2769648.9614322796,1596131.3343106362,1599992.4661115038,3202330.9880789802,3397767.0979680317,1577151.954397371,1598187.2019261657,1609996.3792942015,1596905.634387301,1610890.665754608,3389302.073304235,1555825.3254220271,1592995.8934821158,1631437.9615108818,1609374.57916652,1576445.4355342127,3204822.8312100526,1625529.2471041635,3394591.866369036,1628582.333974806,1629448.8234725846,1587529.629657035,1596323.9417385946,2763648.243590596,1602273.5577414096,1612559.410956885,1605130.3171866236,3192122.376866789,1580081.294586546,3203201.989524208,1591140.885704673,1574091.7263688436,1626848.2613342693,2758305.9999398235,1598511.6064658475,1585268.3189456188,2757517.85796989,1600604.328654187,2764314.8791109202,2761810.846624672,1606718.758856071,1577551.9495589063
3,3678799.8268444645,1224170.8299003374,1234242.9683467443,1272729.1840460186,1231721.42684123,1244250.0678425303,1233302.3770248308,1223212.3017610786,2301768.843089621,2739956.0670294026,1225449.136698525,1257694.7720321142,1253752.7619188293,3171467.142988258,1273677.5299137938,3166195.817605062,1242413.7344973374,2297705.3330687205,1270333.670123189,2288814.4497191175,3156612.9208048917,2310373.0803091596,2285181.7404856766,1295427.1253869121,1262188.6278700745,1267228.2799218677,3173839.355585814,1952796.3696809635,2304961.209277674,1211212.641871168,1247846.613078712,2960233.9225863805,1258079.0069008796,1246154.6641090864,1256484.1198096077,1260969.5275628099,1253034.9350946692,1243856.5378363475,2285414.226774197,1236971.9084255868,2959335.1656682994,3165833.240683861,2968955.6700431514,1257610.0625917232,1234812.4067109735,1257168.6738819324,1260219.5922469657,1244779.8033969179,1246426.331012951,1271546.980176053,2309134.215000141,1272254.8390113085,3174931.544152805,3161321.1976280077,1225629.130303248,2967430.3356589954,1944370.9714141646,1265578.8343791435,2308891.972694799,1247057.1120831366,1249641.559299386,2973453.395755399,3168349.7950315285,1225706.552793329,1247997.4607893457,1262972.1661232258,1247983.6929754282,1262034.2665013084,3156812.917966378,1197898.3442573054,1242953.5956500066,1285522.3549431362,1259875.9710958428,1223696.4175416299,2976731.914299951,1281883.30552267,3164031.684432546,1281686.341764118,1285080.5368601084,1234852.4355919792,1245304.6882652533,2300706.555916797,1253604.3614221944,1265549.0075685992,1256682.0309700903,2960492.3755392144,1229569.0263216698,2974752.5607380336,1240169.9894600841,1220844.5698605797,1282975.8564858835,2293394.5710031968,1248467.0778956038,1231028.9182952573,2292301.1318429685,1250889.5505144256,2301562.436188933,2298142.879318159,1259017.319222951,1224892.6765912424
4,3582107.256710505,1246806.3602320917,1242564.273962677,1282877.34037848,1252858.0404528773,1253628.9647303023,1254568.021885905,1231793.4335430332,1815407.0156291379,2494419.9331829273,1248941.9192863435,1280362.1744445034,1276400.0951030934,2931291.2918745857,1296826.3104452773,2924508.5496987584,1260889.5234657147,1810145.6555052474,1293043.2991701018,1798732.4211237486,2912320.5722647337,1826350.9371249988,1794028.0188332167,1319570.2452881923,1285843.3618228096,1276558.5516718575,2934297.444642077,1486523.2923240757,1819438.7270573506,1232536.5334836922,1269659.0990874986,2716859.6352186156,1278605.2468708344,1267773.371584413,1278489.1576619933,1271270.54731221,1272859.0307092478,1263658.8893925415,1794399.540530847,1259050.9366543195,2715695.8145380756,2924032.057608361,2727491.920899927,1280541.189206683,1257850.5886711928,1278806.212030952,1286136.299097431,1267207.584466425,1267693.0016449813,1293090.2243319058,1824792.8135621215,1299812.381511337,2935611.0530378753,2918323.2040710165,1244934.3942624629,2725595.05047689,1476199.922913269,1289117.589385405,1824451.148417959,1270499.1262855555,1270099.8035951487,2732859.026857285,2927239.6267170226,1248652.7011142606,1269766.1484262163,1286000.86752595,1270580.7627420707,1282624.7891019303,2912497.846504938,1215239.8504766647,1265505.291073299,1307622.6585460429,1280854.9205094222,1245143.8581038432,2737010.3128570793,1307234.7580007205,2921734.357935676,1289850.2647436222,1294985.0561878702,1254738.9676575917,1266141.6500624267,1813991.138116677,1276545.5131487271,1289158.7825713758,1278574.9820773709,2717059.048968387,1253490.5929711543,2734738.529853493,1261379.1878743933,1242446.5551880924,1307914.4462274145,1804594.311386464,1270389.1968291493,1249008.0477252146,1803197.6826589862,1271865.0712698447,1815028.098812781,1810563.1022234322,1281556.806981028,1246117.779342992
5,3480552.9996757978,1280714.8268603974,1255181.9683193038,1297963.1588631116,1285355.646727423,1267380.505304758,1287027.5662644422,1244923.0063287707,1304059.9296022642,2236367.7938076835,1283303.7741950767,1314773.946904804,1310440.0739910412,2678966.831741078,1331954.6121015802,2670515.344750393,1291232.4753420504,1297517.211836245,1327867.1399622455,1283448.91125665,2655599.9986434574,1317400.0844108367,1277638.7792687505,1355835.9172508798,1321612.062944529,1290709.238613773,2682539.6524402355,1258545.1713550196,1308944.2120090316,1265230.4759173524,1303661.6013949215,2461155.2182398513,1311817.0996729464,1301460.7008945686,1312636.8571790936,1286436.387424959,1304824.5894063693,1295814.7932545596,1278153.4902324325,1293031.3166317325,2459648.5056175087,2669897.5514646326,2473730.610142806,1315603.1421568466,1291888.2979094726,1312307.7804034369,1323312.014471057,1301072.0544727182,1300036.403401338,1326932.9420058632,1315548.4618464697,1338549.4697256617,2684040.972295793,2662968.602659643,1275524.6572025164,2471440.9129584753,1247421.5129762376,1324102.2794437394,1315057.0434323929,1305661.2350241826,1302842.0844451971,2479936.9920355454,2673842.480474772,1282401.2670703821,1303477.4923045512,1320438.8171057547,1304370.303536621,1315250.7576710316,2655803.8705571196,1244323.972173942,1299784.0261794815,1342311.838039827,1314303.6658953354,1278171.6509575052,2485073.1988237696,1344068.778645164,2667100.643492132,1302830.1695875975,1309529.3876122849,1286656.1141643962,1298966.1439887094,1302253.0215757461,1311036.7615590296,1324574.9516097761,1311622.0960033182,2461218.3733211476,1288359.9727077365,2482515.0256910226,1294312.43371869,1275471.9086741542,1344732.2005428749,1290644.94193055,1304183.119203244,1279416.1542591327,1288940.3168878744,1304710.6372820095,1303448.1137618828,1297886.1516950126,1315676.53988756,1278969.7893164796
6,3373891.5669495026,1321576.1725661582,1271706.3496669768,1317148.8984266354,1324941.5732734064,1285144.4803507354,1326515.3825737543,1262035.6422798051,1279683.0218102813,1965156.7651453968,1324583.3975065027,1356008.8422856652,1351364.041133105,2413792.967267993,1374077.7719652525,2403672.9950814927,1328733.943051008,1270403.3756545652,1369876.1765895972,1255947.0054223272,2385838.392556212,1290293.3725544997,1251524.8025116606,1399124.7348422261,1364491.6928041368,1308857.7746891836,2418031.636269498,1266101.4053548642,1282133.7225316837,1304894.0751327563,1344905.8779931145,2192431.4885673285,1352598.595224902,1342376.88959177,1353882.331530598,1305596.7678180158,1343923.4767339309,1335380.228076826,1253351.4261477115,1334276.080750586,2190573.1228237585,2402821.3992242445,2207039.4943396575,1357897.7913510972,1332672.4434831617,1352854.7946183477,1367222.431512265,1341582.0831580784,1339281.883737026,1368065.4295571358,1290141.6291515175,1383913.457757267,2419598.5266413568,2394671.3917067507,1313129.8064210787,2204321.358669581,1254950.246668018,1366130.630110698,1284910.215092142,1347905.5103982573,1343071.2045585404,2214047.46345987,2407574.531241068,1322780.1868149014,1344234.5565699015,1361783.4599000665,1345166.0528106643,1355108.1057168986,2386051.704763909,1280739.1160635224,1341049.559259233,1384258.458633868,1355079.2803733067,1318544.4133646423,2220269.268989824,1387533.8972596603,2399583.7168193148,1319914.9965444813,1328068.7368356294,1325703.4125150174,1338947.1922393893,1276597.3391682755,1352567.5080604912,1366820.517748919,1351438.3970018153,2192320.018294399,1330026.857540764,2217452.417209165,1334250.0929078637,1315568.9856944124,1388566.3854915234,1263370.5704782761,1345206.14055143,1317215.2420304837,1261744.3630782156,1344756.5937321582,1275353.6535626755,1270398.461069637,1356733.199710546,1318915.0784975754
7,3261864.835155201,1366944.370407217,1291727.4669192082,1340118.2168015682,1369209.9744227317,1306459.4250410576,1370630.039484909,1282769.7058005054,1294957.7646167083,1680098.9703104382,1370349.2068830503,1401902.224525559,1396893.0098249258,2135161.736136159,1420970.126958627,2123230.442343746,1371125.97166129,1283545.1524801329,1416569.4062032122,1268808.7475605304,2102389.144477616,1304238.7444450753,1265711.407636346,1447220.2855354047,1412063.5784267732,1330651.8611510617,2139957.6294070235,1282452.6974615671,1295711.930549847,1349298.8001709476,1391075.0883681236,1910035.5416422496,1398373.3113623455,1388187.9284813683,1399862.5759753007,1328386.444086991,1387915.1522800548,1380025.1649627339,1268984.3060736076,1380533.489636885,1907870.4997905002,2122225.1891254773,1926769.5573853978,1404802.1782412494,1378010.6328592938,1398247.5577229627,1415604.977943786,1386788.1378098337,1383232.4162271714,1414090.6511958854,1305360.1002131263,1433765.1936159139,2141616.697480525,2112689.0451940694,1355349.8575440913,1923593.7779528452,1270961.0966236964,1413045.1347561176,1295726.9049932442,1394943.3002192585,1388184.0610661497,1934508.7766142231,2127655.022293274,1367669.9372918427,1389770.120769764,1407771.7099863,1390827.9430490313,1399714.7963329677,2102513.6701599057,1322234.2433459794,1386961.8007355868,1431003.4559427921,1400809.032278389,1363757.1464345758,1941965.7875088518,1435589.051120961,2118440.84894996,1340786.6247167669,1350228.8787216684,1369579.2858992983,1383852.949710323,1291341.0083898029,1398590.9866349862,1413792.2415622624,1395882.0881343598,1909687.0913627911,1376217.5176542338,1938922.3948712335,1379000.5263308773,1360306.3616459172,1437177.725279571,1277056.1733150152,1391236.669567666,1359878.2011285305,1275081.5204873122,1389591.1528114728,1288530.6512866735,1284699.4255325412,1402564.5307041989,1363627.6518481174
8,3144201.211159965,1415719.186640736,1315171.1024022598,1366545.5898630528,1417063.1279924584,1331275.9103998423,1418198.6667299327,1306865.228982077,1318086.433616548,1380477.3085856452,1419460.3142375995,1451035.4574084496,1445752.2339920532,1842337.1349989155,1471281.6614133713,1828542.7173094894,1417143.0302023606,1304659.0313767618,1466732.6755647457,1289917.2942269999,1804483.2182136837,1326627.7614209752,1287847.8302382734,1498604.8071742493,1463004.6012565962,1355756.7974437433,1847739.2440059318,1305487.8007037258,1317490.9926899709,1397125.3502296524,1440671.1615232723,1613284.1260277461,1447707.28628162,1437401.4172437957,1449271.7823097184,1354458.1506804975,1435290.127998405,1428196.155724933,1292602.0429765622,1430217.5055147973,1610786.9209983107,1827299.2090280943,1632287.7869967937,1455114.6926042065,1426820.7043816054,1447012.5659380232,1467316.1319870965,1435295.629338142,1430745.804507832,1463602.2856737287,1328881.293847789,1486776.1177780004,1849451.0751169052,1816348.6079855748,1401095.6543684502,1628574.7837535935,1293324.194583489,1463333.1359812254,1315190.0624369164,1445484.2653645002,1436868.213814481,1640602.030833338,1833445.555325704,1415793.6698379293,1438675.4102719005,1457251.6184287835,1439936.8851043403,1447868.210350188,1804592.4782318221,1367544.9411328307,1436184.823426754,1481251.0530888585,1449982.5099839065,1412591.7463504253,1649522.4803560972,1486960.0628303515,1823022.4229764214,1365219.9518406105,1375794.0120267358,1417052.955373116,1432087.4358478896,1314179.0311080113,1447928.2770699696,1464104.5798425432,1443856.653397812,1612613.1585398722,1425704.7806514525,1646232.9575008187,1427174.4695278043,1408587.28372181,1489007.9739452428,1299232.5850279261,1440699.86824278,1406073.9477922413,1296597.9177115802,1437935.8333438428,1310333.6103251795,1307922.1693140108,1451625.2848772882,1411818.1822755954
9,3020615.4065054,1466937.8121431249,1341838.2298595335,1396270.7236076866,1467589.3745810178,1359261.396140798,1468215.287963183,1334368.89575401,1347540.366934915,1238568.7598202447,1470957.2206541114,1502826.513155789,1497150.6587938766,1534591.9303734582,1524161.6820800966,1518818.3185253714,1465857.4463800017,1331987.4492121208,1519346.7091590436,1317795.2031713964,1491425.0389483059,1355646.418857569,1316328.8513465961,1552622.4995617946,1516429.4579410048,1384233.9002440325,1540691.1414418228,1333937.5400780388,1345815.1448483448,1447475.0540021784,1492910.1994559942,1301433.6090163733,1499571.6994089547,1489248.988703424,1501181.545664469,1383944.3136854696,1485373.2235279174,1479061.4316083419,1322592.9903022656,1482636.1181133757,1298576.0409538765,1517358.1554392227,1322812.6287205613,1507797.2340613352,1478136.4024076061,1498446.3647477783,1521374.8306782497,1486304.1939331251,1480935.2948533697,1515666.8242380747,1359014.0678301926,1542382.983465413,1542286.1892869382,1504929.555784715,1449446.729255763,1318568.1119521176,1321187.4223818604,1516358.7666061318,1341584.599194652,1498518.842951456,1488277.5474558894,1331574.9542153634,1524241.5252840011,1466551.676737528,1490196.400927733,1509294.8881942383,1491883.964943204,1498571.7469761616,1491528.0639104876,1415753.2836897564,1487936.770845347,1534019.9103745634,1501818.2154412728,1464113.700658856,1342127.5788170027,1540583.2374384247,1512522.6613779885,1392913.5279430563,1404769.1642483333,1467199.0853166142,1483113.123440968,1343442.8624477128,1499675.5045673724,1516977.3957151226,1494505.2792690634,1300339.9034227836,1477730.8073671942,1338649.1492843037,1477936.9544981194,1459413.3914307912,1543531.2338130393,1328136.9082032077,1492873.1256259452,1454787.5653666877,1324512.9508043304,1488776.13192857,1338765.352676024,1337940.8760730214,1503397.170591629,1462484.9632024628
