,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8518403517,3218377.7620806037,3218376.08767943,3218379.039566623,3218378.4606464673,3218379.406431055,3218378.144703377,3218376.6248393306,3218378.9067245927,3218376.9589732494
1,3857126.339697691,2413748.803680795,2413747.207012131,2413749.0402496783,2413746.452299443,2413747.652350721,2413748.1095965863,2413746.547129155,2413749.2216225285,2413746.610181177
2,3768723.238762196,1607509.0955810505,1607508.0244447684,1607508.1601235224,1607503.8258467924,1607505.1537283615,1607507.4345816707,1607505.9207895638,1607508.7422568637,1607505.8576603595
3,3675878.2123513897,1258917.9719922082,1258917.9586234277,1258917.9916623146,1258918.0310986212,1258918.0219152223,1258917.978008432,1258917.9985444138,1258917.9749949975,1258917.9798122619
4,3578366.844172389,1280868.7148840113,1280868.754300418,1280868.731409626,1280868.7370585229,1280868.722220651,1280868.7216645484,1280868.7214707984,1280868.8083208592,1280868.729644492
5,3475953.451979837,1314875.1179155132,1314875.083890415,1314875.1047677966,1314875.1461692008,1314875.1019285377,1314875.057222125,1314875.0757152536,1314875.1905767662,1314875.1179643322
6,3368390.1378440335,1356001.5177812295,1356001.535086463,1356001.5332545266,1356001.536630531,1356001.5368975385,1356001.5301157788,1356001.5319068036,1356001.5723779516,1356001.5431894786
7,3255416.4555242825,1401969.7654137565,1401969.732834672,1401969.805833999,1401969.8370406677,1401969.718469993,1401969.8435815026,1401969.6607077485,1401969.77367415,1401969.7062155972
8,3136758.5988666657,1451334.2749335936,1451334.381980053,1451334.3684512584,1451334.2983826261,1451334.3624570882,1451334.3614206936,1451334.3302992838,1451334.342881485,1451334.2582857904
9,3012128.762416475,1503321.0882664155,1503321.096271104,1503321.0842374023,1503321.111647944,1503321.1261225871,1503321.1000290758,1503321.0980978548,1503321.0377694485,1503321.035418047
10,2881224.3404491,1557283.7994106796,1557283.7779845821,1557283.786126867,1557283.7593736837,1557283.835865877,1557283.875782305,1557283.8569886112,1557283.751107819,1557283.7882055254
11,2743727.250916774,1613001.3202233464,1613001.2869458066,1613001.30849228,1613001.3041948252,1613001.293878196,1613001.2954702377,1613001.2264748143,1613001.2854794206,1613001.2936885047
12,2599303.082682447,1670026.7463555858,1670026.7659751994,1670026.7041839978,1670026.7291357706,1670026.736714003,1670026.7430508866,1670026.768959241,1670026.7005361093,1670026.7109746065
13,2447600.1788686053,1728149.1706829933,1728149.1458515048,1728149.1863949355,1728149.1740798801,1728149.170239058,1728149.1497593776,1728149.163253032,1728149.17320651,1728149.1789564025
14,2288248.6869198303,1787378.7666859883,1787378.7400528789,1787378.7851929185,1787378.7722735717,1787378.7669156136,1787378.7453606979,1787378.7558126182,1787378.772473301,1787378.7778238854
15,2120859.860304372,1847474.7337815817,1847474.763862644,1847474.7652406693,1847474.7859138758,1847474.7340635662,1847474.7449892838,1847474.702197389,1847474.799126075,1847474.7872990898
16,1945024.5620540304,1908196.8570180389,1908196.8454857627,1908196.8581324553,1908196.8418566713,1908196.8810493285,1908196.8574151301,1908196.8833889123,1908196.8483761374,1908196.8447241208
17,1760312.5752573707,1969729.1667853193,1969729.1548269105,1969729.166971881,1969729.1506379272,1969729.189951168,1969729.1667965068,1969729.1925595356,1969729.1563654486,1969729.1535008524
