,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8508764906,3218376.237376217,3218381.0486483388,3218375.170171855,3218378.816946098,3218379.413509988,3218378.6036344846,3218377.2999032936,3218378.6221214724,3218375.555329626
1,3857126.337688988,2413747.198599047,2413750.224591915,2413745.7143625906,2413749.191850003,2413748.6768500134,2413748.7853466035,2413748.423824694,2413747.984900616,2413745.62714008
2,3768723.235643264,1607507.7749473827,1607508.2151718927,1607506.0115274242,1607508.659782757,1607507.1373753976,1607508.128637803,1607508.8270704825,1607506.5183743222,1607505.2440343632
3,3675878.208050481,1258917.963839537,1258918.0100043172,1258917.9759157056,1258917.9891844213,1258917.9969090358,1258917.9906403061,1258917.9765380947,1258918.0083032807,1258918.002268383
4,3578366.8386304397,1280868.7241384275,1280868.714732256,1280868.73826821,1280868.7302134098,1280868.7441261369,1280868.723553641,1280868.749084364,1280868.821553498,1280868.7222966407
5,3475953.445200452,1314875.12230482,1314875.0750503559,1314875.0969459494,1314875.1084179936,1314875.1014404553,1314875.0767230215,1314875.1002700038,1314875.1395896147,1314875.1117178092
6,3368390.129844784,1356001.5527288008,1356001.5093003104,1356001.5485197096,1356001.5396040708,1356001.5125365858,1356001.523796001,1356001.544541475,1356001.5458028938,1356001.5464658253
7,3255416.4464123016,1401969.768716701,1401969.8711108493,1401969.789500026,1401969.8538968763,1401969.7872890052,1401969.8063635104,1401969.7791854558,1401969.803032762,1401969.826742236
8,3136758.5888087386,1451334.313862436,1451334.426963827,1451334.3733642958,1451334.302633798,1451334.285840296,1451334.2521067476,1451334.446553377,1451334.425332078,1451334.427413789
9,3012128.751817463,1503321.1490253035,1503321.076992787,1503321.0734220808,1503321.0663213318,1503321.0952124046,1503321.0728197943,1503321.0402457793,1503321.1214089561,1503321.1221673558
10,2881224.3297153846,1557283.7597325135,1557283.7158115641,1557283.881028003,1557283.7072001286,1557283.8393914835,1557283.7307790397,1557283.7252399523,1557283.8336990445,1557283.705067398
11,2743727.240540087,1613001.2691588881,1613001.3053697161,1613001.2646085722,1613001.3054995316,1613001.2992416418,1613001.320204601,1613001.309324273,1613001.2998344898,1613001.3414098867
12,2599303.073359918,1670026.7733657788,1670026.7624727148,1670026.7538213665,1670026.7721861461,1670026.7277211188,1670026.733822202,1670026.7321564516,1670026.7116162644,1670026.7813641108
13,2447600.171250913,1728149.1637549617,1728149.167249669,1728149.1681606376,1728149.1637132366,1728149.1708168823,1728149.174153911,1728149.1754493099,1728149.1774431213,1728149.1626638607
14,2288248.6806028667,1787378.7555460525,1787378.7612062758,1787378.7636758147,1787378.7569983352,1787378.7678941586,1787378.7712686334,1787378.772480295,1787378.7752360862,1787378.7556075852
15,2120859.855705343,1847474.7237420324,1847474.7118627972,1847474.7528696703,1847474.722334853,1847474.7227048373,1847474.7522370033,1847474.7046508593,1847474.718996214,1847474.7716161232
16,1945024.5579760082,1908196.8463431497,1908196.867864034,1908196.8544538303,1908196.8670321375,1908196.8946944403,1908196.837499171,1908196.9156709,1908196.8995449594,1908196.78729092
17,1760312.5723947764,1969729.1557106439,1969729.1776537795,1969729.1635463736,1969729.1764351563,1969729.2035540312,1969729.1472614259,1969729.224460013,1969729.208663235,1969729.098177642
18,1566271.1794573483,2031824.7454837204,2031824.778030088,2031824.7528924511,2031824.7612766547,2031824.765489042,2031824.7621328703,2031824.767718364,2031824.7667951412,2031824.7743441293
19,1362424.2972358284,2094514.7384101858,2094514.7693882403,2094514.74553522,2094514.7536358903,2094514.7569773954,2094514.7546170875,2094514.7590674367,2094514.7586928587,2094514.7666429132
20,1256285.0453046109,2157666.003913485,2157665.981400809,2157666.005081469,2157666.0058230045,2157665.992190562,2157666.000457136,2157665.99482432,2157666.0005443217,2157665.998792495
21,1257612.626208489,2221448.725170662,2221448.7034765612,2221448.726109128,2221448.7268519835,2221448.71385146,2221448.7217222904,2221448.716446686,2221448.7218842553,2221448.7200576733
22,1261261.294941717,2285459.348156202,2285459.3271339675,2285459.3487909394,2285459.349529164,2285459.3370728283,2285459.344606494,2285459.3396833455,2285459.344893042,2285459.3428885764
23,1266944.503375322,2350154.975666477,2350154.978843665,2350154.9716771333,2350154.9723940482,2350154.9760279674,2350154.9746408933,2350154.9791623405,2350154.978551301,2350154.967771841
24,1274676.43385866,2415197.6544673042,2415197.657507828,2415197.650338193,2415197.651034304,2415197.654676729,2415197.6532332483,2415197.6577689387,2415197.657107168,2415197.6465729247
25,1284198.322433907,2480473.5572391446,2480473.560127166,2480473.552980148,2480473.5536536607,2480473.5572904665,2480473.5557932523,2480473.560335651,2480473.559622956,2480473.5493540578
26,1295593.2925838283,2546273.9498501266,2546273.950963966,2546273.94681759,2546273.9471294605,2546273.949342667,2546273.9482023623,2546273.950886325,2546273.950206193,2546273.9453373402
27,1308704.5452771701,2612519.7514252765,2612519.7524198643,2612519.748214369,2612519.7485061935,2612519.7507510944,2612519.7495412473,2612519.7522732224,2612519.751536809,2612519.746859632
28,1323675.3817161096,2679004.096594476,2679004.097466651,2679004.0932012848,2679004.0934724086,2679004.095753112,2679004.0944697247,2679004.097251573,2679004.0964547493,2679004.0919799358
29,1340470.270057666,2745728.1103478903,2745728.1111054556,2745728.106756913,2745728.1070040385,2745728.109322505,2745728.107959706,2745728.110806782,2745728.1099515986,2745728.1056615734
30,1359071.2145728695,2812864.2652393943,2812864.265010698,2812864.262035829,2812864.2620613975,2812864.26367446,2812864.262451742,2812864.264450732,2812864.2635799306,2812864.2620686195
31,1379522.8274311076,2880497.859799714,2880497.859446335,2880497.8563857027,2880497.8563857647,2880497.8580573467,2880497.856740784,2880497.8588134954,2880497.8578662444,2880497.856567605
32,1401872.6654044418,2948376.520365486,2948376.519887584,2948376.5167326066,2948376.516703235,2948376.5184412533,2948376.5170221934,2948376.5191775467,2948376.5181467,2948376.517072706
33,1426170.7281115877,3016501.6193413087,3016501.618742333,3016501.615481518,3016501.6154182116,3016501.6172306235,3016501.6156993764,3016501.617948496,3016501.616827545,3016501.6159892688
34,1452469.315437403,3084874.5926011554,3084874.5918858764,3084874.588506005,3084874.5884033656,3084874.590299403,3084874.588644923,3084874.5910007423,3084874.5897825817,3084874.5891921
35,1480824.4921493402,3153496.943491934,3153496.9426166546,3153496.9391212817,3153496.938972893,3153496.9409844466,3153496.939187837,3153496.9416601253,3153496.9403188615,3153496.9400057797
36,1511331.3373506,3222595.2264833,3222595.2249884503,3222595.2221879475,3222595.221913816,3222595.2236095276,3222595.2217954514,3222595.2238866207,3222595.2224776708,3222595.223838988
37,1544183.1473750426,3292070.567647778,3292070.566061679,3292070.563089562,3292070.5627531805,3292070.5645717075,3292070.5625918717,3292070.5648421347,3292070.5633116155,3292070.564955146
38,1579322.7502839337,3361800.9318200625,3361800.9301496465,3361800.9269889635,3361800.9265789343,3361800.928538356,3361800.9263753267,3361800.92880424,3361800.9271399234,3361800.9290867974
39,1616818.5941171616,3431788.0440832516,3431788.0423397473,3431788.038971162,3431788.0384744876,3431788.0405933964,3431788.038228448,3431788.04085792,3431788.0390491034,3431788.0413196757
40,1656798.5019629432,3502033.6902394304,3502033.688436838,3502033.6848394144,3502033.684240798,3502033.6865397254,3502033.683952544,3502033.686806655,3502033.684842857,3502033.687458503
41,1699594.7366526148,3572539.7172415135,3572539.715396246,3572539.711547804,3572539.710829422,3572539.7133311373,3572539.7104997537,3572539.713604707,3572539.711475974,3572539.714459198
42,1745028.6558881751,3643308.0336032216,3643308.031734616,3643308.0276117907,3643308.0267536337,3643308.0294822645,3643308.0263832295,3643308.029767408,3643308.0274664997,3643308.0308391494
43,1793312.9627005658,3714340.610239747,3714340.6083714087,3714340.6039486676,3714340.602930365,3714340.6059058793,3714340.602515403,3714340.6062104246,3714340.603746831,3714340.607513079
