,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8498857017,3218377.7347144536,3218375.2105174544,3218380.8397311294,3218375.710844467,3218374.0396037865,3218370.197320235,3218378.0508701117,3218379.127824699,3218379.5936878207
1,3857126.341114256,2413748.175435705,2413745.402526028,2413751.3029331514,2413745.9013956636,2413745.5121656423,2413744.393183706,2413748.9416368236,2413748.132464283,2413748.315051442
2,3768723.250058472,1607507.8428929674,1607505.1785931804,1607510.7991161454,1607505.6173034643,1607506.772860605,1607506.9703440953,1607509.105672113,1607506.190578645,1607506.2053919942
3,3675878.240700992,1258920.444452302,1258920.448109981,1258920.4118739467,1258920.4521824128,1258920.4123009525,1258920.3895532067,1258920.4186361718,1258920.484837646,1258920.46663098
4,3578366.89858368,1280872.9849262189,1280873.0653847281,1280872.993926548,1280872.9708261064,1280872.9776475958,1280872.9956175014,1280872.9909821863,1280872.9814243333,1280872.9865349252
5,3475953.542895495,1314881.7269331168,1314881.7234833012,1314881.7382745259,1314881.7110798922,1314881.7153465673,1314881.7233311608,1314881.7209868191,1314881.70322877,1314881.710732569
6,3368390.275507056,1356010.9904393815,1356010.9930847546,1356010.9924111983,1356010.9780243812,1356010.970232438,1356010.9951807808,1356010.9810248655,1356010.9622286113,1356010.9643780305
7,3255416.65340435,1401982.604595228,1401982.5866895108,1401982.5218277243,1401982.6220771442,1401982.5539203058,1401982.6370086106,1401982.4868106279,1401982.6306086397,1401982.5751618273
8,3136758.8709031134,1451351.011384153,1451350.993932841,1451351.094288576,1451350.987070171,1451351.0721323364,1451351.0471015398,1451350.9629350253,1451351.0397669887,1451350.9639324783
9,3012129.1238281513,1503342.325243451,1503342.328491464,1503342.1839072688,1503342.316372491,1503342.2288819568,1503342.3362106406,1503342.3066146213,1503342.3425681097,1503342.3323884015
10,2881224.808281227,1557309.919222159,1557310.0019185867,1557310.0477989938,1557309.9520964813,1557309.9769836457,1557310.0655872184,1557310.0283615382,1557310.0518434104,1557310.1099774847
11,2743727.8434491367,1613033.244153833,1613033.1752258593,1613033.180371051,1613033.1927809825,1613033.1971098853,1613033.2146762244,1613033.1978874698,1613033.1916751286,1613033.173828929
12,2599303.8185215164,1670064.9717543696,1670064.9609092239,1670064.9445936435,1670064.9537624463,1670064.9581745402,1670064.9436552555,1670064.966568034,1670064.9786774665,1670064.9595906187
13,2447601.0808275496,1728194.320197811,1728194.3157551577,1728194.3196591665,1728194.3130284348,1728194.3169390692,1728194.3181041854,1728194.3169919094,1728194.3200431494,1728194.3112618637
14,2288249.7884042705,1787431.7407275368,1787431.7322017497,1787431.7405213604,1787431.733395699,1787431.7353019514,1787431.738886268,1787431.7364375337,1787431.737597992,1787431.7286035363
15,2120861.1915490543,1847536.0314056983,1847535.9079829047,1847536.0121906819,1847536.0034266142,1847535.9188699804,1847535.9866558488,1847536.0158338002,1847535.9729064975,1847535.9015553703
16,1945026.1262054336,1908267.0154786115,1908267.0375701445,1908267.0389875174,1908267.0420199598,1908267.0899683752,1908267.067462897,1908267.0271202112,1908267.043266294,1908267.112506284
17,1760314.3925276366,1969809.2836489892,1969809.3078623093,1969809.306339234,1969809.310178525,1969809.3582242664,1969809.3345890967,1969809.2943485065,1969809.311665334,1969809.3798305378
18,1566273.2881312994,2031915.206656934,2031915.245384975,2031915.1786483487,2031915.2196630265,2031915.2177629857,2031915.173305861,2031915.1714152514,2031915.2175725184,2031915.189605718
19,1362426.725938385,2094616.6471414142,2094616.6854567346,2094616.6198598235,2094616.6589411993,2094616.657632819,2094616.614213529,2094616.61299084,2094616.6569266755,2094616.629658929
20,1256287.6158188032,2157779.6384666767,2157779.653965574,2157779.6514382744,2157779.622027586,2157779.6555994004,2157779.6561009088,2157779.6545743137,2157779.621356028,2157779.6582715036
21,1257615.5352082336,2221575.332265497,2221575.347463247,2221575.3446521685,2221575.316282411,2221575.348871689,2221575.349199168,2221575.3476585317,2221575.315778556,2221575.351667507
22,1261264.8356329978,2285599.7239235165,2285599.7388338298,2285599.73582042,2285599.7082936335,2285599.740004403,2285599.740281965,2285599.738711705,2285599.7080134163,2285599.7430174337
23,1266948.4552475328,2350309.300076758,2350309.3077385924,2350309.3024470606,2350309.302273228,2350309.304620545,2350309.303500839,2350309.300956801,2350309.306287462,2350309.309678524
24,1274681.2118178813,2415367.3161736247,2415367.3236011025,2415367.3182930127,2415367.3181158677,2415367.320432921,2415367.3193498524,2415367.3168484056,2415367.322188468,2415367.3256111746
25,1284203.8240912678,2480659.3749741972,2480659.3821654064,2480659.3768411814,2480659.376645729,2480659.378954817,2480659.3779107924,2480659.37545446,2480659.3807764784,2480659.38425118
26,1295599.5975732538,2546475.9542941316,2546475.957467574,2546475.954394619,2546475.954231418,2546475.955545952,2546475.954986356,2546475.9537543934,2546475.956831493,2546475.9590003877
27,1308711.9795489344,2612739.512185444,2612739.515148707,2612739.51201874,2612739.5118638203,2612739.513136942,2612739.5126241595,2612739.5114179435,2612739.5145546873,2612739.516766591
28,1323683.8282201753,2679242.4500026824,2679242.4527478605,2679242.44956206,2679242.449413912,2679242.450647524,2679242.450177898,2679242.4490011516,2679242.452199557,2679242.4544585096
29,1340479.9813936516,2745985.898251809,2745985.900782366,2745985.8975185803,2745985.897385611,2745985.898569524,2745985.8981591263,2745985.8970043184,2745985.900282965,2745985.902595093
30,1359082.330388954,2813141.273449053,2813141.2737800474,2813141.2714430825,2813141.2714341762,2813141.271876435,2813141.2719417047,2813141.2713269643,2813141.2736540004,2813141.275292433
31,1379535.5617455705,2880795.9317872566,2880795.9318789616,2880795.9294681787,2880795.9294667,2880795.929869883,2880795.929978228,2880795.9293943057,2880795.931813574,2880795.9335229117
32,1401887.160235399,2948696.5108634066,2948696.510703884,2948696.5082135303,2948696.508221734,2948696.508581995,2948696.508735176,2948696.5081854495,2948696.5107073165,2948696.5124957445
33,1426187.25834566,3016844.3875135435,3016844.387092652,3016844.3845157833,3016844.3845371935,3016844.384849443,3016844.3850491988,3016844.384538966,3016844.3871758864,3016844.3890513396
34,1452488.0822043505,3085241.001838263,3085241.001144445,3085240.9984731427,3085240.9985121563,3085240.9987701015,3085240.999018304,3085240.998553828,3085241.001320737,3085241.003291694
35,1480845.8047193817,3153887.861322634,3153887.860253001,3153887.857475877,3153887.8575336975,3153887.8577231434,3153887.858037859,3153887.857596651,3153887.860535802,3153887.8626181274
36,1511355.5861624717,3223009.9628771334,3223009.9604062135,3223009.958095642,3223009.9581989557,3223009.958016887,3223009.9585554334,3223009.9584693513,3223009.9610003987,3223009.962810302
37,1544210.5727912744,3292511.466211511,3292511.463425549,3292511.4609885565,3292511.461126468,3292511.4608664294,3292511.461458002,3292511.4614415537,3292511.464165784,3292511.4661031566
38,1579353.8797206604,3362268.8688354096,3362268.8657088033,3362268.8631331306,3362268.8633123483,3362268.8629620164,3362268.863610216,3362268.863672101,3362268.866613325,3362268.868693063
39,1616853.7463331437,3432283.899526026,3432283.8960341783,3432283.893305782,3432283.8935342575,3432283.8930795738,3432283.8937879307,3432283.893939831,3432283.8971229754,3432283.8993605645
