,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.850652676,3218381.038124988,3218378.8761996278,3218375.207357851,3218375.369491011,3218377.3059332483,3218379.521971644,3218379.3354118955,3218378.2662324277,3218379.3890101667
1,3857126.337093099,2413749.904255882,2413745.123354493,2413745.5586937023,2413745.9051231523,2413748.5763595463,2413750.294768106,2413748.782219821,2413749.826222317,2413746.5067390716
2,3768723.23470837,1607507.791187567,1607501.7751502146,1607505.5617568884,1607506.0993363417,1607509.1661752097,1607510.207822399,1607507.3297072141,1607510.9544311394,1607503.109161072
3,3675878.206614816,1258917.9981412373,1258918.0750239012,1258917.9836186806,1258917.9798593724,1258917.971384996,1258917.9684590653,1258918.0032649476,1258917.9291230363,1258918.0498265335
4,3578366.8366328846,1280868.7432648353,1280868.7371848163,1280868.81886853,1280868.7233453752,1280868.7147240434,1280868.7235157758,1280868.7262678258,1280868.7281113293,1280868.814295273
5,3475953.442460672,1314875.1432557655,1314875.082906853,1314875.1318718628,1314875.0733808943,1314875.1149371304,1314875.1289768398,1314875.0745758654,1314875.1238964212,1314875.1183426594
6,3368390.126334011,1356001.5517099185,1356001.522576091,1356001.5621293385,1356001.5395997183,1356001.5363651768,1356001.5307551618,1356001.5377136464,1356001.5268713846,1356001.534488099
7,3255416.4420154034,1401969.7929171373,1401969.6838729263,1401969.7819089594,1401969.8056345466,1401969.7420414747,1401969.8166342692,1401969.7113039836,1401969.7294278839,1401969.8433028331
8,3136758.58348933,1451334.3592899186,1451334.2836720566,1451334.3069873205,1451334.3306499221,1451334.2179867518,1451334.3828286324,1451334.1950905714,1451334.2649209774,1451334.3041112204
9,3012128.7453540415,1503321.1316795356,1503321.0848159709,1503321.059015146,1503321.156228978,1503321.135406791,1503321.041623201,1503321.1091752832,1503321.1248397478,1503321.1309652955
10,2881224.322049111,1557283.7474681803,1557283.8280460096,1557283.818582674,1557283.6366192847,1557283.8893682475,1557283.8171731979,1557283.8270939428,1557283.8098371353,1557283.7017940462
11,2743727.2316083945,1613001.2864250327,1613001.2430829916,1613001.2509434156,1613001.3071283544,1613001.3183648102,1613001.316847067,1613001.2609185134,1613001.2987283324,1613001.2980933143
12,2599303.0629605316,1670026.748430734,1670026.7537607579,1670026.7291936062,1670026.7733229736,1670026.7370885047,1670026.7434329048,1670026.7509111061,1670026.7586895572,1670026.7603875275
13,2447600.159062087,1728149.1638609618,1728149.1595981857,1728149.1778226157,1728149.1656884614,1728149.1696350633,1728149.1573624574,1728149.1667505442,1728149.1684124086,1728149.1666757588
14,2288248.667221109,1787378.7599742739,1787378.7525626374,1787378.7748520772,1787378.7578665237,1787378.7671380525,1787378.753840598,1787378.7617769479,1787378.7623139375,1787378.760500941
15,2120859.8409897825,1847474.7577613813,1847474.6890430853,1847474.7300721498,1847474.6707853933,1847474.7546020758,1847474.766229723,1847474.7115517096,1847474.6630308472,1847474.702039346
16,1945024.5433269986,1908196.8537810785,1908196.88001117,1908196.8762241355,1908196.9011180713,1908196.8678721234,1908196.8289366262,1908196.8841670272,1908196.9163851535,1908196.8642603576
17,1760312.5579044118,1969729.1630456352,1969729.1894328352,1969729.1852688373,1969729.2104640754,1969729.1771941164,1969729.1388049978,1969729.193595228,1969729.2259374484,1969729.17455915
18,1566271.1668522072,2031824.764427097,2031824.7591447718,2031824.742223487,2031824.7673717004,2031824.7635212461,2031824.757101068,2031824.7665133413,2031824.7907600882,2031824.775148509
19,1362424.2881473275,2094514.756438591,2094514.7516681575,2094514.7354818224,2094514.7595199938,2094514.7559239839,2094514.75011616,2094514.7587242655,2094514.7818256344,2094514.767703508
20,1256285.0908328039,2157665.987338375,2157666.005765691,2157666.016488822,2157666.0106600844,2157666.0072809714,2157666.0108676334,2157666.0035724184,2157665.996580599,2157666.0112365205
21,1257612.6187090669,2221448.7091891128,2221448.7270436203,2221448.73735471,2221448.731653647,2221448.7283540014,2221448.73176548,2221448.7249290845,2221448.7182162954,2221448.73244068
22,1261261.3359359482,2285459.2678307104,2285459.3500161762,2285459.3599857776,2285459.3543248903,2285459.3510658615,2285459.354360851,2285459.347946768,2285459.341391425,2285459.3553325455
23,1266944.4640552995,2350154.8065035325,2350154.978688475,2350154.978688684,2350154.9768243227,2350154.9712893837,2350154.9706616485,2350154.97691295,2350154.978327325,2350154.977091632
