,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49,Trial50,Trial51,Trial52,Trial53,Trial54,Trial55,Trial56,Trial57,Trial58,Trial59,Trial60,Trial61,Trial62,Trial63,Trial64,Trial65,Trial66,Trial67,Trial68,Trial69,Trial70,Trial71,Trial72,Trial73,Trial74,Trial75,Trial76,Trial77,Trial78,Trial79,Trial80,Trial81,Trial82,Trial83,Trial84,Trial85,Trial86,Trial87,Trial88,Trial89,Trial90,Trial91,Trial92,Trial93,Trial94,Trial95,Trial96,Trial97,Trial98,Trial99
0,3939891.0847551553,3207790.8940920196,3623043.8892645175,3620967.250469854,3204349.6174156717,3231803.6402110965,3826287.155632059,3626443.362226977,3622165.718974201,3205027.483015275,3624040.738166585,3209930.622558472,3827297.9365083054,3208223.186617252,3203659.3587721386,3623426.211616054,3626080.422162815,3623972.8697482287,3228455.3402937683,3222274.213660917,3224201.6176556847,3630871.141532241,3819957.257843028,3229311.7475053365,3204033.081634751,3625011.4176153913,3629086.590182854,3208152.6152186263,3626826.6455957675,3620347.1636715205,3249979.901171344,3211508.560514089,3215986.651019868,3628706.0235233027,3212680.703737591,3634950.5653664037,3634195.0897431565,3228823.9416304897,3212731.385954188,3205595.446795731,3617275.746774059,3626167.3378484915,3626230.234421125,3220372.0411476553,3214770.5564458524,3228150.781645927,3618774.8763205973,3202034.637648037,3209299.4208544963,3221067.533605887,3648619.8824302773,3217066.7087490046,3195594.8787300657,3215381.514319727,3822645.4678812586,3196830.2484764694,3198821.981186435,3210593.166488827,3248403.0196086946,3207205.9151600637,3829400.1614826056,3204011.859828692,3239092.8599809213,3216000.871630389,3617864.784439292,3212180.3284061733,3211386.2374307,3220401.7194315363,3624064.385930017,3639526.9639382428,3217223.1756095714,3631336.9045098457,3628193.9549224176,3626509.313580748,3210077.658795881,3209390.6084094043,3211480.3131455216,3629503.5654386375,3827436.0397666544,3218473.51370329,3640960.4485324197,3826909.1903842906,3221044.516618061,3625714.486430169,3208220.6121283746,3184646.589550867,3204800.181752713,3821468.7543356656,3213831.246136313,3620699.8081390867,3204700.239375727,3218552.442916857,3217523.561643095,3621251.264126739,3211569.4056737637,3622099.744034567,3209691.468388775,3225168.5404441357,3212686.699194411,3204682.696283636
1,3854238.0106794285,2392555.125720337,3204264.0800269227,3199988.615419873,2385791.5001377324,2440480.5686904397,3621154.0707252235,3211283.9196651904,3202437.3199916105,2387100.8286676467,3206404.1926427865,2396787.908090972,3623207.6142873275,2393477.298232264,2384362.300663634,3204793.7498412584,3418308.1189737306,3206161.0995981684,2831625.8102492495,2421531.9631688856,2425538.320671996,3219889.7599020964,3608232.8612809572,2435433.6164758583,2385039.1393973418,3208339.6786902626,3216255.826288553,2393376.4358553356,3419439.1636441983,3409609.3194149937,3056873.3966899295,2400087.8570374097,2408956.040639604,3422327.083115704,2402316.434849695,3228151.129997403,3226839.2655778998,2832046.1513477955,2402473.545720398,2388269.4823651877,3192194.4865693864,3210337.8418123457,3210429.281104224,2417859.333485929,2406350.2036932465,2831050.954675703,3195492.651415407,2380995.395993945,2395651.0602415646,2419340.862519095,3256199.2173015065,2411240.3611105024,2368230.393859908,2407892.4405579725,3613740.6532606957,2370696.2384766955,2374582.647602958,2398278.3904304984,2861087.397450429,2391497.451339052,3627523.839273575,2385028.301289537,2847705.4814680023,2408996.8696355,3193398.7712218864,2401335.504734983,2399761.7197907027,2417734.9985285937,3205982.5254839626,3237464.0097442116,2411469.206251981,3426314.376820869,3421591.914693412,3211383.175019637,2397147.9024730558,2395776.89914798,2400036.4713842506,3217496.3980742204,3623593.598359462,2414081.5171072036,3240424.0496878927,3622403.6686492856,2419138.795033852,3209382.9826306533,2393350.991544361,2346311.3340471773,2386726.534734877,3611295.8154487074,2404375.9900257126,3410150.669948223,2386484.0042068083,2414079.819620737,2412185.082345309,3410988.3275286052,2400168.580821877,3202064.6149085686,2396289.8021608377,2427389.3852930428,2402470.0796363596,2386301.0852424884
2,3764284.380198651,1575699.973967891,2764044.9292404493,2757430.1251672003,1565575.0421795687,1647668.855371743,3405531.8604838145,2774839.8288101093,2761203.5456315083,1567500.670968756,2767606.6550632245,1582057.7778906575,3408667.7311814264,1577175.4550689894,1563442.7624219267,2984823.1350256717,3199916.0101046343,2766944.637120535,2414477.0069047203,1619202.9146640843,1625255.7128641868,3003892.6608432266,3385749.4179625325,1639982.2368836731,1564486.674818911,2770291.189797925,2999295.2857639035,1576982.0370505236,3201446.980744221,3188130.1044513304,2853864.428883385,1587017.6539238896,1600397.6021364555,3205422.900917031,1590377.91213108,2799911.5458271992,2798304.635304772,2414957.1668014973,1590669.7727748728,1569335.9023512723,2745361.01977758,2991882.7951384806,2991988.3703083354,1613708.5980196514,1596382.2428367576,2413615.680201204,2750514.087849502,1558348.1005872022,1580379.5860640616,1615981.3961412332,2843096.4899540595,1603849.5856446598,1539182.7815377573,1598735.1750075037,3394214.6732169995,1542899.0669019497,1548672.4642052746,1584307.7475925137,2453368.0903606573,1574178.9140585002,3415312.3814148908,1564529.4115917773,2436260.584858922,1600479.3112254026,2970362.8778216993,1588952.7942639731,1586524.3899753394,1613517.6468368683,2986344.150678816,2814427.7359901723,1604120.5648047635,3210764.6419478925,3204446.2378004487,2775021.3708206527,1582675.692263026,1580565.8329294492,1586965.5505644495,2784186.170653261,3409418.0186381773,1608141.1815635376,2818725.68110831,3407413.021769842,1615672.475738863,2771353.6295609926,1576932.5732166271,1506342.8122238724,1567088.840553966,3390432.768601866,1593343.2869152655,3188885.77448443,1566594.0788472148,1608060.463296009,1605221.1111733473,3190031.0313579976,1587243.9606137832,2760283.501726348,1581321.9477666984,1627778.8036295676,1590552.248426047,1566379.9619683882
3,3669813.2754132613,1219808.1057214814,2301269.0382175385,2292152.688932448,1209498.0368027051,1307723.4356355094,3178874.5303831426,2316003.8795287074,2297336.3404985685,1212912.629080338,2306009.16907758,1228722.9113454223,3183142.646107971,1227595.7779600904,1209181.8076293143,2753632.428606586,2970352.437021309,2305190.9592429246,1975949.0772421635,1273481.9155375548,1280703.212407525,2776834.691895287,3151921.7235819725,1295618.0935717642,1209442.974145391,2309758.789000913,2771231.790435659,1225176.6011368704,2972297.826924485,2955334.484350518,2640438.353772463,1236922.563878437,1253050.6765718614,2977449.0483336197,1238404.186417624,2349019.320351976,2573104.5976921367,1976487.8685183467,1241095.0510156685,1216401.0648780693,2275847.5112579125,2762294.532294057,2762415.382067711,1267425.4708316731,1245923.901307326,1974783.8798644787,2282702.1262726253,1200536.0942334223,1227192.7699342782,1273587.1309289075,2408160.193271033,1258711.56223082,1178970.32255704,1250554.2941691752,3163520.67616594,1183989.3203964562,1189894.332299157,1233214.2062552776,2024115.8317808527,1223582.4197877855,3192229.173166942,1211735.22205623,2003716.8707358956,1253162.4211445772,2735963.8220921922,1240283.1454791455,1234728.834695517,1265154.852567937,2755505.891092375,2369098.295771137,1256226.1294614302,2984114.428202084,2976262.512358237,2316309.891459876,1231901.5095822664,1228597.2112448511,1236371.2849962995,2328809.652021504,3184381.5745810997,1263517.1513800418,2374677.807219088,3181388.6670477404,1270723.7493060245,2541154.3232235606,1222839.5793101587,1143472.7678574605,1215418.7390108025,3158334.416991649,1240993.0903267432,2956349.1966639846,1211222.5821944952,1260284.7331193725,1258325.5646195705,2957831.6129685356,1238425.942369739,2295529.8812046163,1228342.9332368493,1278460.9778690094,1239371.5226070748,1212232.2972581638
4,3570596.912031141,1226357.1493099707,1814752.983564658,1802967.5437060543,1227068.9121500207,1334909.9081234853,2940606.5954818036,1833571.5047918472,1809651.5895802488,1233667.19203037,1820586.531161244,1248223.239589336,2946038.348382699,1253035.5253044434,1230926.735900534,2510638.5184632274,2729037.5541831586,1819713.5708147497,1514926.127633099,1283596.8709024587,1303676.883470631,2538139.2248335723,2906192.644958572,1319129.2054193937,1229068.550206697,1825540.3898184982,2531485.6734278114,1247423.742465388,2731408.8214475545,2710653.618013376,2416051.963777959,1260179.3118329234,1263434.6507963156,2737835.728753671,1257980.467240673,2111944.142948975,2336403.041268735,1515515.0545346213,1264439.2712896077,1238818.34788245,1781888.190577217,2521000.1463443935,2521128.812484126,1290943.8346544174,1268749.6876047342,1513437.3989031087,1790859.8546521103,1207729.2599030652,1246259.8021643432,1286618.1694029756,1950170.944576641,1285441.535606873,1196885.4437714412,1274672.5055619783,2921084.95470798,1202987.9677074207,1207873.9104265424,1255314.540206421,1572139.5467547532,1248506.9486355123,2957709.234604364,1234773.2673622824,1548974.3757957285,1277330.3762627428,2489612.41367443,1265799.1739681591,1255928.202940396,1285390.186377791,2512886.1742147827,1900261.2288908686,1279746.9460268102,2745808.412473861,2736439.247147253,1834081.9428193446,1241605.3602466828,1237861.6671348533,1258447.8328199245,1849972.0357759926,2947926.419390422,1289643.6862627252,1907031.9291150079,2943752.3104517222,1296826.3275717057,2299180.950274289,1242062.4453253094,1164554.5855958804,1239857.7920659767,2914411.850097652,1261340.1590599618,2711961.334521738,1230380.6750310978,1282910.2017796787,1282375.9601679,2713800.957782726,1263430.5120717566,1806578.3526742593,1248793.829935188,1296279.7408686378,1248248.309998344,1233760.925854479
5,3466395.7341468376,1237495.5275085329,1303241.5250969622,1288604.2731812953,1255799.1529827171,1373464.2691917496,2690124.2655423516,1326296.5324208643,1296879.484070742,1266345.289130736,1310199.1415104321,1279399.6469284678,2696771.1059599877,1288595.219406979,1264007.3521781552,2255231.2515665707,2475358.082542235,1309262.5078037186,1290578.2289107188,1298615.9990820172,1337800.6694401503,2287197.4342636024,2647955.303788456,1355899.1165601828,1259800.573783607,1316384.683796089,2279446.7813020344,1280669.845413552,2478164.7125483733,2453478.9816247867,2180134.1133297924,1294679.6399477397,1278164.897645909,2485975.197117552,1289305.6827982012,1862654.8994041982,2087599.4164831885,1289256.0424345562,1299110.1923140527,1272601.9472399915,1262480.6967195966,2267389.231129411,2267522.2881216137,1326043.8850852994,1303979.1962490557,1288532.008303775,1273709.2163904984,1219624.6682319078,1276689.7416798798,1304121.034744572,1467821.4225622898,1322971.0215810023,1226280.9478581825,1310192.9907746862,2666375.2388011003,1233330.4408580775,1237493.7846699832,1288491.9653915917,1313807.2163133605,1284327.388164072,2711155.1049671858,1268371.169064371,1329017.3475898772,1312729.8762786188,2230685.3142956505,1302406.2073310672,1288726.6021347495,1317608.800767123,2257869.137978499,1406532.2903257306,1314720.614429453,2495250.717034863,2484342.3448370723,1327094.3372099658,1255648.0679438664,1251726.0457520392,1291877.5981420076,1346488.62857148,2699461.1252952153,1326184.016344779,1414432.0507197485,2693892.171921421,1334981.8387752327,2044819.34803948,1272596.9004584088,1196929.4789312687,1274707.350369461,2658062.722706867,1294403.9896922214,2455112.638110097,1260908.8891151866,1317252.1548028807,1317746.875149414,2457333.1784869195,1299348.4079922987,1292244.994773988,1280937.6084093107,1327197.5487553445,1261862.4574978938,1266490.993848361
6,3356957.9875340336,1252533.1499059177,1278808.3911578965,1259623.347611447,1291546.177408819,1418841.13584178,2426788.041134767,1299613.966326662,1269906.820039506,1306286.8107087424,1284402.306089265,1317954.9366102254,2434688.8658481482,1330440.7386804472,1304218.9145542658,1986766.1598056273,2208663.033156191,1284227.7344989358,1300347.5136428615,1317737.5610184295,1378754.518541267,2023367.4620224948,2376547.2699412354,1400205.4065291272,1297480.3154065942,1287156.1143855115,2014471.5857860702,1320689.8480388233,2211918.5840982823,2183159.256046266,1932078.5720856169,1336066.3873703212,1296826.2040732524,2221265.3905922933,1327925.0624771107,1600530.1313490793,1826067.3107445338,1295399.669164872,1340890.6115196503,1313257.8503693,1231691.0928636168,2000820.7560674783,2000962.1213312591,1368276.2034786367,1346486.3860428685,1297982.984684,1244026.777690968,1235547.3138743814,1314281.1485676956,1325583.544115823,1373005.1761565064,1367027.8249337769,1262629.1922171551,1352372.7261618997,2398727.806785721,1270724.6155275498,1274216.342025816,1328618.637009094,1312899.301776265,1326763.8525352809,2451941.5053084814,1308581.0247,1341559.3454036966,1355065.316767491,1958530.504087706,1345400.1343306112,1328728.648945628,1357102.1234758308,1989812.77493669,1340716.680343924,1356715.6308395485,2363619.055408849,2219413.4942779215,1307149.7671103652,1273646.1288362779,1269589.5928155868,1332544.0337346846,1322125.324972547,2438365.3330639508,1369012.640699686,1310101.9555281752,2431165.649619681,1380256.4993583427,1777424.11400079,1310103.1099375854,1236238.18337313,1316133.1947498517,2388637.180647576,1335043.476085575,2185149.811256809,1298600.354482532,1358538.798241684,1360287.2051405832,2187794.869526611,1341667.0106585065,1254850.4446688534,1320060.8432484604,1365912.4705645877,1279551.0114150064,1305771.123275013
7,3242019.3270190665,1271139.513904485,1294349.5604200847,1271532.9226906511,1332273.990019798,1468609.3097039182,2149920.7495307075,1314027.9515737507,1283771.715176676,1351114.587159914,1299688.0397054255,1361457.1751500696,2159120.582127158,1376354.0608596245,1349003.2809909754,1704556.1817736824,1928271.517095395,1300427.8398601513,1318898.861557952,1340645.2210075997,1424401.0352060436,1745969.9442959833,2091310.4677747102,1449343.503633416,1340132.2742668372,1299122.5546332656,1735882.3047593364,1365354.621025499,1931989.0105569307,1899047.7968657052,1671247.4692922328,1382256.235391097,1319131.244234444,1943008.7632380626,1371624.207512423,1341771.9362480615,1551143.7736865568,1310534.0618817254,1387248.4834827918,1358643.0980337488,1243089.0123434989,1720626.8856112845,1720767.5743777652,1415249.3693312674,1393599.9645166711,1316095.0492612205,1255325.6271815915,1255167.0954384978,1356685.7862266933,1350597.9788966726,1384623.6740811288,1415607.2907537199,1303784.0548638275,1399234.3344276997,2117436.921266139,1312849.4725318518,1315844.091205979,1373335.3256463897,1328034.7115833424,1373857.649370441,2179405.9080610876,1353306.236888341,1363102.5212549518,1402203.6997603362,1672464.7242568536,1392838.9138400168,1373363.9300949976,1401526.654221828,1708043.378161178,1351246.2147552317,1403294.215981942,2225307.721017028,1940937.9804101395,1327058.4358363678,1295167.3587305136,1291068.3293113266,1377927.3792862603,1338906.561088673,2163993.0166751114,1416294.88605463,1313763.766800693,2154891.7960515576,1430153.8382739255,1496313.558199894,1352328.6785520643,1280072.0611384106,1361989.82788397,2247162.947279227,1380631.868817056,1901393.6729402805,1341106.248891519,1404648.4487744777,1407575.0510752532,1904499.5561593922,1388433.4634478854,1266948.5959709408,1363964.3943725743,1409833.5459539213,1300935.2962933048,1349660.6987382958
8,3121301.466186444,1293045.4352504695,1317962.653882726,1291697.105913263,1376789.1337632567,1521529.2723775452,1858810.8428026221,1336973.6606431582,1306143.3510057589,1399523.6071015457,1323062.320280905,1408547.788511359,1869358.0915576494,1425289.2344870656,1397234.409856874,1407888.1122956688,1633468.0716329452,1325211.2824041322,1344013.6394415365,1367024.853654599,1473431.8137030583,1454293.2720276187,1791526.6981028998,1501944.3151654,1386252.031236592,1319739.3620805957,1442960.802979113,1413354.3058384426,1637657.4154345088,1600390.4195270657,1396967.6072233226,1431870.3910845872,1344796.8057593694,1650492.512506766,1418919.9253805322,1320713.0966648266,1338372.9133494778,1332618.0244102827,1437073.4095966623,1407354.1831125887,1263008.0985368332,1426098.8661757123,1426231.9956659242,1465715.9780904513,1444043.7768551481,1340791.2703198458,1274899.883161443,1278249.7640711642,1402746.285085786,1378876.7406188338,1407962.8105768317,1467570.0644274352,1348324.0988294445,1449368.0003037406,1821850.9163280278,1358479.053102324,1361000.535144311,1421523.0069929154,1350647.7581523752,1424183.7478459443,1892862.2141466297,1401265.6327872188,1391251.4461752297,1452715.563594761,1371760.4568427044,1443504.506855954,1421505.2472453003,1449465.9040860091,1411842.0757060922,1372584.4862157907,1453269.3900710726,2079974.2538071726,1648220.2070599757,1355022.5316963522,1320190.297029214,1315901.4305707517,1426892.9353739324,1364217.0912127136,1875655.2242982872,1466846.5720635438,1334150.8551273549,1864356.031253416,1483358.1802604368,1275850.3779706282,1398071.9681168783,1327122.5953625515,1411040.0224355177,2098546.443790634,1429926.8380268568,1603132.0306979492,1387099.8545120421,1454084.2204631271,1458448.02786737,1606823.4694905216,1438468.7647832823,1286886.6452438557,1411220.9993651316,1457527.3274918606,1325722.3279744154,1396789.4601997638
9,2994512.297368467,1318136.5997643382,1348169.0864963832,1318541.896023344,1424263.4744915937,1576994.3012422605,1552712.596189234,1366664.0221974151,1335175.266403176,1450498.3545871677,1352825.107964645,1458473.4741705381,1564652.111170213,1476556.4251144046,1447897.0431249605,1260160.0084150746,1323495.7978417503,1356852.144314576,1374651.5884628943,1396754.1280015162,1525052.5138334478,1297562.0849582176,1476471.661075407,1556981.978550422,1435150.5844369875,1347104.410967075,1286943.2593713242,1463949.127144182,1328164.3636088606,1286429.9109905579,1318581.3012997843,1484286.5956407513,1373687.6948339762,1342983.497249748,1468872.8090921955,1323554.2615978199,1339617.260063888,1360498.6496388593,1489361.7018691283,1458683.3213333788,1289572.5407941134,1283947.7399574127,1284316.484079988,1518781.59922148,1496847.2368349764,1371043.5696286764,1301098.0591086189,1304563.6038612293,1451536.8939902752,1410428.2187025526,1438719.2272078402,1521887.3617509797,1395649.3050978566,1502076.2629351604,1511197.8618625565,1406806.3985413143,1408774.4882676518,1472155.3879258507,1379378.2009460155,1477236.0651097917,1591564.1646023246,1451844.3304814466,1425115.5376719728,1505793.5680502206,1224243.6264347946,1496369.5095789668,1472147.3271709897,1499947.1824260824,1267244.1423324738,1401476.351094992,1505684.8784861483,1927258.810110545,1340513.4663646098,1389465.4354505984,1348333.7252578558,1344130.690364789,1478448.1193482843,1396052.407167686,1572628.0233688464,1519715.5482177765,1361955.750744667,1558802.8469628536,1539044.8915971348,1263905.4644847529,1446558.193824348,1376667.3706387214,1462703.9761599363,1942424.4913407387,1481894.9768057312,1289602.906078588,1435857.1464575015,1506233.4304410326,1511894.200035148,1293926.6507622206,1490752.277565349,1313075.030397585,1461100.4465015675,1508073.6060861787,1353872.5631071052,1446568.4744601827
