,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49,Trial50,Trial51,Trial52,Trial53,Trial54,Trial55,Trial56,Trial57,Trial58,Trial59,Trial60,Trial61,Trial62,Trial63,Trial64,Trial65,Trial66,Trial67,Trial68,Trial69,Trial70,Trial71,Trial72,Trial73,Trial74,Trial75,Trial76,Trial77,Trial78,Trial79,Trial80,Trial81,Trial82,Trial83,Trial84,Trial85,Trial86,Trial87,Trial88,Trial89,Trial90,Trial91,Trial92,Trial93,Trial94,Trial95,Trial96,Trial97,Trial98,Trial99
0,3938768.159246692,3208980.56085945,3211172.896265216,3616574.116064297,3621902.59217269,3623689.242524009,3210965.969896289,3822224.1651783795,3209191.4789201077,3218505.9117380143,3648411.6694854246,3185636.0469892616,3624800.8905864116,3822836.687223876,3206751.3670417503,3220429.7480607317,3208664.709433904,3231618.0011340333,3220641.9518629503,3207722.258718839,3281955.2342519076,3631258.1691302196,3219524.3796468023,3191047.5590948444,3188069.9896810506,3207069.12235503,3627940.9265565956,3219151.1129837995,3628665.654937311,3830484.894783192,3828855.3403860093,3213495.5395784085,3212547.3733622776,3621423.5747843115,3821654.5250648065,3629392.0351018906,3636445.135953089,3263625.047903691,3637617.9883552175,3227871.1970366878,3220372.4727642923,3214354.380124818,3205768.1155771273,3624861.6604979667,3619041.8815469504,3227512.164899179,3207178.024605994,3621690.640160635,3201740.0907106423,3203027.818333871,3208434.456064368,3201001.580431985,3208824.1629876373,3205517.812433212,3192781.485601279,3223288.331406431,3212023.095428496,3208419.9443989876,3209804.849521362,3826904.9985156255,3216528.7723906925,3221688.548097733,3624587.26996676,3222956.3958372166,3217865.3362482483,3824597.268828475,3628212.800742557,3218712.1268551033,3203800.9594453434,3218082.379111149,3271109.62237624,3226637.871530201,3613720.2707965965,3217548.7326042796,3201517.1413628026,3620365.574056421,3208924.4204150834,3645230.9329561386,3618249.658061625,3209985.1659870907,3825353.0116401697,3203594.117518035,3203144.867251682,3222045.574797445,3224395.7943613217,3639866.0869270377,3824344.210672423,3627915.1488547185,3641589.4791667517,3630649.0978547703,3615383.6829078137,3826425.9846222172,3229713.2260850347,3626539.254623265,3826982.114117737,3618772.822344097,3624985.414694559,3212673.816240553,3206031.465735285,3233673.8231046763
1,3851934.631819136,2394970.8811589824,2399461.019249794,3403866.168035676,3202015.5233364683,3205252.049964936,2398867.9750185832,3612864.054281563,2395216.564468447,2413999.1142186876,3255760.404471771,2348130.4472491504,3207628.3198117325,3614048.7277760063,2390467.254109886,2417877.8315981207,2801811.6268476765,2440246.4245952945,2819650.543464404,2392509.952412607,2503933.7966323053,3220406.2533086473,2415825.7378598507,2359156.7782131354,2352999.1149174105,2391130.6454822184,3214302.2967950385,2415280.7361511253,3215759.853690897,3629731.833541408,3626414.1575674247,2403951.1875344194,2401892.439390879,3200694.856736346,3611707.892474446,3423402.6361198155,3231218.6812780304,2502145.9968723105,3435890.5935303215,2830656.7674326263,2417716.321574221,2405766.3242948223,2388616.5117271068,3207904.6809152807,3407649.4716517436,2432240.340929645,2391326.0286775045,3201155.27127228,2380582.3207095484,2382989.055353567,2393954.9416318773,2379031.345895728,2394708.860953313,2388132.0419708085,2362566.6494119633,2423718.6067119576,2401029.7510795137,2393727.1368484907,2396649.5929305316,3622425.636553444,2410059.359913022,2420452.781367028,3207294.5729198167,2422754.39021384,2412734.9046977554,3617740.5843128883,3214833.4892128524,2414506.9578842376,2384599.9173883987,2413128.961111876,2517177.5456277747,2430289.289785131,3185227.276572441,2411909.0243409737,2379704.768303265,3198625.6549913697,2394968.329992808,3249213.00841533,3194886.1195164584,2396968.881748807,3619235.7201060522,2384200.519657982,2383307.363841193,2421061.086940055,2425799.451246766,3439362.3992824345,3617228.200585629,3214082.142193987,3241873.437771633,3219557.6217299188,3402010.9344739914,3621489.76403587,2436452.9505320336,3211142.3780716066,3622584.295832389,3195563.0935015567,3208278.4353530155,2402396.2705540084,2388968.125568942,2444274.819346699
2,3760740.0331050497,1579370.2256368091,1586160.952724984,3180313.4644069267,2760517.0925363908,2985391.762453794,1585244.4183023456,3392843.1565573704,1579698.7111744226,1607949.488126447,2842414.8923860337,1508930.4480786077,2768766.030865518,3394573.9179055607,1572500.9813881307,1613755.2943333047,2374132.614335871,1647372.6263215428,2397878.4085994856,1575672.3726971268,1708472.7565119916,3004426.9881932344,1610585.3756173477,1525687.4190996143,1516274.341918447,1573619.6736643044,2779474.067400263,1609890.0371534703,2781691.545564512,3418686.869695509,3413614.7712546964,1592866.3898358932,1589644.9851248995,2979634.926156495,3391093.531055465,3206933.419718366,2804675.5391795323,1737134.9574187994,3223837.0225185947,2413124.276222982,1613547.0397228093,1595477.3793727176,1569849.3820990259,2769879.063757956,3185508.606932816,1635427.1827811867,1573839.1835704853,2758690.8415726684,1557864.2592952768,1561373.1204467348,1577874.8144584592,1555341.0789509222,1579050.2482551008,1569195.1561460497,1530745.3470906042,1622559.534891031,1588408.7206539703,1577462.125455887,1581912.2858744634,3407512.582660856,1601993.9304828665,1617665.0553949915,2768626.5375261996,1621026.2487291268,1606011.976380841,3400362.6877833223,2780273.4928408707,1608750.3079332989,1563826.5838337357,1606581.2404201373,1759637.431212405,1632456.153555715,2734661.2687772466,1604775.7742849335,1556311.4587788342,2755340.3558600023,1579331.1315794508,2832301.267035638,2749249.669043743,1582412.4237768059,3402577.6280483603,1563154.787573327,1561953.6344472605,1618573.9831662301,1625694.8821303942,3228636.6354429894,3399585.6677589137,2779237.79778882,2821244.0823280187,3003543.1573778866,3177801.3738191347,3406146.6950796363,1641720.636107501,2992857.6310442793,3407740.9580402942,2750618.848324902,2770191.140177672,1590558.851346053,1570344.0274538198,1653402.5991667486
3,3664964.2491521807,1226767.223438601,1236673.074162412,2945328.353609719,2296371.350410186,2754315.019844283,1236504.5338538124,3161614.953237228,1228919.694047303,1259376.2079283397,2407187.488787172,1141808.8635070613,2307039.8085534787,3163853.6580819646,1216349.1617283146,1268622.1327301592,1924534.1904431207,1309827.860702844,1954224.1337303305,1220500.5437293737,1294488.227902445,2777340.58725235,1260260.0342218706,1166777.2841416968,1150616.026673312,1220158.5242793146,2322336.2607156527,1264409.379367972,2325342.666565082,3196814.263389443,3189918.151835152,1243622.1326991294,1236427.2440569208,2747313.357765433,3159259.6818936784,2979437.5355409305,2355595.9915034515,1342892.5136589236,3000917.5385977984,1974210.7267052752,1267133.0415781923,1244177.6314666935,1217391.9374302074,2309067.3624392543,2952036.542089178,1298916.5955625484,1221200.4851900258,2526215.734946877,1205570.0798961953,1205187.7609516801,1225569.2944771715,1196952.3961831098,1230310.8809702725,1218586.3124896353,1172287.7691607147,1279242.6679669854,1238472.5794143646,1223335.7762538993,1232273.1341411548,3181626.03896364,1253158.943523647,1273653.753669879,2307466.6841872633,1273871.7563819424,1258566.0240370578,3171924.6108570434,2323418.7798797553,1265899.111142372,1209626.5869174514,1258567.6543097708,1356984.2056840346,1292423.5117143365,2260991.680300746,1257937.6054568486,1197765.682581042,2289278.3612532257,1228771.6650511026,2393337.568312801,2280733.077495547,1231397.379645975,3174831.180498425,1206772.237103209,1208425.1327272013,1272262.571181924,1282618.2374580028,3007158.572167977,3170873.0717400135,2322195.4997434197,2378560.6551249647,2776506.1774588972,2942193.805577826,3179885.361411692,1301918.009337773,2763435.631774769,3181909.356076106,2282823.0427127588,2309609.876897328,1241289.0841758163,1214018.6223177684,1314835.9945096138
4,3564376.1482792804,1247349.3171860245,1260688.1259991655,2698341.486337843,1808367.309920399,2511439.7921697176,1248268.4514343399,2918596.470398868,1253478.0251205617,1279619.585288841,1948857.4030310349,1157340.3475639697,1821287.009870789,2921301.776617775,1235484.710314866,1294410.1878917986,1451870.7950034684,1340577.3210910873,1487505.617978054,1237695.056251289,1303046.0173608293,2658038.078312896,1279583.212291635,1188879.9907576735,1156418.2514576984,1240918.9095220135,1841719.9881155293,1290362.51387064,1845534.3116386333,2963548.693036843,2954756.687479622,1267795.3013380568,1256601.8792262306,2503147.6483897013,2915658.7910462045,2740347.5699955,2119512.6216829806,1365320.5127803043,2766563.5657579247,1512795.3860585927,1290400.296401894,1252212.7717511365,1240317.8425554002,1824569.6883646601,2706672.3851011973,1332877.8116286402,1243108.7025852758,2281867.2708138754,1230718.0172934113,1224497.0753763032,1234442.4383051174,1204034.036196769,1256311.6242476592,1244203.061487006,1193925.9887981147,1304778.1681756752,1261862.4075269173,1242985.0827301086,1256936.2473186771,2944200.7380063497,1275869.152996875,1299908.9427775329,1822629.8549049622,1295565.6767444867,1282711.06849657,2931856.0594939836,1843077.2582005498,1295589.7698414768,1231495.3639215152,1281586.6708418482,1365313.5275212661,1322001.8427512744,1763011.1275086196,1282514.8255488102,1204932.2201876375,1799254.4020948065,1239466.1085567663,1931071.718063278,1788173.7646999112,1253924.2063591946,2935419.16010482,1225117.9779848915,1229806.5772580423,1282100.4661680993,1308357.9599412007,2774368.131617913,2930565.852219058,1841359.7022437449,1912627.576178295,2537873.037432473,2694596.3023648155,2942150.33290641,1328288.5554326605,2522298.7190881814,2944518.757715757,1790940.0231469502,1825344.0117869633,1265215.5821033034,1230897.2055421462,1327045.6208884742
5,3458732.5777422385,1279289.0018493703,1295734.0081198711,2438775.871203747,1295251.871767708,2256147.4023689604,1264693.0680611513,2663179.4579405803,1288904.0589280087,1311256.862336904,1466110.987972061,1185950.6578656153,1310259.968759192,2666310.3153433804,1267685.3892820238,1331639.7160504581,1219599.9213951803,1382748.8978605273,1239667.8911248841,1266962.8199105964,1316723.9524673398,2532680.1415080386,1311357.2611673197,1221068.6904526013,1166985.6345132806,1273215.9033423592,1336385.7675048537,1327641.5882167032,1341027.3289344946,2718293.99491224,2707532.636681699,1303856.4299308867,1290050.3202657464,2246528.9419370336,2659704.8969624722,2489077.8989214795,1871297.9812025863,1404439.713389265,2520176.2155759516,1288652.2346914317,1325061.2528507058,1264851.1982336515,1274463.0818657833,1315134.312697881,2448815.279230727,1377080.9745514793,1275750.5877251076,2025029.8266357826,1265851.5307757037,1255397.1885446182,1247476.865021555,1215785.0652661389,1292449.1799237195,1279999.5194175283,1226122.9759506974,1341432.2371061537,1297206.5149072232,1274846.2144664754,1292456.8354333455,2694631.940593444,1310131.3976191294,1337268.8039364899,1312859.2263156464,1329081.7859886077,1318327.827938901,2679565.2689790297,1338014.6548368928,1336076.8455091815,1264335.0571853903,1316950.1851193798,1401312.5653535728,1362662.0570569362,1239423.2251685206,1317957.3881051713,1216819.24988629,1283989.9063503447,1254705.123413658,1444186.520383295,1270304.079974773,1288012.3102610223,2683732.3148168945,1255238.6435520954,1261284.780672734,1296756.133743249,1345440.6676357694,2529678.7366542495,2677980.0911150873,1335795.0648709123,1422186.027579612,2287040.441815005,2434405.3200034094,2692353.367283761,1365483.922177628,2268838.7367235483,2694966.336339679,1273690.6111188473,1316132.22039705,1300348.5915589798,1259185.1788661047,1344299.4308473193
6,3347778.1359061506,1318281.5421645716,1337332.5782196892,2165931.08749837,1266245.6499838436,1987795.9627075924,1285110.6819903338,2529051.9503186513,1331020.3702533413,1350113.7962326573,1378306.0735073218,1222202.7135881938,1270083.700084472,2398220.2315562293,1307325.866740819,1375532.5551694778,1224612.8218287867,1431550.4799736203,1246170.0407349386,1304000.4121704926,1334943.6081409764,2400955.8650994343,1350278.9403691094,1259315.572584347,1181548.4815974757,1312768.64719631,1311661.512513869,1371889.3314766744,1315052.3881624634,2460421.729081245,2447624.8480185852,1346757.5585190258,1331335.9894085352,1976811.2926332492,2390673.4698543227,2224985.284744035,1610325.8572537245,1451301.1868993056,2261123.543800086,1298538.0092141419,1366670.7910690762,1281440.5571255928,1315560.7446597186,1287119.0513896863,2177801.2850228264,1427398.085597122,1314991.2597951903,1755054.8204939028,1307215.6587927013,1293155.8505160655,1264435.0421990254,1231424.9444320379,1335044.4768141815,1322266.2386526177,1264712.9005519827,1384883.3487490343,1340002.0297076367,1314148.8677622725,1334470.2377245303,2432286.9244693457,1351462.7034829867,1381308.3073796956,1286333.970924281,1369572.7394626841,1360694.228604418,2414511.751147141,1313278.5993805688,1382890.1736864957,1303957.9211690496,1359850.469302972,1445269.9356110676,1409765.3238656365,1209752.5373748923,1360125.002093402,1232576.3402325301,1251628.3604663655,1274020.4059458547,1330333.9138045888,1240763.6529415383,1328997.097621904,2419129.461666892,1292749.427639603,1299145.1767590845,1315410.6599482086,1389055.5748393203,2272475.2630288852,2412633.8826853787,1312149.2917567214,1344645.600901751,2023377.4358309752,2160965.591536311,2429872.5468054507,1409644.8675760322,2002413.0317567566,2432635.197647784,1239395.046409018,1286878.8321380734,1342375.4473499935,1294472.569465032,1365805.6073179839
7,3231244.4247029787,1362259.1093912069,1383355.9780015622,1879126.279420486,1278366.8170143298,1705707.8358541657,1309120.8543134753,2388149.868866698,1377446.5648298888,1393995.1521890324,1394329.0606245864,1263543.7634657251,1286678.6568180344,2116350.3996784105,1351812.0866140702,1424064.4811200483,1238266.3208291691,1484550.6288470253,1262327.9674174094,1346261.7633529503,1357142.3954283735,2262538.01754175,1393943.3400023314,1301818.3713630796,1199825.3694082738,1356983.9382690364,1327823.17281508,1420627.5804681212,1330408.781789387,2189274.0848609367,2174358.9275588114,1394047.310631415,1377756.9707766373,1693308.8433923705,2107954.3792553027,1947440.0820157307,1353056.2512722174,1502956.1905076366,1988738.302951601,1316511.3273288638,1412697.8953252118,1301619.7118089916,1361488.7738654166,1300142.4535893193,1892974.669785047,1481538.1296975294,1358750.5644655868,1471253.3460302055,1353097.7302582886,1335618.2330151594,1284910.9406172326,1250645.5477417358,1381839.0162336682,1368935.697239731,1307795.7812216072,1433119.7499972798,1387789.7217420156,1358388.9792140194,1380734.911771226,2156519.144423265,1397387.9120753908,1429795.6039021446,1300289.9465979575,1414572.4610310348,1407403.5819053028,2135955.641800417,1329627.2513465502,1434031.645417955,1348229.7292613667,1407809.1500943613,1494337.9574886668,1461196.4942216696,1221071.2825494974,1406865.2187795355,1251877.3751166435,1260254.189453336,1296936.6713003404,1329309.225390029,1251630.1410068294,1374728.3819824844,2140959.6922475793,1335347.9474556982,1341573.6938138485,1337647.768495581,1437075.3857350708,2002105.935263488,2133775.527706122,1329353.8772963972,1356878.1657558042,1746218.0271688465,1873677.981646055,2154054.45276619,1458376.1143394122,1722343.3257929736,2156840.283235925,1246471.6411818806,1299253.9517551374,1388843.4693936326,1334616.6771395307,1391297.8448385836
8,3108849.067550832,1409723.7591325773,1432593.598881944,1577624.2129630996,1299039.814584655,1409163.729004732,1336506.8659537514,2240129.02647198,1427034.0187483875,1441713.7952244014,1420223.9284579607,1308373.848531074,1310643.6064828995,1820010.2920263703,1399610.5312642867,1475819.5571828866,1258742.9686594156,1540631.8075285011,1284590.3909114616,1392180.883388162,1383049.8698285434,2117082.0073421095,1441071.5030000499,1347534.1961263395,1221608.8259193755,1404695.2000547345,1352541.1747983862,1472648.8271083056,1354760.0978064346,1904145.7222213114,1887037.173147974,1444387.252418376,1427808.091834288,1395309.873991498,1810849.9017556417,1655756.686058447,1334282.5042997815,1558016.8509624093,1702317.358742625,1340891.5472229258,1461875.7575192307,1325089.611082605,1410927.0223228142,1321666.0284888044,1593677.3747774705,1538716.724174971,1405774.5711899337,1250782.2406312218,1402250.565091933,1381441.6361078958,1308871.9541331043,1273127.0379062027,1431657.52509923,1418737.2347745146,1354257.8985675413,1484715.4004943613,1439150.4081153593,1406254.3690339937,1430108.5853980489,1866655.5438708207,1446779.5791956587,1481617.7036751097,1322881.4839219954,1462934.5387699674,1457149.3645845351,1843256.1069031646,1354550.5196835268,1488244.0823828,1395968.918263831,1459171.3005456398,1546938.1562215353,1515826.88474313,1240388.089298878,1456921.868103614,1274421.9158498074,1278128.4951899762,1323432.6149784543,1348521.7256613574,1270545.136411129,1423766.605100231,1848485.2146261972,1381655.5463940988,1387552.3612344817,1363242.1168805275,1488200.3780758034,1717877.310712764,1840715.6314574846,1354356.6037484505,1381489.263405227,1454852.1789497882,1571776.551531184,1864209.2749313663,1510549.5403733894,1427918.7533225382,1866871.44059756,1261805.396403954,1320713.6405592193,1438570.2022671208,1378266.1934177293,1420493.717932721
9,2980295.6335103954,1459907.6142334896,1484112.891088364,1260661.9028518237,1326458.9106678693,1263052.538763745,1367058.885846451,2084627.6845786923,1479130.8011007446,1492351.0831491847,1452982.77507415,1355863.4777982496,1340594.6019577016,1508433.2369496424,1450021.0312875232,1530268.2882045421,1285142.6653036883,1598829.322617809,1311900.06225513,1440727.831378916,1412358.746732571,1964225.2423867665,1490686.4838880051,1395475.2625004114,1246722.832730546,1454837.1033343363,1383950.4906658595,1527131.4640864667,1385863.150987511,1604298.9546483194,1584916.6617129457,1497030.979174705,1480416.145837915,1252340.5595412015,1498613.4787765383,1349241.2205407845,1336205.9438378518,1615319.609854293,1401118.1935704353,1370549.8972067554,1513532.7343069594,1351881.9112636056,1462904.5591320726,1349888.0417583683,1279080.644265285,1597915.0878862317,1455433.8055893297,1245997.9580420004,1453964.050101354,1429879.1965921577,1336042.3134932113,1298765.0804489576,1484063.160102818,1471186.836359567,1403103.2066512452,1538965.1942764584,1492973.832901653,1456686.009774982,1481627.6756863464,1561926.951959736,1498653.4780401771,1535821.0528474527,1352542.613022014,1513678.1760677283,1509508.4918323415,1535618.991612771,1386438.6934193969,1544589.396430296,1446278.6108093814,1513311.6610096495,1602340.8501210453,1572581.9092504694,1265838.5583734005,1509540.9930443065,1300156.0063643903,1303572.798520437,1353141.7777176308,1375438.7165802226,1296242.1412245517,1475443.6008884315,1540961.858414297,1430758.6068604284,1436230.089168702,1392126.441944789,1541573.2995558681,1419071.5413677096,1532752.5424990905,1385513.3310571285,1412443.6609960494,1311319.889470713,1254511.413011472,1559613.6734700636,1565171.8692471785,1279267.7553212775,1561988.4142527007,1283541.4369214457,1348969.2998232674,1490688.3795568978,1424747.2137111109,1453090.9375595476
