,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8515879014,3218378.480211948,3218376.266080693,3218379.3020290136,3218378.57939366,3218376.706967097,3218377.230954394,3218378.3434644807,3218378.7962058084,3218376.893756185
1,3857126.3447905853,2413748.584818951,2413745.9755893396,2413749.4350750768,2413748.254420809,2413747.075506848,2413746.4928616425,2413748.116950316,2413748.7954578293,2413746.9436969967
2,3768723.2557672705,1607507.857270994,1607505.0974102654,1607508.608305633,1607507.0483107404,1607506.9324094257,1607504.9995077762,1607507.1329802643,1607507.998697765,1607506.4065833332
3,3675878.248730044,1258920.4495507765,1258920.4675778192,1258920.441703753,1258920.460876313,1258920.4252051327,1258920.4841538232,1258920.4578710198,1258920.439041553,1258920.446923447
4,3578366.909123359,1280873.0581224507,1280872.9734153352,1280873.0643892845,1280873.0631643196,1280872.9700509636,1280872.9776645754,1280872.9665548373,1280873.0597459765,1280872.9824809947
5,3475953.556215941,1314881.6894906764,1314881.7048618956,1314881.7299637229,1314881.7224118386,1314881.699256016,1314881.7145100113,1314881.7058395003,1314881.7632119164,1314881.7141448895
6,3368390.291756691,1356010.9548371127,1356010.9832875293,1356010.9779217117,1356010.9889331595,1356010.9861242522,1356010.9820585113,1356010.9783427983,1356010.954150309,1356010.9741042738
7,3255416.672775589,1401982.644394222,1401982.6444926558,1401982.6362066446,1401982.4996518667,1401982.5687766229,1401982.5187551486,1401982.511850211,1401982.5371505592,1401982.5424219281
8,3136758.8935075295,1451351.0378797639,1451350.9565528056,1451351.0823232406,1451351.045582989,1451351.0330015253,1451350.9880298288,1451350.9687232615,1451351.0270492828,1451351.0146775332
9,3012129.1498195133,1503342.3279420238,1503342.3853576728,1503342.3308327298,1503342.295297278,1503342.3551021346,1503342.2969365122,1503342.3087195824,1503342.3075417406,1503342.2732211684
10,2881224.8377029276,1557310.0038634918,1557310.0478068416,1557310.0266650328,1557310.0597259093,1557310.0148106676,1557309.9931969186,1557310.039526596,1557310.0440074962,1557310.0332992794
11,2743727.876308233,1613033.229106921,1613033.1899514946,1613033.2071742897,1613033.219117726,1613033.2085145453,1613033.1798662923,1613033.2125445802,1613033.2070193079,1613033.1830075139
12,2599303.854842394,1670064.969721077,1670064.9670994284,1670064.9506027184,1670064.956413796,1670064.9816308543,1670064.9607002686,1670064.9734388615,1670064.9530708066,1670064.968709108
13,2447601.1207805444,1728194.3096255194,1728194.3226911484,1728194.3263412965,1728194.3217998738,1728194.3224384077,1728194.3106382887,1728194.3159515448,1728194.3177252098,1728194.3172280572
14,2288249.832104582,1787431.7276123702,1787431.740889746,1787431.7453107028,1787431.7413142845,1787431.7397558722,1787431.7296088643,1787431.7328314832,1787431.7370709726,1787431.734833786
15,2120861.239338709,1847535.9509710707,1847535.9382524774,1847535.907617154,1847535.9405144504,1847535.960505644,1847535.9853082686,1847535.93105115,1847535.9653336236,1847535.9519774488
16,1945026.1780714777,1908267.072999929,1908267.0757669238,1908267.0931875235,1908267.089409681,1908267.0592741803,1908267.0566738022,1908267.0651407458,1908267.0371209034,1908267.042856719
