,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.851231099,3218375.1715357583,3218377.7689310764,3218376.201969843,3218375.433378778,3218377.155486186,3218377.345223824,3218378.9483662085,3218377.264332905,3218377.781059126
1,3857126.3439118857,2413745.5464946623,2413747.5352418083,2413747.9905963317,2413746.771709604,2413747.6957681347,2413746.415607914,2413749.35983593,2413748.587703241,2413747.2606806657
2,3768723.2544816453,1607505.4007325089,1607506.643218063,1607509.3876365721,1607507.646899158,1607507.624605496,1607504.927316725,1607508.7467875395,1607509.0975044179,1607506.1663767823
3,3675878.2468247754,1258920.4600170937,1258920.4488982407,1258920.4003925403,1258920.4242055772,1258920.4284261598,1258920.4642070392,1258920.4489109847,1258920.4338789845,1258920.4420446672
4,3578366.9065202894,1280872.9927343156,1280872.984212829,1280872.9890435487,1280872.9712146237,1280872.97868159,1280872.9680475416,1280872.992688718,1280872.9796712492,1280872.9878198782
5,3475953.55261402,1314881.6895224715,1314881.666598416,1314881.6830219566,1314881.7342033924,1314881.6969887163,1314881.73391947,1314881.665263547,1314881.6970004977,1314881.7074156294
6,3368390.2870332142,1356010.9627234545,1356010.9857686,1356010.980336657,1356010.9840388177,1356010.9588899713,1356010.9659039993,1356010.9712751682,1356010.9715157691,1356010.971304213
7,3255416.6665786305,1401982.5223334583,1401982.6467191374,1401982.5711615947,1401982.6128958552,1401982.4720286373,1401982.5472463674,1401982.4973275778,1401982.7161840783,1401982.5230398793
8,3136758.8855232513,1451350.8917587616,1451351.1072944058,1451350.9806516145,1451351.0555073977,1451350.8889855037,1451351.0456620392,1451351.036775442,1451351.1538067372,1451350.9905416602
9,3012129.1392115345,1503342.3479323173,1503342.268738047,1503342.2931724763,1503342.2614065837,1503342.3064707217,1503342.3012413196,1503342.298419429,1503342.3573644364,1503342.3067698583
10,2881224.823799641,1557310.0278290447,1557309.937363513,1557309.9616441866,1557310.0737047128,1557309.98933278,1557310.0915199216,1557310.0252283467,1557310.136811609,1557309.9891223253
11,2743727.858310583,1613033.2182723237,1613033.2144908877,1613033.2210818164,1613033.1908407474,1613033.2015742366,1613033.2039625715,1613033.2159460592,1613033.207914555,1613033.1710894576
12,2599303.831513736,1670064.9634906205,1670064.9808678087,1670064.9555207458,1670064.9704049218,1670064.969011345,1670064.9533576216,1670064.9484226047,1670064.9791801518,1670064.9402490037
13,2447601.0907269325,1728194.3184613276,1728194.321139011,1728194.3124200616,1728194.3166889553,1728194.313337181,1728194.3244635137,1728194.3331324134,1728194.3187301469,1728194.3214011122
14,2288249.7959372867,1787431.7357481888,1787431.7374460914,1787431.7319222204,1787431.734007025,1787431.730429643,1787431.744876552,1787431.7531633677,1787431.7370574442,1787431.7422785612
15,2120861.196166119,1847535.8866866494,1847535.9269277784,1847535.9598487974,1847535.9324710157,1847535.9505094937,1847535.9841052187,1847535.9428326099,1847536.0160784065,1847536.0169506082
16,1945026.1317523893,1908267.0947429405,1908267.062316671,1908267.0572007275,1908267.0695571112,1908267.0266032764,1908267.0554518937,1908267.0507851017,1908266.9837229913,1908267.0085785915
17,1760314.3989869114,1969809.3632656415,1969809.3308127658,1969809.3259117824,1969809.338098276,1969809.2964462384,1969809.3237713065,1969809.3208914704,1969809.2535633552,1969809.277274077
18,1566273.2990773343,2031915.2206018157,2031915.211591526,2031915.218385497,2031915.2156861243,2031915.2369299547,2031915.2090158155,2031915.2519125522,2031915.2315640962,2031915.2108253909
19,1362426.7442588196,2094616.661006796,2094616.6518380665,2094616.6585626805,2094616.6556080445,2094616.676871508,2094616.6493694538,2094616.6914910257,2094616.6716690145,2094616.651287447
20,1256287.716283898,2157779.667494209,2157779.6480613574,2157779.651966998,2157779.6461897464,2157779.644248123,2157779.647850821,2157779.646086045,2157779.640500311,2157779.6416201866
