,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8508143253,3218379.4719207906,3218376.6384452377,3218380.0223070337,3218378.953494129,3218377.5964095527,3218378.2592670545,3218376.4692054973,3218378.536972809,3218378.2425840376
1,3857126.3375741406,2413748.3360087853,2413747.0118730855,2413747.2685049,2413748.420320111,2413747.24955994,2413749.1354199117,2413746.743948773,2413748.8250061353,2413747.1020017173
2,3768723.235417976,1607506.24535534,1607506.850681554,1607504.2088879177,1607507.0395305892,1607506.3168253633,1607509.2078679763,1607506.7704159392,1607508.4128311807,1607505.2357263518
3,3675878.20780662,1258918.0226835858,1258917.9819358485,1258918.0390094249,1258918.0004160781,1258917.9902875875,1258917.9777390442,1258917.9588748813,1258917.9722094692,1258918.0205013428
4,3578366.8384491634,1280868.7280968286,1280868.8190197677,1280868.8157605766,1280868.7240709786,1280868.812845089,1280868.7366056438,1280868.726076851,1280868.7537794844,1280868.822613166
5,3475953.4453470926,1314875.1195939444,1314875.1300536764,1314875.1670275691,1314875.0977881823,1314875.0537920091,1314875.094692249,1314875.1185658327,1314875.1119196916,1314875.1414087827
6,3368390.1305949963,1356001.5164495257,1356001.5578451196,1356001.514389003,1356001.5282828687,1356001.5114681527,1356001.5501082,1356001.5091527102,1356001.5418398217,1356001.5518923162
7,3255416.4482804555,1401969.7117527567,1401969.7159214749,1401969.8715540823,1401969.8992114952,1401969.7695002411,1401969.9005512123,1401969.7579253397,1401969.7698685399,1401969.7821975583
8,3136758.5924355127,1451334.2978438472,1451334.3498720452,1451334.286420964,1451334.3205925624,1451334.3182282909,1451334.3963565899,1451334.3004132137,1451334.2959592522,1451334.3121122653
9,3012128.7584133744,1503321.1209953518,1503321.0261314479,1503321.1238932896,1503321.1491610296,1503321.1107604315,1503321.1531265886,1503321.1145796455,1503321.0793546326,1503321.1055207283
10,2881224.34048949,1557283.7821438464,1557283.855743835,1557283.7765996049,1557283.901231319,1557283.7615773946,1557283.8683664869,1557283.8401977373,1557283.8493051317,1557283.814564709
11,2743727.2568913074,1613001.2671614632,1613001.2812457012,1613001.2846877524,1613001.3071355165,1613001.3022038904,1613001.3210035465,1613001.2872219733,1613001.2798004022,1613001.2966117945
12,2599303.097152116,1670026.7543579268,1670026.754992685,1670026.7565625294,1670026.7705937084,1670026.722241243,1670026.7766493198,1670026.7451500618,1670026.748479995,1670026.7569850504
13,2447600.204306652,1728149.1686471282,1728149.159261285,1728149.1481955452,1728149.1636667019,1728149.1693080738,1728149.1588797576,1728149.1591120693,1728149.1675522113,1728149.1554637619
14,2288248.7224650295,1787378.7630459415,1787378.7530170712,1787378.742350686,1787378.7563513508,1787378.7678474775,1787378.751705076,1787378.7551555682,1787378.7637985023,1787378.7484981534
15,2120859.9078963986,1847474.701636214,1847474.686671382,1847474.7697248552,1847474.712131661,1847474.7850929985,1847474.7471432136,1847474.7831613652,1847474.7594152165,1847474.718386204
16,1945024.6183041136,1908196.892790255,1908196.9094780525,1908196.79702074,1908196.8832943111,1908196.8481720334,1908196.8436050736,1908196.8144542486,1908196.8600233262,1908196.8249988358
17,1760312.643167193,1969729.2016384075,1969729.218152458,1969729.107767661,1969729.191739634,1969729.1571388491,1969729.152504495,1969729.1239449345,1969729.1687799883,1969729.1361016457
18,1566271.2581376496,2031824.751069527,2031824.7563052198,2031824.7740497435,2031824.7464246985,2031824.7554152345,2031824.738050108,2031824.7585826786,2031824.7514439055,2031824.7878319935
19,1362424.3798691023,2094514.7432710957,2094514.7479741029,2094514.766253704,2094514.738369757,2094514.747985241,2094514.7310826879,2094514.7510594656,2094514.7438428947,2094514.7798161635
20,1256285.0427015827,2157666.0056367195,2157665.998882085,2157665.987125463,2157665.989807849,2157666.0000069817,2157666.0000571487,2157665.989061204,2157665.9975121194,2157666.004198438
21,1257612.6616575746,2221448.7267667297,2221448.7203601296,2221448.708897884,2221448.7114448887,2221448.7212866195,2221448.7212694697,2221448.7106507523,2221448.718874183,2221448.725299056
22,1261261.3451793923,2285459.349563921,2285459.3434765832,2285459.332284514,2285459.3347156798,2285459.3442028794,2285459.3442179384,2285459.3338781926,2285459.341859206,2285459.347930492
23,1266944.44123532,2350154.975689538,2350154.9778948887,2350154.9736464545,2350154.9771843175,2350154.971242239,2350154.9749062965,2350154.972537162,2350154.972770729,2350154.9703594088
24,1274676.680123783,2415197.6543098134,2415197.6565652806,2415197.652437271,2415197.6557736513,2415197.6500377217,2415197.653575469,2415197.651268433,2415197.6514900834,2415197.6489543244
25,1284198.2848415738,2480473.5569026903,2480473.5592025467,2480473.5551865743,2480473.558320752,2480473.552811632,2480473.5562074985,2480473.5539606027,2480473.554182301,2480473.5515260394
26,1295593.2055601163,2546273.9489740315,2546273.9504720415,2546273.9485412114,2546273.949652762,2546273.947246321,2546273.948673293,2546273.947608898,2546273.9477787153,2546273.945808043
27,1308704.5661091134,2612519.750347236,2612519.751919547,2612519.750108967,2612519.7510122005,2612519.7487885267,2612519.7501111063,2612519.749100907,2612519.7492449903,2612519.747113988
28,1323675.4031007849,2679004.095312168,2679004.096957021,2679004.095266457,2679004.0959599847,2679004.093929859,2679004.0951393517,2679004.094184278,2679004.094303559,2679004.0920118047
29,1340470.2823668132,2745728.108843357,2745728.110580767,2745728.1090248115,2745728.109481735,2745728.107648282,2745728.108751777,2745728.107848753,2745728.107934887,2745728.105457464
30,1359071.1951144903,2812864.263174038,2812864.264646416,2812864.264396693,2812864.2635271377,2812864.2633244847,2812864.263487302,2812864.263243754,2812864.2631317754,2812864.260705757
31,1379522.8296828277,2880497.8575153295,2880497.8590652067,2880497.858933187,2880497.857845825,2880497.8578627314,2880497.8578952476,2880497.8577061743,2880497.857560425,2880497.854954903
32,1401872.6647340336,2948376.517855767,2948376.519484534,2948376.519474793,2948376.518160049,2948376.518416342,2948376.5183060165,2948376.518171266,2948376.5179889607,2948376.5151945716
33,1426170.7379880038,3016501.6166001777,3016501.618310267,3016501.6184288333,3016501.6168735176,3016501.6173949884,3016501.617125857,3016501.6170444274,3016501.6168233594,3016501.613828453
34,1452469.3171331547,3084874.589623274,3084874.591416475,3084874.591669695,3084874.5898595573,3084874.5906759,3084874.5902295853,3084874.590200426,3084874.589937448,3084874.5867293025
35,1480824.4871159308,3153496.9402714237,3153496.942122474,3153496.9424914615,3153496.9404666587,3153496.941549201,3153496.940941485,3153496.9409872266,3153496.9406313575,3153496.937212994
36,1511331.332125197,3222595.2228952353,3222595.2245921968,3222595.2256328864,3222595.222837082,3222595.2250467897,3222595.2237525554,3222595.2242121757,3222595.2237023134,3222595.2202487523
37,1544183.1352461954,3292070.5638172557,3292070.5655946773,3292070.5667848727,3292070.5636925804,3292070.566308891,3292070.5647662524,3292070.5652723266,3292070.5647077668,3292070.560996456
38,1579322.7850525116,3361800.927748542,3361800.92959988,3361800.930943958,3361800.927543284,3361800.9306101254,3361800.92878975,3361800.929342541,3361800.928715317,3361800.924729668
39,1616818.5802186627,3431788.039774602,3431788.041693119,3431788.043195984,3431788.0394722098,3431788.043041886,3431788.0409083855,3431788.0415073666,3431788.040811617,3431788.0365317957
40,1656798.4875178465,3502033.685699851,3502033.687677492,3502033.689344151,3502033.6852816455,3502033.689412631,3502033.6869257223,3502033.687569926,3502033.6868011043,3502033.682204165
41,1699594.739170687,3572539.712479722,3572539.7145066396,3572539.716341911,3572539.711924902,3572539.716681472,3572539.713796049,3572539.7144842297,3572539.7136391187,3572539.7086990927
42,1745028.622005184,3643308.0286309505,3643308.0306954263,3643308.0327035156,3643308.0279161837,3643308.0333696925,3643308.0300348704,3643308.0307656955,3643308.029842901,3643308.024531389
43,1793312.9302019055,3714340.605073951,3714340.6071555703,3714340.6093437495,3714340.6041691126,3714340.6104071336,3714340.606563791,3714340.607330878,3714340.6063314243,3714340.600628311
44,1844781.0474196938,3785639.4706770233,3785639.472714221,3785639.475194207,3785639.4695774824,3785639.476659062,3785639.472293752,3785639.473007029,3785639.471964016,3785639.465801819
45,1899211.3852053538,3857418.601631412,3857418.6035953513,3857418.606456259,3857418.6001296146,3857418.6087220926,3857418.6033653473,3857418.6043338683,3857418.6032171934,3857418.596737235
46,1957217.4821846148,3929516.8007720443,3929516.802697535,3929516.8057374423,3929516.798976437,3929516.808662392,3929516.8025782304,3929516.8035778836,3929516.802403505,3929516.795446827
47,2018530.2593406425,4001887.1850380288,4001887.1869076923,4001887.190123809,4001887.1829176317,4001887.1938017765,4001887.18690738,4001887.1879410823,4001887.1867209077,4001887.1792436196
48,2081169.4095604434,4074531.9370029666,4074531.9387985035,4074531.942190178,4074531.934529167,4074531.946717801,4074531.9389271997,4074531.9399969857,4074531.9387465646,4074531.930697783
49,2144133.658467063,4147453.2873912537,4147453.2890939224,4147453.292660952,4147453.2845370173,4147453.2981399377,4147453.289362388,4147453.2904710276,4147453.289209179,4147453.2805325943
50,2207864.5913425446,4220653.513497593,4220653.515088702,4220653.518829849,4220653.510236894,4220653.525368785,4220653.515507574,4220653.516660079,4220653.5154084135,4220653.506043499
51,2271823.201936961,4294134.937032688,4294134.938503884,4294134.942412969,4294134.933350267,4294134.950112301,4294134.939068509,4294134.940279552,4294134.939062368,4294134.928926975
52,2336346.9840243156,4367899.924050334,4367899.925381011,4367899.929451926,4367899.919917306,4367899.93844347,4367899.9261047505,4367899.927386065,4367899.926228393,4367899.915262329
