,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.849006703,3218373.842912194,3218375.470032134,3218371.4119763426,3218378.829979166,3218378.404725487,3218378.9818066303,3218377.8154882398,3218377.9208452674,3218379.4817959205
1,3857126.3391361847,2413744.1635014946,2413745.00489881,2413743.644583592,2413747.989798277,2413748.2683114517,2413744.835150572,2413748.9953738665,2413748.96500916,2413747.426899225
2,3768723.24692422,1607504.149999393,1607504.1792750044,1607504.0547701279,1607506.2875807984,1607507.3148716781,1607502.7274318263,1607509.5136218183,1607509.12913524,1607504.6061889369
3,3675878.2361515146,1258920.464237416,1258920.4640264434,1258920.4243891907,1258920.4709145392,1258920.4512497077,1258920.5175964134,1258920.4120682958,1258920.4362115713,1258920.4843523717
4,3578366.892437709,1280872.985706689,1280872.9750210184,1280872.9958906653,1280873.066673605,1280873.0643582062,1280872.9815407223,1280872.9836691213,1280872.9766257496,1280872.967061631
5,3475953.534848973,1314881.7334006394,1314881.7063838788,1314881.72249739,1314881.6860896528,1314881.7352850765,1314881.7247478152,1314881.6982981367,1314881.700617371,1314881.7138466828
6,3368390.265377427,1356010.9831968274,1356010.9875721151,1356010.994213034,1356010.971486809,1356010.9537359364,1356010.9833417507,1356010.9777292113,1356010.95162023,1356010.968202005
7,3255416.640912229,1401982.5385132118,1401982.5871439911,1401982.5411038052,1401982.5846598463,1401982.546246599,1401982.6441078847,1401982.5098501763,1401982.673073725,1401982.5210745702
8,3136758.855833107,1451351.0366142176,1451351.0693490691,1451351.0663728549,1451351.001884697,1451351.0514599162,1451350.9866524884,1451351.01447899,1451351.0580382438,1451350.9775633975
9,3012129.1057874043,1503342.2349853523,1503342.2799712261,1503342.2310048537,1503342.3032730564,1503342.3117610621,1503342.3329703258,1503342.2313426328,1503342.280283133,1503342.2714728771
10,2881224.787021996,1557310.0233599392,1557309.9806019545,1557309.9206071864,1557310.0310390466,1557310.0030425685,1557310.0733085703,1557310.0102056726,1557309.9967198828,1557310.0778842
11,2743727.8187358896,1613033.1827367453,1613033.2127023132,1613033.1719142634,1613033.2030763177,1613033.2285747826,1613033.190675212,1613033.1680658022,1613033.2069326306,1613033.151413058
