,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.850517007,3218374.2705289265,3218376.772951848,3218377.8304426833,3218379.7118683723,3218377.7301170425,3218375.4831936997,3218376.1843937836,3218381.1571945893,3218380.0002854327
1,3857126.342302601,2413744.5650621243,2413746.613396876,2413748.830912342,2413749.525387275,2413748.208010424,2413746.0753586413,2413746.5649209614,2413751.793882117,2413748.7170485295
2,3768723.251907474,1607504.6088819439,1607505.9076557835,1607509.0556916045,1607508.3447301837,1607508.0577992396,1607506.2875411557,1607506.4603549526,1607511.3660581375,1607506.3788823187
3,3675878.2430400806,1258920.4409461818,1258920.4376440188,1258920.4169048204,1258920.4390938198,1258920.4157503839,1258920.4263007934,1258920.431561362,1258920.3981185416,1258920.4711035667
4,3578366.901315469,1280872.9671242652,1280872.9825489267,1280872.970075361,1280872.9741108313,1280872.9742704958,1280872.9998178293,1280873.0596557625,1280872.9746081836,1280872.982218387
5,3475953.5456147655,1314881.7152630617,1314881.6907169598,1314881.7131055086,1314881.6907254644,1314881.7173681469,1314881.7042925535,1314881.7088455406,1314881.7166099837,1314881.7065401338
6,3368390.277902333,1356010.9914881515,1356010.9798064206,1356010.9645491692,1356010.9575775047,1356010.982079313,1356010.9738306582,1356010.9767001558,1356010.981523312,1356010.9610896374
7,3255416.6548081143,1401982.5999823003,1401982.7256717207,1401982.5540478313,1401982.5302015715,1401982.7292407986,1401982.543032209,1401982.6558101194,1401982.5825120497,1401982.6789553862
8,3136758.8705456452,1451351.1193545274,1451351.0279558962,1451351.0883098824,1451350.956516603,1451351.013962245,1451351.0597347908,1451351.0959382337,1451351.0983353206,1451351.0887852055
9,3012129.12010961,1503342.2481273748,1503342.3877271682,1503342.3109090165,1503342.3178206524,1503342.3998307376,1503342.2623971924,1503342.3032839834,1503342.3270217178,1503342.234115173
10,2881224.7996988753,1557309.9038744837,1557310.0790335585,1557310.012914073,1557309.9835021393,1557309.964984174,1557310.0727980726,1557310.1224001467,1557310.041084541,1557309.9390256733
11,2743727.828242042,1613033.2237918987,1613033.183450622,1613033.1606741552,1613033.1450084376,1613033.2257602997,1613033.1967645506,1613033.18381669,1613033.206315292,1613033.1827078883
12,2599303.7942608544,1670064.961504116,1670064.9664470833,1670064.9609162426,1670064.9886941814,1670064.9453473326,1670064.9705931963,1670064.9590412357,1670064.9508761598,1670064.9725611429
13,2447601.0451112916,1728194.317021633,1728194.316704865,1728194.317502707,1728194.3015621789,1728194.3274718137,1728194.316971055,1728194.3139805445,1728194.3128905122,1728194.3076568197
14,2288249.7419187985,1787431.7373893566,1787431.73425218,1787431.736914101,1787431.7134623157,1787431.748627347,1787431.7337379532,1787431.73364307,1787431.731460815,1787431.7261422696
15,2120861.132832651,1847536.0270711714,1847535.935081715,1847535.9992867357,1847535.901402374,1847536.0257706146,1847535.9296737115,1847535.9833490192,1847535.9244421427,1847536.0030920513
16,1945026.0607647283,1908266.9978570412,1908266.9322292565,1908267.0193315314,1908266.9292118999,1908266.9852521347,1908267.0571706016,1908267.0619419925,1908267.0739611941,1908267.0167666853
17,1760314.3199282393,1969809.2667812093,1969809.1965660716,1969809.2882408197,1969809.193325519,1969809.2551313082,1969809.3259060155,1969809.3300532147,1969809.3426401876,1969809.2857526608
18,1566273.214516427,2031915.2177171998,2031915.167302692,2031915.216289458,2031915.1568214775,2031915.2309675876,2031915.2086272072,2031915.2108474346,2031915.2224103275,2031915.2236723625
19,1362426.6582030717,2094616.6579783827,2094616.6070501131,2094616.6565604503,2094616.596769527,2094616.671054628,2094616.64949493,2094616.6504997257,2094616.6624402865,2094616.663358431
20,1256287.7431203146,2157779.635960587,2157779.588745227,2157779.6400954397,2157779.5927891214,2157779.6367275985,2157779.663437478,2157779.6370652816,2157779.654809541,2157779.6260377965
21,1257615.5576887836,2221575.3297201875,2221575.283184204,2221575.3336696755,2221575.287040555,2221575.33048252,2221575.3564391388,2221575.330990075,2221575.3480297006,2221575.3200380756
22,1261264.7566269354,2285599.721319503,2285599.675448319,2285599.7251421525,2285599.679101888,2285599.7220851667,2285599.7474008687,2285599.722772651,2285599.739137421,2285599.7118842513
23,1266948.556003896,2350309.3006711225,2350309.2837938396,2350309.302867572,2350309.2810692727,2350309.30297106,2350309.3048595823,2350309.302614221,2350309.3047409467,2350309.3029238
24,1274681.190021916,2415367.3165712347,2415367.2997870473,2415367.3186520957,2415367.2970975633,2415367.3187797805,2415367.3207248636,2415367.3186935857,2415367.3204836277,2415367.318676911
25,1284203.8897194734,2480659.375168967,2480659.358454963,2480659.3771268683,2480659.3558085957,2480659.377276328,2480659.3793130503,2480659.377474206,2480659.3789336747,2480659.377112213
26,1295599.5108907716,2546475.953496166,2546475.944006469,2546475.9541696934,2546475.942629627,2546475.954363568,2546475.955850167,2546475.9556520856,2546475.9551205477,2546475.953957216
27,1308711.9495717508,2612739.5111877425,2612739.5017343853,2612739.511749912,2612739.5003723074,2612739.511969018,2612739.513510298,2612739.5135395373,2612739.5126500684,2612739.511520967
28,1323683.8472315748,2679242.448793269,2679242.4393720427,2679242.4492436196,2679242.438027679,2679242.4494889374,2679242.451088117,2679242.4513540864,2679242.450093388,2679242.448987395
29,1340479.9832318912,2745985.8968406552,2745985.8874422186,2745985.897166559,2745985.8861081945,2745985.8974344246,2745985.8990960466,2745985.8996083452,2745985.897958701,2745985.896927091
30,1359082.3402132993,2813141.2714230493,2813141.265982069,2813141.271014224,2813141.265221248,2813141.271323277,2813141.2726256885,2813141.2741642594,2813141.2711763135,2813141.2707392243
31,1379535.5477073898,2880795.9295048756,2880795.924060883,2880795.928983382,2880795.9233165593,2880795.9293185477,2880795.930696562,2880795.932500782,2880795.9290905967,2880795.9286617134
32,1401887.1780815856,2948696.508308666,2948696.502857144,2948696.5076710326,2948696.502133675,2948696.5080314334,2948696.5094925296,2948696.5115782334,2948696.5077200476,2948696.5072974274
33,1426187.238733977,3016844.3846736224,3016844.3792079813,3016844.38391447,3016844.3785119182,3016844.3842986915,3016844.385851197,3016844.3882371113,3016844.3839019146,3016844.383487156
34,1452488.0946395267,3085240.9986984837,3085240.993212262,3085240.997812039,3085240.9925515302,3085240.998218272,3085240.9998713937,3085241.0025783717,3085240.997733682,3085240.997328617
35,1480845.8019055184,3153887.857745412,3153887.85229027,3153887.856755006,3153887.851632992,3153887.857185187,3153887.8589400775,3153887.8619740014,3153887.8565812265,3153887.8561514486
36,1511355.5827677988,3223009.958678107,3223009.955271709,3223009.957247292,3223009.9549442497,3223009.957716556,3223009.959363534,3223009.9631426423,3223009.9567122017,3223009.9564238004
37,1544210.5985253986,3292511.461650852,3292511.45819168,3292511.4600753644,3292511.4579341183,3292511.4605591977,3292511.462343229,3292511.4665153553,3292511.45945985,3292511.459181928
38,1579353.8318013994,3362268.8638768615,3362268.860363011,3362268.862152297,3362268.860191071,3362268.862647812,3362268.864583662,3362268.8691749605,3362268.8614471327,3362268.861172676
39,1616853.7377843936,3432283.894135079,3432283.8905617837,3432283.892254301,3432283.8904960994,3432283.892758134,3432283.89486277,3432283.89990143,3432283.8914506584,3432283.891175343
40,1656838.387278776,3502558.3418857073,3502558.338247037,3502558.339840307,3502558.338312708,3502558.3403488453,3502558.3426416465,3502558.3481569947,3502558.33892893,3502558.338648175
41,1699639.7942263219,3573094.057724242,3573094.054013836,3573094.0555049335,3573094.054240307,3573094.056014481,3573094.0585171753,3573094.0645395094,3573094.0544760018,3573094.0541841215
42,1745079.4330460888,3643892.953809088,3643892.9500205223,3643892.9514053003,3643892.950441425,3643892.9519122606,3643892.9546484137,3643892.9612095617,3643892.9502488775,3643892.949940057
43,1793370.503258756,3714957.0047262376,3714957.000858646,3714957.0021261787,3714957.001510105,3714957.0026285527,3714957.0056174025,3714957.0127618928,3714957.000837401,3714957.000516039
44,1844845.9012519799,3786288.2430402213,3786288.2390685,3786288.2402639817,3786288.2400312405,3786288.240757455,3786288.244045463,3786288.251847538,3786288.2388436194,3786288.238506981
45,1899284.3955191283,3858098.024773301,3858098.0216896753,3858098.0215344066,3858098.0231336146,3858098.0220322497,3858098.025471951,3858098.03415726,3858098.0198673974,3858098.0196785918
46,1957300.0981842636,3930230.2605773304,3930230.2573992107,3930230.257091352,3930230.25920411,3930230.25758078,3930230.261338604,3930230.2707434176,3930230.255276766,3930230.255084549
47,2018623.3316220706,4002635.5865678145,4002635.5832913253,4002635.582817723,4002635.5855076276,4002635.5832960154,4002635.587408879,4002635.5975669203,4002635.5808452754,4002635.5806413996
48,2081274.1388764486,4075316.189238504,4075316.1858594394,4075316.1852080636,4075316.188541423,4075316.185672283,4075316.190183607,4075316.2011266793,4075316.1830665893,4075316.1828396865
49,2144250.335107725,4148274.3033321323,4148274.299846758,4148274.2990051876,4148274.303051416,4148274.299452224,4148274.304410955,4148274.316169528,4148274.296683072,4148274.29642019
50,2207994.4290526435,4221512.210267528,4221512.206673255,4221512.205627454,4221512.2104593795,4221512.206054068,4221512.211513936,4221512.224117575,4221512.20311293,4221512.202800795
51,2271966.988380265,4295032.235992157,4295032.232280372,4295032.231023587,4295032.236710168,4295032.231423091,4295032.237457807,4295032.250912382,4295032.228295424,4295032.227902998
52,2336504.8578471798,4368836.750911087,4368836.7470852835,4368836.745594201,4368836.752218633,4368836.745964469,4368836.752630138,4368836.766972405,4368836.742644274,4368836.742166794
53,2401510.098890551,4442928.166398179,4442928.162463509,4442928.160712885,4442928.168361863,4442928.161051899,4442928.168409469,4442928.183675965,4442928.157533188,4442928.156966175
54,2466749.1864805645,4517308.933635914,4517308.929599268,4517308.927561726,4517308.936325862,4517308.927867736,4517308.935982627,4517308.952210051,4517308.924144535,4517308.923484277
55,2532409.2158620604,4591981.541871173,4591981.537741229,4591981.535387127,4591981.545361467,4591981.535658839,4591981.544600593,4591981.561826128,4591981.531725149,4591981.530969094
56,2598618.935319168,4666948.516696479,4666948.512483746,4666948.509781168,4666948.5210657595,4666948.510017934,4666948.51985983,4666948.5381214395,4666948.505867671,4666948.505014678
57,2665067.8009075737,4742212.418376538,4742212.414093453,4742212.41100818,4742212.423708685,4742212.411210181,4742212.422028808,4742212.441365478,4742212.406837126,4742212.405887706
58,2731756.9301957893,4817775.840439434,4817775.836100478,4817775.832595628,4817775.846823805,4817775.832763614,4817775.844638971,4817775.865089816,4817775.82816139,4817775.827117839
59,2798770.882380034,4893641.407782937,4893641.403404629,4893641.399436216,4893641.41531047,4893641.399569313,4893641.41258721,4893641.434178897,4893641.394730007,4893641.393595731
60,2866370.418992041,4969811.77508401,4969811.770688185,4969811.766188919,4969811.78383678,4969811.766280724,4969811.780534403,4969811.803254562,4969811.761191073,4969811.759968573
61,2934215.5963924094,5046289.625764001,5046289.621382861,5046289.616241459,5046289.635802784,5046289.616275692,5046289.63186675,5046289.655634655,5046289.61091288,5046289.609601355
