,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9
0,3941300.8501257515,3218377.894761996,3218378.7305601817,3218374.1870880527,3218379.6857665805,3218378.6894859686,3218376.945106809,3218378.73987143,3218378.295854597,3218374.2072744314
1,3857126.341494029,2413746.5352663356,2413748.5739164567,2413743.0534190647,2413749.7900170507,2413747.7500440176,2413746.6631071325,2413746.909881801,2413748.8136105314,2413745.2502056845
2,3768723.2507164506,1607504.414169037,1607507.6405197564,1607501.6888269996,1607508.8579239699,1607506.1009617797,1607505.8091813982,1607504.161609241,1607508.4809968995,1607505.9727058373
3,3675878.2415058413,1258920.4934058615,1258920.4421195823,1258920.4921382577,1258920.4497373316,1258920.4584959445,1258920.4491679638,1258920.5093406108,1258920.4419659805,1258920.4342867408
4,3578366.899531654,1280872.9835394125,1280872.9967969141,1280873.0672888933,1280872.9758451045,1280873.012922024,1280872.9752909523,1280872.9847728205,1280872.9861293905,1280872.976439285
5,3475953.5437723324,1314881.7250548569,1314881.7242205015,1314881.7473141854,1314881.710107905,1314881.7170944104,1314881.7095257347,1314881.7068104136,1314881.6455997848,1314881.7049106397
6,3368390.2762555857,1356011.0008213352,1356010.9814155393,1356010.985169438,1356010.9703904735,1356010.9666278332,1356010.9887609058,1356010.993516644,1356010.948160955,1356010.9803891755
7,3255416.653760731,1401982.509136461,1401982.5665896423,1401982.6073702816,1401982.6003589658,1401982.5467886087,1401982.502828458,1401982.5092830164,1401982.6156956071,1401982.5375306392
8,3136758.87061391,1451351.01456367,1451350.9957202314,1451351.0727741728,1451351.0589372658,1451350.9781780655,1451351.0119700944,1451350.9855541924,1451351.0086921835,1451350.9391792475
9,3012129.1221551597,1503342.2883283875,1503342.2871519385,1503342.3295718855,1503342.3215678595,1503342.2824740487,1503342.3139705348,1503342.2810882148,1503342.3062158993,1503342.3083997637
10,2881224.8046328546,1557310.1197606202,1557309.9751816955,1557310.013848266,1557309.9595539253,1557310.0760198084,1557310.0518503103,1557309.9907941166,1557309.9891569684,1557310.0244205878
11,2743727.837135811,1613033.186740773,1613033.2155509137,1613033.2165152393,1613033.2399022165,1613033.1797820497,1613033.171895107,1613033.1869696963,1613033.1907498667,1613033.1465971821
12,2599303.8084719577,1670064.9678782427,1670064.9763622256,1670064.9548287264,1670064.957380564,1670064.975583901,1670064.9669087008,1670064.9377466713,1670064.9501338296,1670064.9582448488
13,2447601.0659217304,1728194.3014045316,1728194.3123279952,1728194.317639398,1728194.3285476058,1728194.3195068536,1728194.3099545983,1728194.3261905168,1728194.317014486,1728194.3003860328
14,2288249.7693845155,1787431.718829476,1787431.7288471847,1787431.7380383364,1787431.7469123893,1787431.7348224628,1787431.726799228,1787431.7469089562,1787431.7368626245,1787431.7175395354
15,2120861.1676656837,1847535.9623610293,1847535.974727912,1847536.0153639251,1847535.8646230367,1847535.8864173875,1847535.9626149107,1847535.97984775,1847535.9511884104,1847535.9253586524
