,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49,Trial50,Trial51,Trial52,Trial53,Trial54,Trial55,Trial56,Trial57,Trial58,Trial59,Trial60,Trial61,Trial62,Trial63,Trial64,Trial65,Trial66,Trial67,Trial68,Trial69,Trial70,Trial71,Trial72,Trial73,Trial74,Trial75,Trial76,Trial77,Trial78,Trial79,Trial80,Trial81,Trial82,Trial83,Trial84,Trial85,Trial86,Trial87,Trial88,Trial89,Trial90,Trial91,Trial92,Trial93,Trial94,Trial95,Trial96,Trial97,Trial98,Trial99
0,3939930.265548939,3632580.142136323,3210716.0323445057,3224465.1959916684,3830204.2696944973,3185561.5778135043,3829153.361106181,3218308.9303908427,3194621.382589887,3186223.937368361,3619311.976191989,3626163.3656400787,3189886.640615836,3189165.125363195,3326462.680285531,3196503.650530181,3648370.1302414373,3222173.7744952636,3619319.667319818,3825121.6996057606,3213918.50693239,3192232.5082781753,3648541.640240985,3201009.7537722094,3637554.258063667,3190238.234835413,3639726.8982933643,3214017.2585465275,3197676.982664355,3645730.6324514253,3818090.581296972,3630713.7992419866,3237053.8208624744,3179607.8380176784,3241659.937379858,3202306.486753993,3221042.6466759066,3209746.729459508,3211724.6355031007,3300567.9598573213,3823364.196316945,3632608.648114349,3190791.9658108535,3719488.419388592,3637120.9677354237,3320443.5147516257,3231864.4575622734,3626516.06391401,3182667.542445044,3631528.8727888595,3189882.647731941,3692995.9364707363,3187857.159937455,3719164.168244733,3650552.5787452073,3648486.1943519777,3621059.1461268254,3210441.3092792304,3685539.875510064,3827172.4670993183,3215030.322298005,3200203.192647021,3628884.592694846,3173261.260041947,3223347.9682750227,3223993.312061749,3155870.599064557,3232194.317503261,3627510.968321555,3624549.485563119,3220879.8254369125,3219840.910524091,3213703.816325147,3631655.9524844065,3830846.9058434865,3641600.1426988062,3190668.0861009713,3196653.647541459,3213980.20379967,3621627.270000828,3281389.5188593976,3233533.3511184687,3189853.1241880096,3228116.0532221682,3639609.5142860324,3657089.625052151,3826295.1839867714,3830729.418501576,3231635.6477118684,3210217.936184426,3641148.389574523,3198247.118260806,3592468.033032402,3207115.4146409836,3184618.871713689,3242647.821483328,3631840.750416418,3630702.064776109,3833854.4379032063,3197154.397384974
1,3854318.5151253445,3223074.238111954,2398550.9342567627,2426101.9389330423,3629192.5649493784,2347962.490541225,3627019.1446909443,2816262.635116259,2366318.7107034316,2349321.0177134783,3196588.1419285024,3210263.1621694975,2356680.6566097094,2355412.9131202856,2628693.058924234,2369917.1027521803,3255483.8625415307,2421436.351536449,3196347.300307854,3618759.992367225,2404935.993033086,2361516.5100325695,3255707.134325969,2379076.6180766546,3233497.280205756,2357519.9070372703,3439139.2444614638,2405179.2733854135,2372445.9388391133,3250216.8390046326,3604409.0206700326,3219487.685107398,2451126.10884441,2336199.9686488137,2460472.3403550196,2381739.593832881,2419178.1397259342,2396465.8453317313,2400418.528244009,2576870.248643568,3615146.7628278253,3223585.232568726,2358518.7034822963,3401464.661178517,3232401.918205668,2616800.9178272537,2440925.0691991746,3210978.630204076,2342309.868118162,3221676.5677414895,2356705.0994039928,3347461.803709751,2352779.140482881,3401420.801627593,3260190.476318252,3255960.657075193,3410707.369785437,2397925.5333368373,3508880.4699388184,3622978.8490803596,2407190.8688804368,2377535.822268569,3422617.865599862,2323536.1120736683,2423894.1822875068,2425128.5226399354,2288537.6526973206,2441548.950379667,3213045.6492622336,3207123.5465558255,2418697.5648029186,2416689.892633142,2404168.526353921,3221280.239501165,3630528.57936149,3241731.566757974,2358446.98694078,2370371.1837777453,2405009.0156176374,3200524.1497686817,2538020.023804762,2444212.3415697077,2356610.376139944,2433438.3843935323,3438861.551380719,3273053.50589458,3621225.3784467424,3630274.7309455206,2440468.1930300305,2397527.7505233404,3240823.037610609,2373474.535164303,3140905.4730487303,2391173.5940775084,2346328.9852811513,2852926.524654368,3427075.5941222897,3219703.6186686587,3636706.063265215,2371298.10056172
2,3764408.511353764,2791792.539211516,1584879.0217409169,1626193.9991326518,3417907.323264119,1508700.4869910341,3414535.2639892297,2393637.436327122,1536437.1926285916,1510778.7646365014,2752196.484052689,2772648.325410222,1521802.7346565528,1520202.9998177618,1928250.2905086344,1541682.995541856,2841783.782586416,1619236.6119951343,2751450.9740990726,3401843.856248442,1594390.6824866107,1529224.30358416,2841793.678206155,1555418.41931269,3021106.593794817,1523279.572101437,3228261.1900433875,1594767.649153297,1545765.7280660067,2833818.2497067633,3379877.8325387393,2786623.633115697,1663688.657176445,1491167.8630942283,1677804.97161676,1559618.757455915,1615834.8609780255,1581601.5234385424,1587487.9026561354,1850340.2264594247,3396271.9402876203,2792892.862956972,1524680.507032497,3066461.0933183515,2806465.7252868353,1910405.753627677,1648480.7100223762,2992591.8408785434,1500344.9902390675,2790848.0406051455,1521858.8254569753,2983934.1824385934,1516200.3751539928,3234559.4364523105,2849281.401414414,2842783.135033812,3189678.364399809,1583935.926701279,3323046.0107826064,3408385.2002447094,1597904.5056516456,1553414.3754236535,3205855.7388210087,1472237.7189989695,1622984.0847648582,1624725.9846181804,1419537.1195890396,1649520.250102515,2995235.232657204,2987816.677137516,1614997.4159844068,1611930.3262946988,1592983.4279429496,2789171.146140439,3419997.032617367,2820729.5580046503,1524758.4551164063,1542574.624117215,1594456.9699157027,2979162.077468377,1791431.692323262,1653280.626161879,1521792.0020018062,1637311.0214822302,3227768.9621040495,2868202.356866399,3405737.6207933803,3419578.818942193,1647798.1402634792,1583339.405126863,2819374.8950411114,1547165.1478476245,2665522.086662833,1573566.5154788615,1506585.818431167,2443237.450765001,3211765.4010192445,2787386.646205962,3429511.398903148,1543857.2625571454
3,3669983.615185488,2337541.232631129,1237193.2719632173,1289049.156085229,3195730.130533188,1139532.4777684242,3191161.8585587563,1949352.2914609122,1178529.1017778732,1144469.577720939,2284998.371320137,2542652.5055400296,1153129.8498487943,1165030.8863222925,1557536.7766634554,1180465.2408163543,2624297.76578842,1278777.5818943593,2283461.6475898717,3173824.721849353,1245337.8567383029,1172266.6608263538,2405711.3181081046,1196566.9541731293,2797806.5353976097,1163465.5241830414,3006533.187298115,1248058.5072447124,1194922.412508583,2395372.836374539,3143974.2810871694,2330899.753143668,1325650.2175746253,1125568.1993640221,1348081.9312225876,1209154.7539960411,1274512.0138274408,1228089.8725963947,1237065.066133745,1461129.081217364,3166186.423856489,2339721.286375557,1162748.0023061065,2713535.633216202,2357960.3924642554,1544479.2989526016,1314636.9817472335,2763028.652070893,1134721.2820838622,2337940.257968288,1158345.1728368779,2601452.0646266523,1156149.3899297514,3059262.050085225,2416677.0974829085,2407798.4992609196,2957417.678119791,1237521.509727644,3127542.937970846,3182860.235781162,1255318.8709200118,1202087.283755718,2978051.4072014866,1105275.4730505883,1285518.1547878634,1284634.3479826914,1038788.8491198512,1318695.3224485186,2766286.4361144626,2757354.332842546,1269144.9805042758,1263489.5254493118,1234092.856222707,2334119.596945877,3198743.2943481207,2377429.904675376,1167762.8720080117,1185415.9949677426,1244617.826561815,2746392.601578637,1397100.705376568,1314269.457228885,1159108.1998948539,1300246.3770872958,3005784.3615883323,2441435.454429751,3179320.0488344906,3198110.129240757,1313213.0150842885,1235683.03233989,2375631.8623014353,1190582.6658087054,2164960.632411422,1216942.6356251256,1149005.6607429388,2012532.048421524,2985375.4449687568,2560221.772276807,3211784.099047415,1186850.8998556149
4,3570816.063054874,1859024.7757654109,1263770.5059379959,1324377.6339874966,2962242.6471939194,1150427.5137358834,2956329.8383006114,1482275.888264224,1199378.6403504682,1160214.2745466025,1793799.5151948156,2300880.275684674,1160402.5467457925,1193060.9493573178,1478873.574176328,1186691.302802661,2395612.831495511,1308702.8485600296,1791126.56185538,2934124.6434620563,1267297.8860215624,1196915.1078614143,1946043.8758804996,1213878.7126075802,2563023.2434331705,1182994.1736766167,2773413.2935157125,1273927.29332154,1224212.3870502815,1933627.2503378063,2896077.1429980877,2091335.646747239,1350947.783930155,1144958.809370653,1364443.0189009982,1236962.3657857885,1303892.5566532735,1246755.262779697,1259790.6969273174,1380232.1383551573,2924309.988978788,1862588.969959571,1180151.9459650426,2341744.8550073556,1885624.2943177053,1498881.3487169496,1349184.3827210555,2521705.796542635,1150920.2556376252,1861805.767052817,1174567.2547622288,2198992.8525871024,1176752.266373028,2875095.5898679513,1961172.707304959,1949799.372325306,2713357.5981542314,1266881.7941272575,2921852.1438432783,2945830.0807318445,1286895.763008398,1228548.870705989,2738635.230717281,1125755.3403648678,1319339.5418737493,1314376.9652704871,1051160.0986597573,1357210.8110119815,2525619.398780961,2515158.3507464547,1293728.3772507126,1282622.5768062694,1243636.3693492583,1854813.887924052,2966204.8843086464,1910548.9742802705,1191145.739744735,1204850.1241694363,1264945.6006939502,2501620.015382921,1409176.6711168182,1340153.2680410736,1176965.8540275889,1330967.116025614,2772334.1139180297,1991326.831943386,2941414.727378395,2965304.6125611044,1347014.1855114498,1262153.2458046752,1908325.9060148855,1211431.9136129587,1637801.5983585468,1223370.7218196848,1176528.2757554536,1559713.5085104825,2747329.1089739734,2321472.417672996,2982845.894532083,1208007.028192961
5,3466666.4302122425,1354905.399238505,1300555.0641847888,1370208.593532419,2716738.4376236754,1174006.7729383484,2709443.8304026383,1253424.7816413387,1230821.5256577653,1188736.294986236,1277324.4788274656,2046714.5694217102,1179414.9652086664,1229952.9124096,1509163.9472148644,1197365.7357569237,2155145.5485844496,1348837.3148880745,1273175.4883112395,2682134.353296627,1300162.1915179025,1232429.925228288,1461505.584479339,1243973.2873511717,2316152.33298503,1212604.353282773,2528332.5142447283,1310093.4319666158,1262729.0685789254,1447251.897811752,2635577.7260714807,1839464.1103083794,1387769.6928209697,1176333.7947051097,1385436.37965204,1274977.7047188934,1343132.8602219843,1277364.7871995675,1294448.2389034044,1403353.3026317959,2670029.1285089077,1360141.1656970084,1207855.9045393658,1949947.3861673302,1388049.8887059907,1537085.1303056634,1393513.1039294745,2268008.452731391,1177384.7090154127,1361214.9125938895,1203049.6651135108,1775492.9135317001,1206907.6485311422,2681604.5893211886,1481475.757162202,1467485.719449195,2456880.272207747,1306495.9395106793,2705423.4412452336,2696706.8487642086,1328386.9843949145,1264713.2523155517,2487020.2153969305,1156004.5741247605,1362666.014385624,1354169.2071208213,1076246.100357323,1405021.0150498676,2272625.6001539193,2260628.1051708353,1330227.9771001565,1312783.1577088202,1267558.0168903186,1349868.3506091062,2721777.0038396367,1418772.3959757606,1223965.068777245,1234439.413540012,1295243.9432357072,2373016.8804743034,1446954.098290115,1377739.4584539037,1205999.1323140138,1371054.8870965596,2526805.7994841402,1516596.8740865786,2691478.355252538,2720442.256759652,1390851.5704215085,1298246.4561355568,1416118.0900872098,1242929.1724964532,1342006.4417749548,1234497.0104933132,1213737.6725191062,1340876.1128458201,2497014.498177443,2070537.5049933782,2862648.4701144383,1239771.0479009638
6,3357283.330785138,1230533.9299481933,1343598.9397116143,1422184.3078410795,2458683.9252949795,1205350.165416233,2449868.26833265,1260048.9781311562,1269161.140856295,1224551.6177422588,1243134.005746614,1779507.6406133552,1206003.2047174168,1272512.0635699127,1556090.2461739995,1211956.9094261515,1902271.500052448,1395397.1421435138,1229895.342188459,2417211.7265765937,1340087.2552027218,1274346.5165213216,1329493.2787681692,1281774.0995245378,2056555.3134382858,1248726.9922837631,2399583.882054216,1352821.8872568968,1307218.3212604402,1349902.0023510219,2361862.5167326103,1574647.2919069903,1431760.3307091463,1215594.7022691688,1410520.090424714,1319221.373222209,1388465.0678569209,1315820.794675852,1336486.7050559274,1441335.3796099117,2402693.660799297,1288963.7030241906,1241896.0611916627,1845048.5739892093,1296765.7271513606,1585505.0881406628,1443626.5117147171,2001288.4687479474,1210320.6129294992,1343778.6924046143,1239494.0247820881,1357585.0127630087,1243452.07296581,2478315.1144501604,1373704.2405006548,1334992.6840316541,2187362.780089392,1352090.6179765924,2477675.397487122,2434866.199467031,1375984.762723329,1307173.6492640146,2222555.7748445775,1192450.5265840627,1411717.6616953434,1400360.3507516072,1109299.3152526922,1458547.8151141545,2006659.9422609701,1993127.800253302,1373526.4806410773,1349917.7996021616,1300750.114438665,1216024.4230012512,2464883.7027520756,1340884.9022966996,1263018.3258252004,1270618.872613509,1331627.9994654981,2237875.574130278,1493624.3713745382,1422662.2514120196,1241443.4429612812,1416918.578651278,2268551.3999755005,1365456.7691653166,2428762.970328598,2463004.7475375584,1440646.2497772567,1340317.2887959532,1299555.8225788462,1281274.2908949936,1313898.8366226521,1249608.8259151706,1257011.2227289174,1355417.8113329844,2233775.242922477,1806780.8032750138,2736379.6230137497,1278186.5608402947
7,3242402.280099015,1194925.39122402,1390985.9833312056,1478234.4872650036,2187393.1483515925,1241973.7195811593,2176932.9231094527,1275108.4029444891,1312324.1547716523,1265024.852092739,1248226.8163046562,1498575.8670865223,1237943.3363364374,1318898.6192450193,1609321.0065551496,1230090.6340673005,1636335.4233002798,1446648.9120352888,1244452.2563823832,2138693.4855595496,1384709.1548759362,1320673.7539604781,1314042.9179410867,1324642.4182397148,1783557.9009041514,1289401.2106928094,2264308.024861522,1400191.5902949872,1355831.8953296524,1356775.8301958274,2074201.5929114686,1313661.1050772532,1480505.9571347365,1260099.6628509858,1439334.77039169,1367646.988581572,1438014.997676716,1359716.8507208102,1383514.2904906743,1486734.4000111334,2121625.2343500755,1294656.2361181818,1280418.5459091829,1795203.0670471794,1301506.7510426748,1639626.1306925418,1497849.0137405316,1720862.6393729532,1247973.610094995,1366710.3543383477,1281528.7813500562,1327086.2044817093,1284504.6672079084,2264725.0395981614,1382802.0434383817,1292847.363055206,1904191.8640688555,1401611.5904176738,2237989.9360646564,2159665.0354303024,1427884.1536670704,1353879.8114929486,1944670.5759435603,1233130.903805117,1464802.8788519264,1450896.2140647015,1147583.8792816992,1515918.087093045,1727039.3468011315,1711976.2991137882,1421439.6405075425,1391717.2044919706,1340248.1562375196,1199254.3701979548,2194898.7861661646,1355955.8794443097,1306541.2332785788,1311540.7535323924,1371918.8496848529,2095859.0245459124,1545930.7817504054,1472624.464474851,1281346.6052257973,1466894.5155756483,1996897.8108155516,1348085.2967206305,2152666.5031679003,2192500.9012549734,1494568.2781519515,1386524.560091835,1284432.8060611107,1324291.5371408819,1329431.2666454173,1268500.5760685932,1304527.2858014049,1379731.2758542285,1957000.3557170662,1529538.1103035586,2603731.3016607286,1321062.4348495295
8,3121745.501899538,1206640.7160225913,1441595.2715973845,1537090.104273798,1902381.9068760471,1282335.7413020406,1889935.0022385025,1296539.6512578581,1359184.9174722387,1308886.656963267,1260844.6681635724,1276059.240078272,1274256.6732357952,1368345.4838562736,1666534.6377042301,1251587.1201398468,1421355.7665703208,1501208.9433090116,1266533.202860537,1845851.5400128346,1432900.0034989154,1370170.1027558995,1329987.2263223822,1371078.2925760169,1496449.1087828435,1333551.7289148679,2122170.8598447125,1450921.0065936015,1407390.2282473403,1376712.0123323004,1771883.0904042267,1293309.0973490207,1532732.100918355,1308270.460269883,1471452.9196973902,1419071.799744332,1490546.9824418342,1407474.5149056574,1434092.6749767198,1537028.3335357588,1826117.7353421384,1312590.5259742532,1322234.0822820305,1753302.8996342004,1317007.4483628732,1697531.9355517845,1554836.5399899692,1426009.7249054033,1289029.1905845518,1397905.27930429,1327437.7903585753,1313838.7786530457,1329038.5649045366,2040303.8070877416,1402990.5484964515,1301454.117505861,1606627.1154329076,1453877.1029952222,1985715.681636912,1870416.1475025376,1482731.7117880047,1403659.708675862,1652594.7413311647,1276911.975269333,1520587.2228000865,1504573.6984457045,1189438.7290113238,1576115.7247217074,1433050.1670006723,1416472.1886988543,1472652.9880429984,1437005.9230390878,1384157.3447006778,1209813.0902581199,1911181.3901327108,1380803.8444534526,1353307.574421129,1355870.44791132,1415224.5566850083,1946612.5519690653,1602080.2922531907,1526042.3316956477,1324495.156480026,1519834.8658963656,1711119.3182203132,1373785.0431936248,1862520.0474190041,1908068.8415889717,1551348.4385695097,1435643.975627187,1295816.4363140238,1370814.9377382505,1356295.3263440132,1290892.4576712628,1354982.5608420335,1411005.859755157,1665917.2356545064,1315919.207884661,2464380.171286253,1367300.86490633
9,2995020.9172830703,1230128.4678065563,1494355.8951450181,1598175.3073738648,1602735.3781901016,1325506.6821359105,1588132.1390701106,1323435.092533181,1408874.1335464555,1355152.741936113,1279625.3457777866,1249161.7858235918,1313938.7383230722,1419892.4282278884,1726488.2875424605,1276381.3479747449,1387813.524362718,1558430.8963449749,1294404.7034446762,1537936.5326049197,1483704.8773402104,1421906.5741300266,1353073.96451947,1420057.3791761855,1331186.0370714148,1380193.1170714828,1972820.9791625924,1504302.6115422125,1461451.607305495,1404813.762533878,1454174.2839638188,1295715.2568581258,1587456.5250667478,1359001.5920931401,1507002.781136342,1473021.4748931315,1545461.1793967434,1458125.1576608478,1487232.157274279,1590682.2663782467,1515422.5697866338,1338949.990384732,1366764.661988004,1717765.3789495968,1341001.062296932,1758302.7861894495,1614070.2535702933,1268281.7748178032,1332794.831045005,1435754.2297022662,1376295.9616183466,1319098.2573493167,1376257.807648823,1804494.8182986218,1430719.0065259705,1318161.8563863107,1293925.6565713484,1508184.0820959266,1720162.8136356436,1566435.6644573235,1539772.4654102304,1455945.572793152,1345574.617156144,1323176.5711628725,1578701.6009749232,1560912.0227377368,1233811.4435945365,1638375.135336839,1280718.478245844,1278169.9858092724,1526130.3219038025,1484863.6883215876,1431392.2948311754,1228808.871278102,1613015.9578400091,1412821.8419554278,1402781.0673830411,1402866.9990322338,1460664.4942014734,1789762.3126393917,1661031.5259042573,1582113.3836880429,1369869.9438904836,1575173.9618283263,1410454.9193113644,1407047.6999408554,1557602.5703912803,1608969.0889261852,1610290.858563662,1487163.7720256508,1317974.2612640671,1419886.4954248078,1391048.2788686228,1316643.0218353793,1407690.57771854,1447852.066195172,1359758.670826112,1316125.3897987031,2317985.0858434914,1415929.6096872645
