,Trial0,Trial1,Trial2,Trial3,Trial4,Trial5,Trial6,Trial7,Trial8,Trial9,Trial10,Trial11,Trial12,Trial13,Trial14,Trial15,Trial16,Trial17,Trial18,Trial19,Trial20,Trial21,Trial22,Trial23,Trial24,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49,Trial50,Trial51,Trial52,Trial53,Trial54,Trial55,Trial56,Trial57,Trial58,Trial59,Trial60,Trial61,Trial62,Trial63,Trial64,Trial65,Trial66,Trial67,Trial68,Trial69,Trial70,Trial71,Trial72,Trial73,Trial74,Trial75,Trial76,Trial77,Trial78,Trial79,Trial80,Trial81,Trial82,Trial83,Trial84,Trial85,Trial86,Trial87,Trial88,Trial89,Trial90,Trial91,Trial92,Trial93,Trial94,Trial95,Trial96,Trial97,Trial98,Trial99
0,3944711.754649488,3235238.4918169044,3231858.3336657616,3187718.8782924768,3232839.9754834278,3226403.0741046863,3617761.65009947,3255422.1625987515,3220387.428232041,3626829.8392438553,3827439.914665121,3190605.1971567613,3272369.9292384484,3629098.974752914,3624771.3174302257,3826869.2465916136,3827768.6711114054,3302635.889836603,3840979.111089794,3202625.1499990886,3206397.2046216424,3201360.98612507,3192111.397578882,3260686.403467557,3634598.248224275,3831848.5612693564,3626513.805923655,3196354.677099498,3219925.746264509,3630540.3171594786,3186791.805830063,3646841.450734168,3221740.381454934,3641803.2121751416,3628898.0893351543,3621580.8285508244,3301259.6395156314,3261628.2072366034,3827415.5720665674,3205315.309459845,3630206.042376005,3206611.4989418387,3651004.2332699485,3217065.6830746387,3311923.4292374393,3190917.0140486113,3859232.2203188385,3290244.6832391247,3239085.098251329,3221346.701236742,3824965.304291785,3213363.4890000196,3623453.522947646,3825429.580819835,3639714.347898041,3830512.393859236,3622191.7604163936,3285030.481822347,3184012.211841235,3628445.74247463,3824271.1136156814,3222682.985199516,3824528.4563484886,3227418.5908714174,3213475.231388045,3264088.085923361,3821691.2417225903,3624250.8110191603,3826451.4988255748,3633797.3788986267,3629151.130878045,3201000.8292378807,3634993.0197913893,3210493.5529682525,3640422.2403139663,3224237.134126805,3622682.9051471483,3644500.3532741996,3205363.071428425,3173236.517721894,3638822.261373796,3195071.124778434,3188048.3816190865,3217567.2268446144,3216389.292493094,3187013.742572935,3185195.907688307,3298933.248580381,3185777.5170636796,3659407.4164235676,3198736.775607591,3656242.2318801912,3654297.1192095657,3820325.446209249,3184563.2776135462,3183448.458796525,3627468.4662976377,3822151.0852796184,3296342.0368916304,3273171.08646533
1,3864103.566284258,2841792.759303805,2440747.4441880933,2352388.6230233237,2442724.5881491215,2429780.4105840647,3193080.050040941,2485745.11771807,2417645.2593065235,3211768.001343586,3623552.862438382,2358171.628916918,2519904.5403815415,3216219.5676755277,3416328.405339055,3622345.304114048,3624206.151356957,2580612.711715131,3651240.7564855306,2382306.2849612194,2389691.5318611516,2379778.2940441594,2361269.585681684,2496432.3800341142,3227278.6048197015,3632481.964347303,3211411.014967453,2369765.947246606,2416886.585901647,3425165.270112677,2350534.454294342,3252617.0866409023,2420648.132806255,3442247.9788490045,3215897.378537732,3200969.908871837,2578149.066771669,2498214.338462382,3623451.334099575,2387751.843302131,3218834.414306268,2390104.131132951,3260720.5401126267,2411295.2964422293,2599526.897293084,2358862.6037603985,3688593.757798433,2556003.043007044,2847448.130228549,2419645.673844543,3618441.416894012,2808967.318394106,3205145.020350196,3619447.9771582973,3439034.2321045683,3629799.0294781663,3412369.718292035,2545407.5479109446,2345054.643256468,3215352.7162346584,3617082.3592607114,2422517.0280620283,3617611.00454299,2431828.4132082555,2403962.5458661295,2502855.818038306,3611793.8858957873,3206496.65607822,3621521.307431137,3430115.701586055,3423002.1745243142,2379070.428313137,3431759.924246069,2398150.080869983,3239434.2077071774,2825153.4065941577,3203434.2701926576,3247471.253928337,2387831.525137044,2323308.8703335435,3236147.306586282,2367153.388153907,2353074.423549453,2412180.649591955,2409793.069536358,2350950.094875222,2347310.680798171,2573268.3612813368,2348504.235257342,3278459.9511950566,2374275.284764124,3271877.0590957636,3267913.3626573225,3608907.5401099524,2346186.564541832,2343935.613339854,3213054.5529239443,3612734.9717250327,2568250.2413183292,2521842.207113622
2,3779428.540678721,2428200.4310755613,1648088.9342669903,1515477.3340182747,1651156.30154171,1631685.928412506,2746215.98807125,1712597.4539970756,1613370.1663336374,2993675.411530964,3409277.036641517,1524080.0356483108,1764188.0464587377,2781681.6313457037,3197240.3860872295,3407362.659459995,3410283.420716906,1855290.7155251142,3451736.042359539,1560449.9051018022,1571400.18229422,1556538.4145115635,1528947.7920832112,1728779.126924664,2798303.604221241,3422834.526536243,2774995.2326973495,1541668.1436060194,1612265.5415883095,3209277.3483546176,1512714.305310985,2837685.7775305444,1617955.8957139603,3232448.941381651,2781354.938959214,2758460.0607485645,1851739.4282295324,1731069.0694539452,3409055.280512251,1568750.7688230255,2786538.3412385844,1572014.6375038382,2849515.114568418,1603953.5698645136,1883939.3012595032,1525111.7391907617,3509082.7856872785,1818395.3176487663,2435738.3368390994,1616402.5204132542,3401358.268750886,2383866.9976275954,2765364.8599281074,3402994.3597115697,3228069.7980650277,3418800.468625056,3191822.724054858,1802604.4232532517,1504436.71378173,2781117.055748933,3399367.0176549093,1620762.4992175489,3400223.3696523616,1634766.648854651,1592871.7354747956,1737881.114036728,3391250.469006322,2986993.5765170855,3406145.611192462,3215971.8182494994,3206332.1602042266,1555463.8744847635,3217993.1382397823,1584294.623620255,2817385.4479781184,2405645.846496773,2762651.651394859,2829103.557180717,1568667.01808241,1471734.9998934714,2812307.0917800763,1537688.567926946,1516498.0900279542,1605272.7117133741,1601687.4391269349,1513231.7179989135,1507725.0232826006,1844335.8776504416,1509641.6954483856,2877564.8991901637,1548161.132880898,2867293.346667878,2861124.141707968,3386664.3251273725,1506317.5661660885,1502775.3976076643,2777068.463490525,3392685.239191456,1836830.5240617709,1767314.1454024238
3,3690479.6746728225,1993408.3929399257,1308870.8205829677,1153034.6893348426,1314625.629842473,1289349.0745906488,2275997.0274561644,1302273.6119122854,1265674.508450624,2764466.0651431433,3184048.409390887,1161131.8846779105,1397652.032816297,2324340.0379969496,2966959.6398481247,3181379.6061200644,3185471.0424764575,1450243.5920938144,3241959.8710938687,1207179.3627870947,1215181.7136169127,1198998.4809641684,1174807.7619424667,1341700.0553332148,2346467.7814674354,3202301.3624907047,2316143.4580331454,1186003.2378078562,1268174.0004671866,2982325.8911419306,1151248.4901292212,2400869.8189092637,1275216.5742276672,3011874.585234943,2324114.3283054717,2292974.1117435573,1450785.0468183777,1325791.2109624369,3183686.0761938663,1221989.5060903071,2331998.926369965,1215699.1391890966,2416142.8121784125,1260471.5769466313,1490409.4739755618,1161993.2088575265,3320221.7181714745,1413103.836782455,2002898.8893052933,1270522.2179699924,3173167.61571079,1936981.9142112539,2303006.219421713,3175515.465514168,3006295.168482031,3196979.6628213185,2959991.865155341,1392983.4684032633,1141197.8753148946,2324638.3153884066,3170581.257804581,1276973.9749191254,3171789.3523794776,1295363.522309699,1241861.5243551407,1323475.2526876216,3159511.789823286,2756307.997745676,3179781.9767038478,2990859.0272502406,2978593.521096851,1198530.6937823822,2993133.4784991606,1237888.8664018917,2373127.762219716,1964641.6490101041,2299324.2262959965,2388198.0749941347,1215745.78694825,1099255.134791016,2366105.310897386,1180435.5749038397,1154749.6441382254,1262783.7519389822,1255939.639359743,1148467.3410805492,1141616.8193909214,1440688.1812315574,1147635.9350411491,2455612.599052759,1189386.9215464904,2441356.7655557278,2432814.6373618464,3153042.6444640122,1145981.624154043,1138718.8622860066,2318365.6668741307,3161513.208266698,1433335.722446514,1378405.3691118849
4,3597039.161559587,1536315.4356907005,1336964.0011968738,1172123.8282037335,1327956.239094445,1314710.4892126992,1781193.3702665938,1305004.8641621366,1275159.8415747427,2523565.371908933,2947323.5103026126,1176927.643692524,1421752.474229669,1842952.2072268527,2724908.449754397,2943854.878162003,2949200.9949873714,1379941.3078994385,3021374.2675610967,1229842.8226587567,1232477.5968146857,1216543.1605454644,1203472.2853950062,1359490.6832906364,1870625.8039689427,2970356.9869231163,1833650.2449932012,1208605.390431493,1294875.886006271,2743686.6701900563,1160428.7520535719,1940979.6602480127,1303232.13424184,2779963.1817085524,1842940.6162950315,1803290.1421970082,1397936.5172130873,1325765.6537926788,2946769.4266544254,1252375.317824028,1854153.7274848372,1232484.7853374712,1959338.8079241451,1290364.5453903123,1411560.9474598775,1178203.570752973,3121505.321079598,1393588.623990431,1547825.5462809824,1294326.7899690142,2933290.4302208084,1467169.4687614385,1816843.7546891177,2936441.5460387184,2773148.676882763,2963775.9118631743,2716291.708946142,1370143.6236845371,1162265.7130342748,1844755.4979101827,2930160.5353823905,1301878.0069319648,2931743.736492709,1325195.0764249642,1262096.1250430106,1307287.464073741,2916012.7899261476,2513857.388113691,2941871.705273223,2754230.075262416,2739209.4332255963,1217873.912062927,2756590.1810737792,1266038.935731398,1905398.8635417311,1501017.569815761,1812126.7506674994,1923587.5843591096,1238476.1757556477,1113749.8768115547,1896319.4967359663,1201699.3335055553,1174224.4392074044,1293494.0011665372,1283176.4702157385,1164128.2994361948,1157143.399799233,1372903.7987846257,1170065.404683264,2011445.2553578068,1209482.3407924867,1992888.6444615067,1981746.5196195685,2907472.23537647,1168854.3757513165,1158133.354816833,1835780.7924706715,2918583.3643434322,1397922.3016816634,1397029.7477097784
5,3498877.9627496004,1313456.3844761213,1376333.4603307487,1202549.5645449741,1345776.0727221032,1350911.2478929695,1260418.7572733937,1333260.9344527298,1289564.0127251016,2270368.2443362754,2698515.815392306,1203804.2572492408,1460887.9873635576,1336196.1673022753,2470474.284751526,2694211.4598185676,2700887.862246691,1393627.4805604576,2789426.992471638,1262438.1538524723,1261858.0156940708,1245638.9725955129,1241877.0302008265,1394148.1904863545,1369429.0826500158,2726384.3529525218,1326258.9407295869,1241325.7577968512,1332330.756520664,2492804.3580581234,1173809.4555651064,1456685.6084765142,1342233.8185992711,2536122.09385871,1336542.0540457375,1288150.006095423,1430035.6424329907,1348118.206857601,2697698.803411883,1291641.8747607437,1351772.3705628794,1261205.1834652973,1477730.1736823018,1330685.1127150685,1449069.1106727389,1206027.021189277,2912399.2675871956,1429145.6421519548,1324839.7539180755,1329813.356826915,2681117.643289583,1235542.6611486385,1305617.7112446902,2685304.022826767,2528044.3583763884,2718585.946837613,2460103.9633303327,1402317.144715547,1194344.0461983888,1340223.5187206292,2677505.5359522807,1337701.191366378,2679532.691048087,1365815.5478568764,1294103.0181140616,1342968.049466836,2660176.665249891,2259032.757509778,2691842.5603535185,2505512.100283288,2487581.227714394,1248618.1247390707,2507739.518521482,1303726.342912444,1412882.1195861287,1274427.2465102894,1299768.1787882312,1433893.7453792198,1272466.9098968515,1140360.7222035704,1401595.2026578137,1233167.349615269,1204335.3867247514,1334146.9558752973,1321520.4103064742,1191114.5106737064,1184624.7182213452,1394558.66636039,1203850.4541358755,1543817.4061481433,1241943.3972605215,1520607.1460747574,1506637.4716234626,2649302.202971959,1201127.8499198216,1188322.8440689023,1328005.6676643346,2663302.5033504753,1427690.1716259588,1433602.5660612565
6,3395755.0113536897,1321866.335266041,1422388.968472173,1240081.3186075087,1367690.991140861,1393446.1891805672,1178421.3274632194,1370414.8311674662,1308335.8367491686,2004237.9224170598,2436989.2115404066,1237922.9672119864,1508645.614362291,1239917.1460077565,2203007.3830037103,2431807.513666536,2439901.401474965,1434150.4552323786,2545498.8574516,1301296.8487301504,1298658.9234237662,1282040.9446595388,1286300.9825709888,1437441.9107911391,1266719.9512758516,2469839.742207498,1293503.9524746372,1280369.5465119618,1376161.887985219,2361018.6630170527,1191025.4680820191,1377482.2670628224,1387666.111659028,2279723.2234486947,1265795.4985873553,1248125.6032387083,1471722.2753767965,1379819.9269649372,2435849.1880259,1336556.669462125,1332161.2003287063,1297456.8347798022,1336841.7566894975,1377538.3809622414,1498162.8997655534,1241305.5110838057,2692339.7171644852,1474126.5242965715,1333560.197713843,1372555.3079963939,2416014.8273911984,1238557.1793523482,1272210.5576548495,2421372.703553855,2399285.21854513,2460780.155268386,2190773.2870773007,1443592.4664007826,1233173.8935265464,1320924.3176934388,2412065.2337321783,1380147.4917152163,2414508.3254029676,1412648.8203679225,1333565.5470988913,1386492.5300136916,2391324.3566285744,1991197.388939105,2428998.814464051,2374871.4822010677,2223074.620079038,1286473.0338494934,2245930.243028782,1347143.3056287642,1365994.5770460938,1282124.170143936,1266333.4203050546,1313641.6769476836,1313421.1661137335,1174244.135949871,1322992.5154074065,1270951.1927541336,1241250.6908181238,1380788.7754337688,1366648.8968907222,1225566.3664002907,1219590.3776830984,1426638.6784447243,1244621.9926362883,1451294.5733511006,1281680.3039560304,1413910.7511780842,1413733.8513686361,2377907.168687134,1239450.2144251405,1224923.9177678085,1284695.3495125494,2395081.51519991,1467690.053839505,1479393.3494464352
7,3287416.6228075335,1338988.27222409,1472696.4603576493,1282484.9373999715,1393400.0164679165,1440478.7945159639,1181638.4080532116,1413211.4599288825,1330989.0151730375,1724495.2350810529,2162140.0722513297,1277061.5747034464,1561937.128006793,1228581.1221467687,1921823.4191560615,2155910.550126946,2165624.5169931664,1480305.9326350307,2288950.6073569693,1344583.5154274974,1340469.0889253814,1323451.4976945883,1334735.7899459172,1486053.0933658478,1259501.3976745508,2199948.355162396,1303097.7128020388,1323950.2425987155,1424468.2126936174,2222555.018767347,1211750.9427195354,1384026.8672355795,1437599.9777920456,2010124.6422582145,1281666.0567294022,1259099.418387704,1519562.1172765808,1417949.1240997317,2160553.00881628,1385314.018095168,1352357.8477309926,1338911.3581593484,1297235.1610449064,1428623.7300101486,1553040.0391714885,1281866.046276477,2460727.5237413547,1524710.6086822583,1352772.6096565765,1419950.288490346,2137306.597072833,1249988.7894881922,1279334.96948562,2143996.4962221184,2263999.825403633,2189695.1654120237,1907608.9182797112,1490720.0632773733,1276461.0159607173,1341698.356189486,2133116.114593441,1427384.8510632105,2135961.2333175633,1463650.9259184573,1378176.0280063464,1435131.197613077,2108809.295406036,1709674.2144173826,2152727.209606068,2237623.2261729785,1945049.104682129,1329156.6871919744,1970456.6391813399,1394614.9260814323,1381960.2429368712,1298385.5562074045,1275857.7165511998,1297776.5371655156,1359144.8018763517,1213041.8001130414,1328534.2172392898,1313357.8238053771,1282785.3669010028,1431616.5944088018,1416212.696066629,1265403.2016037067,1259609.2377709423,1464976.3350389777,1289863.555629468,1460318.9369372171,1326256.8918996374,1422451.5910945318,1427379.1790599308,2092565.5150641466,1281941.4034817002,1266067.2049330263,1306311.3600222135,2113186.556953353,1513560.1430640118,1530795.8670172244
8,3173595.923639024,1363026.4691849197,1526060.5103879045,1328336.5761948195,1422570.320120762,1490825.6170591367,1192874.492646225,1460182.472097809,1357212.9453979847,1430436.16848325,1873220.2207406103,1319976.1732431892,1619009.0349466305,1245883.338658045,1626207.5313545784,1865908.0878245994,1877368.714849663,1530213.5514492858,2019130.6385308802,1391066.3674558043,1385967.6222020085,1368637.341671128,1386302.681269637,1538343.9150743757,1275970.1022030336,1916029.354219976,1322040.2375207813,1370943.3125693582,1476046.9928045669,2077072.1592107436,1235673.0626744693,1403372.3791140625,1490789.0917945707,1726610.8207532647,1307072.5397496154,1278672.6613996127,1571533.2828873442,1460865.860667606,1871136.616558597,1437006.5262894186,1380455.5846099206,1384193.7700647365,1311307.6896806355,1482727.7970537003,1611617.6462288732,1326314.0534334031,2216931.1699912213,1579299.2371201105,1379537.8223540434,1470830.6576695873,1844279.4528723266,1267942.1694683041,1294793.6168191985,1852470.2312889663,2121853.7460467443,1904630.9805514591,1609889.59743749,1541852.9038780823,1322958.047109965,1370669.8688701077,1840005.3986221945,1477927.5949529975,1843251.7793680674,1517569.4585545682,1426434.2338335884,1487327.9792990144,1811950.1401789153,1413744.9247967326,1862347.0577811915,2093431.0973238202,1652765.6832860173,1375283.1532913726,1680584.211991032,1444881.6196540971,1407594.4005453489,1321075.770421462,1294909.8614541185,1319079.867203774,1408394.352656758,1255498.076703466,1344988.8868550258,1359070.0479489341,1327807.6744326486,1485469.9798484163,1468904.253024393,1309142.8902494148,1303384.726034162,1507582.6179698482,1338352.0390767597,1483073.7462522257,1374172.971435387,1450234.0830787024,1452158.950829186,1792554.3220910109,1327526.5693264625,1310603.042608976,1335480.3474236461,1816950.4678013073,1563498.9426321427,1586222.9142288668
9,3054012.2743617864,1392898.2577781333,1581975.974675634,1376712.2329261093,1455139.7867819772,1543534.3496526205,1210271.6932412419,1510175.2659385854,1387046.7220392143,1287128.561828154,1569501.6851245863,1365760.359126208,1678769.822678984,1269614.1272126036,1315403.1045901182,1561155.1659107073,1574450.1462609195,1582804.5847168309,1735327.20565424,1440157.2601371466,1434202.6077098935,1416686.4839050698,1439920.300661135,1593280.2475709072,1299683.9967968385,1617361.0481975095,1348160.7044775684,1420497.6033825462,1529867.289829327,1924211.3185972944,1262702.361750577,1431353.369136796,1546141.8101370407,1428450.4572001763,1338591.4978226703,1305079.5895434693,1626757.5246700312,1507281.769925874,1566818.2483520322,1490881.0809561133,1414905.3042332411,1432425.083587592,1340797.55067487,1539438.8942981272,1672957.9099938544,1373857.40390597,1960281.0238777646,1636861.5585640925,1412245.7925813822,1524108.91147739,1536210.9853601567,1291449.4899692438,1316964.6462236051,1546071.1857784684,1972494.7930132027,1604847.8266146244,1296851.4326309236,1596043.9162616753,1371997.1534461703,1406242.2653936113,1531945.138062475,1531253.4204633196,1535652.4010486251,1573943.9844244467,1477368.024503018,1542099.049346769,1500006.959231365,1271279.8490459328,1557151.7593897758,1941942.019249551,1345475.5059488553,1424173.6114555735,1375534.4769682237,1497460.891416883,1440239.7277864185,1349280.572596732,1321206.3565976617,1347184.2749662613,1460207.163902084,1300638.1403538757,1369497.565382046,1407380.0991571303,1375307.595393915,1541484.2382177673,1524173.5156145417,1355963.333206291,1350037.1771209075,1553248.5051737402,1389262.9294653519,1514047.399091689,1424675.3500293829,1486500.2444037823,1485247.5188722734,1477120.5742386724,1375620.515163177,1357595.4734709465,1370731.1503482745,1505651.7056248817,1616379.3759205411,1644615.8122788433
